,date,hour,type,古城
93552,20160124,17,PCA,-70.26114505444554
93552,20160124,17,PM2.5,16.0
93558,20160124,18,PCA,-67.19215126690298
93558,20160124,18,PM2.5,19.0
93564,20160124,19,PCA,-59.04401325111853
93564,20160124,19,PM2.5,29.0
93570,20160124,20,PCA,-63.091157370228835
93570,20160124,20,PM2.5,25.0
93576,20160124,21,PCA,-68.07810938191245
93576,20160124,21,PM2.5,20.0
93582,20160124,22,PCA,-68.7844113391513
93582,20160124,22,PM2.5,19.0
93588,20160124,23,PCA,-70.12086113084807
93588,20160124,23,PM2.5,17.0
93594,20160125,0,PCA,-71.20503660681518
93594,20160125,0,PM2.5,19.0
93600,20160125,1,PCA,-71.36261441168882
93600,20160125,1,PM2.5,19.0
93606,20160125,2,PCA,-66.50003652535834
93606,20160125,2,PM2.5,20.0
93612,20160125,3,PCA,-78.2979557111459
93612,20160125,3,PM2.5,12.0
93618,20160125,4,PCA,-81.82380684707519
93618,20160125,4,PM2.5,9.0
93624,20160125,5,PCA,-82.04418322103258
93624,20160125,5,PM2.5,12.0
93630,20160125,6,PCA,-74.43344507115896
93630,20160125,6,PM2.5,19.0
93636,20160125,7,PCA,-47.12033172146612
93636,20160125,7,PM2.5,45.0
93642,20160125,8,PCA,-45.541950147658085
93642,20160125,8,PM2.5,44.0
93648,20160125,9,PCA,-24.480754235253706
93648,20160125,9,PM2.5,67.0
93654,20160125,10,PCA,-32.49689055607121
93654,20160125,10,PM2.5,61.0
93660,20160125,11,PCA,-22.848346924977452
93660,20160125,11,PM2.5,71.0
93666,20160125,12,PCA,-33.25974564192037
93666,20160125,12,PM2.5,63.0
93672,20160125,13,PCA,-39.763892489714095
93672,20160125,13,PM2.5,57.0
93678,20160125,14,PCA,-37.772224587953396
93678,20160125,14,PM2.5,61.0
93684,20160125,15,PCA,-21.922842991445883
93684,20160125,15,PM2.5,79.0
93690,20160125,16,PCA,-73.66324027122383
93690,20160125,16,PM2.5,15.0
93696,20160125,17,PCA,-72.43490949845268
93696,20160125,17,PM2.5,14.0
93702,20160125,18,PCA,-63.31444294196137
93702,20160125,18,PM2.5,24.0
93708,20160125,19,PCA,-64.89456464268831
93708,20160125,19,PM2.5,21.0
93714,20160125,20,PCA,-47.34597632425585
93714,20160125,20,PM2.5,42.0
93720,20160125,21,PCA,-59.2302521330927
93720,20160125,21,PM2.5,30.0
93726,20160125,22,PCA,-59.13750464043478
93726,20160125,22,PM2.5,27.0
93732,20160125,23,PCA,-57.008251125718196
93732,20160125,23,PM2.5,30.0
93738,20160126,0,PCA,-63.79786327916672
93738,20160126,0,PM2.5,24.0
93744,20160126,1,PCA,-67.30048209652925
93744,20160126,1,PM2.5,21.0
93750,20160126,2,PCA,-68.19564676795005
93750,20160126,2,PM2.5,20.0
93756,20160126,3,PCA,-65.23064105486652
93756,20160126,3,PM2.5,22.0
93762,20160126,4,PCA,-67.64767003268288
93762,20160126,4,PM2.5,21.0
93768,20160126,5,PCA,-67.82447779359319
93768,20160126,5,PM2.5,21.0
93774,20160126,6,PCA,-70.92409020933795
93774,20160126,6,PM2.5,17.0
93780,20160126,7,PCA,-73.53548087649003
93780,20160126,7,PM2.5,14.0
93786,20160126,8,PCA,-69.89283818267926
93786,20160126,8,PM2.5,15.0
93792,20160126,9,PCA,-63.25768187385021
93792,20160126,9,PM2.5,22.0
93798,20160126,10,PCA,-78.12147612096243
93798,20160126,10,PM2.5,14.0
93804,20160126,11,PCA,-76.46230432952052
93804,20160126,11,PM2.5,18.0
93810,20160126,12,PCA,-78.51514415019612
93810,20160126,12,PM2.5,17.0
93816,20160126,13,PCA,-78.04433080832584
93816,20160126,13,PM2.5,20.0
93822,20160126,14,PCA,-74.25475089933404
93822,20160126,14,PM2.5,25.0
93828,20160126,15,PCA,-76.82657595313268
93828,20160126,15,PM2.5,23.0
93834,20160126,16,PCA,-73.34095835675727
93834,20160126,16,PM2.5,26.0
93840,20160126,17,PCA,-69.21881490718502
93840,20160126,17,PM2.5,28.0
93846,20160126,18,PCA,-34.4891961360464
93846,20160126,18,PM2.5,69.0
93852,20160126,19,PCA,-12.047135106669533
93852,20160126,19,PM2.5,90.0
93858,20160126,20,PCA,-5.8330582704038
93858,20160126,20,PM2.5,92.0
93864,20160126,21,PCA,15.99289075145221
93864,20160126,21,PM2.5,115.0
93870,20160126,22,PCA,24.16035289962067
93870,20160126,22,PM2.5,125.0
93876,20160126,23,PCA,6.9090272003523925
93876,20160126,23,PM2.5,99.0
93882,20160127,0,PCA,-7.545482083078314
93882,20160127,0,PM2.5,78.0
93888,20160127,1,PCA,-13.78638131814836
93888,20160127,1,PM2.5,69.0
93894,20160127,2,PCA,-15.533907328374475
93894,20160127,2,PM2.5,69.0
93900,20160127,3,PCA,-17.498128605004425
93900,20160127,3,PM2.5,62.0
93906,20160127,4,PCA,-26.760376391032842
93906,20160127,4,PM2.5,51.0
93912,20160127,5,PCA,-17.38983401554733
93912,20160127,5,PM2.5,54.0
93918,20160127,6,PCA,-5.456347758035816
93918,20160127,6,PM2.5,65.0
93924,20160127,7,PCA,2.7160741740927286
93924,20160127,7,PM2.5,75.0
93930,20160127,8,PCA,1.815309328830861
93930,20160127,8,PM2.5,69.0
93936,20160127,9,PCA,-6.916671551185016
93936,20160127,9,PM2.5,58.0
93942,20160127,10,PCA,-0.409072919111849
93942,20160127,10,PM2.5,63.0
93948,20160127,11,PCA,-5.253701114754094
93948,20160127,11,PM2.5,54.0
93954,20160127,12,PCA,3.622021178918428
93954,20160127,12,PM2.5,63.0
93960,20160127,13,PCA,16.2279748183508
93960,20160127,13,PM2.5,77.0
93966,20160127,14,PCA,37.18244808694591
93966,20160127,14,PM2.5,104.0
93972,20160127,15,PCA,49.970431314252274
93972,20160127,15,PM2.5,120.0
93978,20160127,16,PCA,53.18182665851753
93978,20160127,16,PM2.5,127.0
93984,20160127,17,PCA,61.43221414180731
93984,20160127,17,PM2.5,132.0
93990,20160127,18,PCA,91.13269821017701
93990,20160127,18,PM2.5,159.0
93996,20160127,19,PCA,123.80212127880439
93996,20160127,19,PM2.5,191.0
94002,20160127,20,PCA,142.54174375403431
94002,20160127,20,PM2.5,213.0
94008,20160127,21,PCA,142.25564536262183
94008,20160127,21,PM2.5,210.0
94014,20160127,22,PCA,147.33474119314073
94014,20160127,22,PM2.5,214.0
94020,20160127,23,PCA,130.11295998985838
94020,20160127,23,PM2.5,187.0
94026,20160128,0,PCA,117.24148823427656
94026,20160128,0,PM2.5,164.0
94032,20160128,1,PCA,114.37907091752271
94032,20160128,1,PM2.5,158.0
94038,20160128,2,PCA,117.44338276261121
94038,20160128,2,PM2.5,159.0
94044,20160128,3,PCA,110.07798904747874
94044,20160128,3,PM2.5,143.0
94050,20160128,4,PCA,102.3888239891406
94050,20160128,4,PM2.5,128.0
94056,20160128,5,PCA,107.70019407685422
94056,20160128,5,PM2.5,131.0
94062,20160128,6,PCA,111.42204770569622
94062,20160128,6,PM2.5,132.0
94068,20160128,7,PCA,112.36152840726211
94068,20160128,7,PM2.5,130.0
94074,20160128,8,PCA,111.81477294279725
94074,20160128,8,PM2.5,126.0
94080,20160128,9,PCA,138.27165890517767
94080,20160128,9,PM2.5,151.0
94086,20160128,10,PCA,156.64336043664397
94086,20160128,10,PM2.5,170.0
94092,20160128,11,PCA,134.94958394258336
94092,20160128,11,PM2.5,141.0
94098,20160128,12,PCA,133.59974549413866
94098,20160128,12,PM2.5,135.0
94104,20160128,13,PCA,109.15591630549602
94104,20160128,13,PM2.5,106.0
94110,20160128,14,PCA,95.58224098835868
94110,20160128,14,PM2.5,90.0
94116,20160128,15,PCA,87.39289443466026
94116,20160128,15,PM2.5,82.0
94122,20160128,16,PCA,73.33620320790584
94122,20160128,16,PM2.5,67.0
94128,20160128,17,PCA,75.44565778475582
94128,20160128,17,PM2.5,71.0
94134,20160128,18,PCA,77.42797113665864
94134,20160128,18,PM2.5,69.0
94140,20160128,19,PCA,105.04121890358833
94140,20160128,19,PM2.5,111.0
94146,20160128,20,PCA,106.46856240446029
94146,20160128,20,PM2.5,120.0
94152,20160128,21,PCA,102.4659916044973
94152,20160128,21,PM2.5,119.0
94158,20160128,22,PCA,81.69589267629605
94158,20160128,22,PM2.5,98.0
94164,20160128,23,PCA,79.55700556024503
94164,20160128,23,PM2.5,101.0
94170,20160129,0,PCA,96.73159132624332
94170,20160129,0,PM2.5,124.0
94176,20160129,1,PCA,73.48902757975117
94176,20160129,1,PM2.5,101.0
94182,20160129,2,PCA,59.33599580452748
94182,20160129,2,PM2.5,88.0
94188,20160129,3,PCA,43.383492802165506
94188,20160129,3,PM2.5,71.0
94194,20160129,4,PCA,28.037918831939276
94194,20160129,4,PM2.5,55.0
94200,20160129,5,PCA,21.13320349526006
94200,20160129,5,PM2.5,50.0
94206,20160129,6,PCA,12.847934336925224
94206,20160129,6,PM2.5,45.0
94212,20160129,7,PCA,11.644397453862677
94212,20160129,7,PM2.5,45.0
94218,20160129,8,PCA,22.87963694174958
94218,20160129,8,PM2.5,57.0
94224,20160129,9,PCA,19.599427955547434
94224,20160129,9,PM2.5,57.0
94230,20160129,10,PCA,22.513750853733676
94230,20160129,10,PM2.5,68.0
94236,20160129,11,PCA,13.503470444608602
94236,20160129,11,PM2.5,64.0
94242,20160129,12,PCA,8.244980023433468
94242,20160129,12,PM2.5,63.0
94248,20160129,13,PCA,-4.957673933822182
94248,20160129,13,PM2.5,52.0
94254,20160129,14,PCA,-13.444884687735188
94254,20160129,14,PM2.5,43.0
94260,20160129,15,PCA,-3.9525175382914144
94260,20160129,15,PM2.5,58.0
94266,20160129,16,PCA,-11.666218910932413
94266,20160129,16,PM2.5,47.0
94272,20160129,17,PCA,-9.26396194316443
94272,20160129,17,PM2.5,49.0
94278,20160129,18,PCA,-6.734483945207097
94278,20160129,18,PM2.5,48.0
94284,20160129,19,PCA,-4.880624414686143
94284,20160129,19,PM2.5,51.0
94290,20160129,20,PCA,15.04020658250961
94290,20160129,20,PM2.5,76.0
94296,20160129,21,PCA,15.98741347431369
94296,20160129,21,PM2.5,78.0
94302,20160129,22,PCA,6.55740404638243
94302,20160129,22,PM2.5,71.0
94308,20160129,23,PCA,-15.444542236113138
94308,20160129,23,PM2.5,50.0
94314,20160130,0,PCA,-13.003194460474289
94314,20160130,0,PM2.5,54.0
94320,20160130,1,PCA,-7.475652240585679
94320,20160130,1,PM2.5,62.0
94326,20160130,2,PCA,-10.410800258809653
94326,20160130,2,PM2.5,61.0
94332,20160130,3,PCA,-6.886564377788118
94332,20160130,3,PM2.5,63.0
94338,20160130,4,PCA,-7.788433783066007
94338,20160130,4,PM2.5,62.0
94344,20160130,5,PCA,-7.437781373037597
94344,20160130,5,PM2.5,61.0
94350,20160130,6,PCA,-5.398413151470532
94350,20160130,6,PM2.5,62.0
94356,20160130,7,PCA,2.515082189479703
94356,20160130,7,PM2.5,69.0
94362,20160130,8,PCA,11.836139887792083
94362,20160130,8,PM2.5,81.0
94368,20160130,9,PCA,17.372142766959122
94368,20160130,9,PM2.5,89.0
94374,20160130,10,PCA,-1.2927452479363184
94374,20160130,10,PM2.5,66.0
94380,20160130,11,PCA,-8.18193709678366
94380,20160130,11,PM2.5,58.0
94386,20160130,12,PCA,-12.242634237397935
94386,20160130,12,PM2.5,56.0
94392,20160130,13,PCA,-15.018841908414126
94392,20160130,13,PM2.5,54.0
94398,20160130,14,PCA,-15.796741805412793
94398,20160130,14,PM2.5,52.0
94404,20160130,15,PCA,-12.617934918514088
94404,20160130,15,PM2.5,55.0
94410,20160130,16,PCA,-10.261000969249347
94410,20160130,16,PM2.5,58.0
94416,20160130,17,PCA,3.5029683372041527
94416,20160130,17,PM2.5,71.0
94422,20160130,18,PCA,33.23180720922295
94422,20160130,18,PM2.5,105.0
94428,20160130,19,PCA,47.41354096342011
94428,20160130,19,PM2.5,124.0
94434,20160130,20,PCA,59.212324942466836
94434,20160130,20,PM2.5,139.0
94440,20160130,21,PCA,45.40415373832126
94440,20160130,21,PM2.5,116.0
94446,20160130,22,PCA,22.95288824530524
94446,20160130,22,PM2.5,85.0
94452,20160130,23,PCA,-28.307471559261053
94452,20160130,23,PM2.5,24.0
94458,20160131,0,PCA,-31.38080905374922
94458,20160131,0,PM2.5,22.0
94464,20160131,1,PCA,-35.99273622996837
94464,20160131,1,PM2.5,19.0
94470,20160131,2,PCA,-39.144992825848
94470,20160131,2,PM2.5,16.0
94476,20160131,3,PCA,-44.27632593717002
94476,20160131,3,PM2.5,14.0
94482,20160131,4,PCA,-48.72329077730772
94482,20160131,4,PM2.5,10.0
94488,20160131,5,PCA,-53.83551092978281
94488,20160131,5,PM2.5,9.0
94494,20160131,6,PCA,-48.85858250721023
94494,20160131,6,PM2.5,12.0
94500,20160131,7,PCA,-48.20851990690106
94500,20160131,7,PM2.5,12.0
94506,20160131,8,PCA,-51.92833969983896
94506,20160131,8,PM2.5,9.0
94512,20160131,9,PCA,-56.410071310604145
94512,20160131,9,PM2.5,12.0
94518,20160131,10,PCA,-55.34441203541162
94518,20160131,10,PM2.5,19.0
94524,20160131,11,PCA,-69.00738616983452
94524,20160131,11,PM2.5,9.0
94530,20160131,12,PCA,-72.13694979141128
94530,20160131,12,PM2.5,9.0
94536,20160131,13,PCA,-75.08150608402448
94536,20160131,13,PM2.5,9.0
94542,20160131,14,PCA,-76.57356679906324
94542,20160131,14,PM2.5,9.0
94548,20160131,15,PCA,-79.42070517695475
94548,20160131,15,PM2.5,7.0
94554,20160131,16,PCA,-81.32776305065751
94554,20160131,16,PM2.5,7.0
94560,20160131,17,PCA,-78.51322550511307
94560,20160131,17,PM2.5,11.0
94566,20160131,18,PCA,-73.61184845506585
94566,20160131,18,PM2.5,19.0
94572,20160131,19,PCA,-28.224085864722536
94572,20160131,19,PM2.5,81.0
94578,20160131,20,PCA,0.5401534149746147
94578,20160131,20,PM2.5,116.0
94584,20160131,21,PCA,18.420979510647673
94584,20160131,21,PM2.5,134.0
94590,20160131,22,PCA,10.992760193942274
94590,20160131,22,PM2.5,121.0
94596,20160131,23,PCA,-80.81118478434468
94596,20160131,23,PM2.5,15.0
94602,20160201,0,PCA,-87.66440778557532
94602,20160201,0,PM2.5,8.0
94608,20160201,1,PCA,-89.7300504525098
94608,20160201,1,PM2.5,6.0
94614,20160201,2,PCA,-86.4427812707721
94614,20160201,2,PM2.5,8.0
94620,20160201,3,PCA,-67.07077435850596
94620,20160201,3,PM2.5,21.0
94626,20160201,4,PCA,-68.93589026933047
94626,20160201,4,PM2.5,18.0
94632,20160201,5,PCA,-66.7379349722738
94632,20160201,5,PM2.5,17.0
94638,20160201,6,PCA,-56.15248271493355
94638,20160201,6,PM2.5,27.0
94644,20160201,7,PCA,-49.60308170656579
94644,20160201,7,PM2.5,32.0
94650,20160201,8,PCA,-59.86159620198826
94650,20160201,8,PM2.5,17.0
94656,20160201,9,PCA,-60.38479313659848
94656,20160201,9,PM2.5,21.0
94662,20160201,10,PCA,-82.30119586497686
94662,20160201,10,PM2.5,9.0
94668,20160201,11,PCA,-86.2055346651511
94668,20160201,11,PM2.5,5.0
94674,20160201,12,PCA,-83.33747481945376
94674,20160201,12,PM2.5,11.0
94680,20160201,13,PCA,-83.98822016474638
94680,20160201,13,PM2.5,11.0
94686,20160201,14,PCA,-84.48078562028464
94686,20160201,14,PM2.5,11.0
94692,20160201,15,PCA,-80.58762254031123
94692,20160201,15,PM2.5,15.0
94698,20160201,16,PCA,-83.46103583945933
94698,20160201,16,PM2.5,11.0
94704,20160201,17,PCA,-84.26420043532025
94704,20160201,17,PM2.5,7.0
94710,20160201,18,PCA,-83.95203903053984
94710,20160201,18,PM2.5,8.0
94716,20160201,19,PCA,-79.48036400534681
94716,20160201,19,PM2.5,17.0
94722,20160201,20,PCA,-54.188953467899985
94722,20160201,20,PM2.5,49.0
94728,20160201,21,PCA,-70.33458422714114
94728,20160201,21,PM2.5,34.0
94734,20160201,22,PCA,-78.52752659479789
94734,20160201,22,PM2.5,28.0
94740,20160201,23,PCA,-61.28267221748603
94740,20160201,23,PM2.5,36.0
94746,20160202,0,PCA,-70.24346357413776
94746,20160202,0,PM2.5,27.0
94752,20160202,1,PCA,-81.51080158051082
94752,20160202,1,PM2.5,17.0
94758,20160202,2,PCA,-66.67424100656469
94758,20160202,2,PM2.5,29.0
94764,20160202,3,PCA,-64.54925072817666
94764,20160202,3,PM2.5,29.0
94770,20160202,4,PCA,-63.01201054842441
94770,20160202,4,PM2.5,30.0
94776,20160202,5,PCA,-68.18239458425838
94776,20160202,5,PM2.5,21.0
94782,20160202,6,PCA,-67.57181693719994
94782,20160202,6,PM2.5,20.0
94788,20160202,7,PCA,-66.12081666971073
94788,20160202,7,PM2.5,19.0
94794,20160202,8,PCA,-62.39273263660503
94794,20160202,8,PM2.5,22.0
94800,20160202,9,PCA,-61.06122863673457
94800,20160202,9,PM2.5,25.0
94806,20160202,10,PCA,-61.80906470574151
94806,20160202,10,PM2.5,30.0
94812,20160202,11,PCA,-65.47617381184992
94812,20160202,11,PM2.5,30.0
94818,20160202,12,PCA,-71.95044944853953
94818,20160202,12,PM2.5,25.0
94824,20160202,13,PCA,-60.23945095208519
94824,20160202,13,PM2.5,37.0
94830,20160202,14,PCA,-56.020639097661444
94830,20160202,14,PM2.5,45.0
94836,20160202,15,PCA,-52.12475848502209
94836,20160202,15,PM2.5,49.0
94842,20160202,16,PCA,-52.72171967664388
94842,20160202,16,PM2.5,49.0
94848,20160202,17,PCA,-46.62593087754998
94848,20160202,17,PM2.5,53.0
94854,20160202,18,PCA,-38.54050544393817
94854,20160202,18,PM2.5,56.0
94860,20160202,19,PCA,-18.729537085085607
94860,20160202,19,PM2.5,72.0
94866,20160202,20,PCA,-13.398863675954265
94866,20160202,20,PM2.5,79.0
94872,20160202,21,PCA,-10.303919400015458
94872,20160202,21,PM2.5,78.0
94878,20160202,22,PCA,-22.751807388736218
94878,20160202,22,PM2.5,62.0
94884,20160202,23,PCA,-20.588248392630152
94884,20160202,23,PM2.5,59.0
94890,20160203,0,PCA,5.864143546334832
94890,20160203,0,PM2.5,94.0
94896,20160203,1,PCA,-15.450000486966692
94896,20160203,1,PM2.5,63.0
94902,20160203,2,PCA,-12.828181992601028
94902,20160203,2,PM2.5,65.0
94908,20160203,3,PCA,-19.950736222993083
94908,20160203,3,PM2.5,55.0
94914,20160203,4,PCA,-25.332034730781654
94914,20160203,4,PM2.5,48.0
94920,20160203,5,PCA,-29.960960369840897
94920,20160203,5,PM2.5,42.0
94926,20160203,6,PCA,-27.19570166441278
94926,20160203,6,PM2.5,42.0
94932,20160203,7,PCA,-29.91102677841033
94932,20160203,7,PM2.5,38.0
94938,20160203,8,PCA,-24.684325862662327
94938,20160203,8,PM2.5,43.0
94944,20160203,9,PCA,-21.157765005412795
94944,20160203,9,PM2.5,44.0
94950,20160203,10,PCA,-16.29797030358229
94950,20160203,10,PM2.5,50.0
94956,20160203,11,PCA,-34.05843912021775
94956,20160203,11,PM2.5,36.5
94962,20160203,12,PCA,-35.532080982352134
94962,20160203,12,PM2.5,23.0
94968,20160203,13,PCA,-21.72472139153007
94968,20160203,13,PM2.5,47.0
94974,20160203,14,PCA,-29.97097386966778
94974,20160203,14,PM2.5,42.0
94980,20160203,15,PCA,-26.17888855332551
94980,20160203,15,PM2.5,46.0
94986,20160203,16,PCA,-34.47987184846653
94986,20160203,16,PM2.5,44.0
94992,20160203,17,PCA,-31.452884695916794
94992,20160203,17,PM2.5,50.0
94998,20160203,18,PCA,-21.372424297053026
94998,20160203,18,PM2.5,58.0
95004,20160203,19,PCA,2.8495375825769895
95004,20160203,19,PM2.5,77.0
95010,20160203,20,PCA,-21.829961289720273
95010,20160203,20,PM2.5,54.0
95016,20160203,21,PCA,-15.310164340071395
95016,20160203,21,PM2.5,53.0
95022,20160203,22,PCA,-36.48984335006747
95022,20160203,22,PM2.5,35.0
95028,20160203,23,PCA,-46.19568724046607
95028,20160203,23,PM2.5,25.0
95034,20160204,0,PCA,-55.40410263637503
95034,20160204,0,PM2.5,22.0
95040,20160204,1,PCA,-61.91306428667154
95040,20160204,1,PM2.5,17.0
95046,20160204,2,PCA,-63.39848624250624
95046,20160204,2,PM2.5,16.0
95052,20160204,3,PCA,-66.14875922362862
95052,20160204,3,PM2.5,14.0
95058,20160204,4,PCA,-69.52529650844859
95058,20160204,4,PM2.5,8.0
95064,20160204,5,PCA,-72.31593595815036
95064,20160204,5,PM2.5,9.0
95070,20160204,6,PCA,-72.87326686430406
95070,20160204,6,PM2.5,10.0
95076,20160204,7,PCA,-74.92610716086881
95076,20160204,7,PM2.5,8.0
95082,20160204,8,PCA,-70.78580741158697
95082,20160204,8,PM2.5,9.0
95088,20160204,9,PCA,-68.30212657224061
95088,20160204,9,PM2.5,15.0
95094,20160204,10,PCA,-70.8482797414417
95094,20160204,10,PM2.5,13.0
95100,20160204,11,PCA,-74.99399685399625
95100,20160204,11,PM2.5,12.0
95106,20160204,12,PCA,-79.85916128366914
95106,20160204,12,PM2.5,11.0
95112,20160204,13,PCA,-84.41561250804477
95112,20160204,13,PM2.5,9.0
95118,20160204,14,PCA,-83.1990127315741
95118,20160204,14,PM2.5,13.0
95124,20160204,15,PCA,-87.8888511941774
95124,20160204,15,PM2.5,11.0
95130,20160204,16,PCA,-90.91984182230995
95130,20160204,16,PM2.5,8.0
95136,20160204,17,PCA,-91.32515809496918
95136,20160204,17,PM2.5,8.0
95142,20160204,18,PCA,-88.94424557924472
95142,20160204,18,PM2.5,12.0
95148,20160204,19,PCA,-85.5193426732317
95148,20160204,19,PM2.5,19.0
95154,20160204,20,PCA,-88.09042030993227
95154,20160204,20,PM2.5,17.0
95160,20160204,21,PCA,-86.93471384857779
95160,20160204,21,PM2.5,20.0
95166,20160204,22,PCA,-90.01150001843826
95166,20160204,22,PM2.5,15.0
95172,20160204,23,PCA,-90.1360851278428
95172,20160204,23,PM2.5,16.0
95178,20160205,0,PCA,-88.27916830918232
95178,20160205,0,PM2.5,20.0
95184,20160205,1,PCA,-94.54278317097726
95184,20160205,1,PM2.5,14.0
95190,20160205,2,PCA,-100.8063980327722
95190,20160205,2,PM2.5,8.0
95196,20160205,3,PCA,-101.95837997310264
95196,20160205,3,PM2.5,7.0
95202,20160205,4,PCA,-101.9591273902007
95202,20160205,4,PM2.5,7.0
95208,20160205,5,PCA,-101.63294139246995
95208,20160205,5,PM2.5,7.0
95214,20160205,6,PCA,-100.0016711724535
95214,20160205,6,PM2.5,9.0
95220,20160205,7,PCA,-100.46978373193869
95220,20160205,7,PM2.5,8.0
95226,20160205,8,PCA,-99.33345303472741
95226,20160205,8,PM2.5,10.0
95232,20160205,9,PCA,-100.10403259674368
95232,20160205,9,PM2.5,8.0
95238,20160205,10,PCA,-99.75305347159704
95238,20160205,10,PM2.5,9.0
95244,20160205,11,PCA,-99.7382814615487
95244,20160205,11,PM2.5,8.0
95250,20160205,12,PCA,-97.94720470160902
95250,20160205,12,PM2.5,10.0
95256,20160205,13,PCA,-99.72113538423336
95256,20160205,13,PM2.5,7.0
95262,20160205,14,PCA,-97.9824261321277
95262,20160205,14,PM2.5,9.0
95268,20160205,15,PCA,-96.19832671766063
95268,20160205,15,PM2.5,10.0
95274,20160205,16,PCA,-96.75253338130236
95274,20160205,16,PM2.5,8.0
95280,20160205,17,PCA,-95.73441025064588
95280,20160205,17,PM2.5,8.0
95286,20160205,18,PCA,-93.19482999932909
95286,20160205,18,PM2.5,10.0
95292,20160205,19,PCA,-93.40807865519169
95292,20160205,19,PM2.5,7.0
95298,20160205,20,PCA,-91.04768023205219
95298,20160205,20,PM2.5,9.0
95304,20160205,21,PCA,-90.59419206814019
95304,20160205,21,PM2.5,7.0
95310,20160205,22,PCA,-85.53515427085875
95310,20160205,22,PM2.5,11.0
95316,20160205,23,PCA,-89.63886522430961
95316,20160205,23,PM2.5,6.0
95322,20160206,0,PCA,-88.88691353344933
95322,20160206,0,PM2.5,8.0
95328,20160206,1,PCA,-90.28243556683717
95328,20160206,1,PM2.5,6.0
95334,20160206,2,PCA,-90.281962063893
95334,20160206,2,PM2.5,4.0
95340,20160206,3,PCA,-85.73527190973563
95340,20160206,3,PM2.5,7.0
95346,20160206,4,PCA,-74.65266408413599
95346,20160206,4,PM2.5,17.0
95352,20160206,5,PCA,-87.30190995071806
95352,20160206,5,PM2.5,8.0
95358,20160206,6,PCA,-88.6289411858172
95358,20160206,6,PM2.5,7.0
95364,20160206,7,PCA,-90.7247948193294
95364,20160206,7,PM2.5,3.0
95370,20160206,8,PCA,-81.63520570000766
95370,20160206,8,PM2.5,8.0
95376,20160206,9,PCA,-80.44224492400873
95376,20160206,9,PM2.5,8.0
95382,20160206,10,PCA,-63.16983450523136
95382,20160206,10,PM2.5,35.0
95388,20160206,11,PCA,-52.59301955460848
95388,20160206,11,PM2.5,52.0
