,date,hour,type,万柳
2646,20140422,9,PM2.5,75.0
2652,20140422,10,PCA,25.02698899124366
2652,20140422,10,PM2.5,69.0
2658,20140422,11,PCA,9.451228877368985
2658,20140422,11,PM2.5,62.0
2664,20140422,12,PCA,-16.21553088109815
2664,20140422,12,PM2.5,41.0
2670,20140422,13,PCA,-0.48021821876682863
2670,20140422,13,PM2.5,68.0
2676,20140422,14,PCA,-13.43435506843496
2676,20140422,14,PM2.5,67.0
2682,20140422,15,PCA,-29.428149378330072
2682,20140422,15,PM2.5,52.0
2688,20140422,16,PCA,-26.26128370162816
2688,20140422,16,PM2.5,53.5
2694,20140422,18,PCA,-23.094418024926245
2694,20140422,18,PM2.5,55.0
2700,20140422,19,PCA,-10.405922197592336
2700,20140422,19,PM2.5,63.0
2706,20140422,20,PCA,-13.216897918282928
2706,20140422,20,PM2.5,57.0
2712,20140422,21,PCA,-36.11090891269851
2712,20140422,21,PM2.5,25.0
2718,20140422,22,PCA,-28.91251441922371
2718,20140422,22,PM2.5,30.0
2724,20140422,23,PCA,-21.45249726702288
2724,20140422,23,PM2.5,50.0
2730,20140423,0,PCA,-3.3841969835903614
2730,20140423,0,PM2.5,65.0
2736,20140423,1,PCA,18.22657970494222
2736,20140423,1,PM2.5,77.0
2742,20140423,2,PCA,19.168492359575424
2742,20140423,2,PM2.5,81.0
2748,20140423,3,PCA,24.327811461303554
2748,20140423,3,PM2.5,78.0
2754,20140423,4,PCA,31.743608654081694
2754,20140423,4,PM2.5,86.0
2760,20140423,5,PCA,47.51501710676606
2760,20140423,5,PM2.5,103.0
2766,20140423,6,PCA,55.385049016677655
2766,20140423,6,PM2.5,106.0
2772,20140423,7,PCA,75.8439656630032
2772,20140423,7,PM2.5,114.0
2778,20140423,8,PCA,93.02539320779974
2778,20140423,8,PM2.5,127.0
2784,20140423,9,PCA,110.1666008115799
2784,20140423,9,PM2.5,144.0
2790,20140423,10,PCA,116.2032444997453
2790,20140423,10,PM2.5,142.0
2796,20140423,11,PCA,130.86976278264865
2796,20140423,11,PM2.5,153.0
2802,20140423,12,PCA,152.2732368654951
2802,20140423,12,PM2.5,172.0
2808,20140423,13,PCA,164.0423611341442
2808,20140423,13,PM2.5,184.0
2814,20140423,14,PCA,158.04280748489532
2814,20140423,14,PM2.5,171.0
2820,20140423,15,PCA,164.1244446136552
2820,20140423,15,PM2.5,179.0
2826,20140423,16,PCA,147.55421621684283
2826,20140423,16,PM2.5,157.0
2832,20140423,17,PCA,148.4447678414306
2832,20140423,17,PM2.5,162.0
2838,20140423,18,PCA,140.9431103755089
2838,20140423,18,PM2.5,151.0
2844,20140429,2,PCA,33.15439237677923
2844,20140429,2,PM2.5,74.1
2850,20140429,3,PCA,36.18637102736665
2850,20140429,3,PM2.5,76.7
2856,20140429,4,PCA,47.47201834082957
2856,20140429,4,PM2.5,92.7
2862,20140429,5,PCA,44.07017863139801
2862,20140429,5,PM2.5,90.7
2868,20140429,6,PCA,44.02068278870411
2868,20140429,6,PM2.5,93.1
2874,20140429,7,PCA,42.137838900887324
2874,20140429,7,PM2.5,91.3
2880,20140429,8,PCA,49.48240255320688
2880,20140429,8,PM2.5,99.5
2886,20140429,9,PCA,36.234815428638434
2886,20140429,9,PM2.5,84.7
2892,20140429,10,PCA,26.141000793954962
2892,20140429,10,PM2.5,83.7
2898,20140429,11,PCA,36.250669493605415
2898,20140429,11,PM2.5,101.1
2904,20140429,12,PCA,35.9472594342809
2904,20140429,12,PM2.5,98.7
2910,20140429,13,PCA,23.476608139719563
2910,20140429,13,PM2.5,92.9
2916,20140429,14,PCA,28.241744775006175
2916,20140429,14,PM2.5,99.3
2922,20140429,15,PCA,15.237461701774766
2922,20140429,15,PM2.5,88.9
2928,20140429,16,PCA,49.9266653877964
2928,20140429,16,PM2.5,132.3
2934,20140429,17,PCA,18.52962865531202
2934,20140429,17,PM2.5,86.5
2940,20140429,18,PCA,28.004078509256573
2940,20140429,18,PM2.5,92.0
2946,20140429,19,PCA,23.560807844625288
2946,20140429,19,PM2.5,82.2
2952,20140429,20,PCA,29.243065886629857
2952,20140429,20,PM2.5,86.9
2958,20140429,21,PCA,45.00905290498728
2958,20140429,21,PM2.5,100.2
2964,20140429,22,PCA,50.6944507247187
2964,20140429,22,PM2.5,99.0
2970,20140429,23,PCA,50.95624610277073
2970,20140429,23,PM2.5,97.0
2976,20140430,0,PCA,50.992153578082174
2976,20140430,0,PM2.5,92.8
2982,20140430,1,PCA,56.16801064474884
2982,20140430,1,PM2.5,96.3
2988,20140430,2,PCA,55.65383659819211
2988,20140430,2,PM2.5,93.9
2994,20140430,3,PCA,62.742328281774306
2994,20140430,3,PM2.5,100.3
3000,20140430,4,PCA,62.605890042842184
3000,20140430,4,PM2.5,97.3
3006,20140430,5,PCA,73.2951736535553
3006,20140430,5,PM2.5,106.3
3012,20140430,6,PCA,72.79061311769803
3012,20140430,6,PM2.5,99.2
3018,20140430,7,PCA,83.84609125602039
3018,20140430,7,PM2.5,114.4
3024,20140430,8,PCA,93.19240036918309
3024,20140430,8,PM2.5,128.1
3030,20140430,9,PCA,90.23537234513446
3030,20140430,9,PM2.5,125.8
3036,20140430,10,PCA,97.11728718051509
3036,20140430,10,PM2.5,136.1
3042,20140430,11,PCA,99.936827664077
3042,20140430,11,PM2.5,147.9
3048,20140430,12,PCA,85.54773828524976
3048,20140430,12,PM2.5,136.2
3054,20140430,13,PCA,55.23406207676748
3054,20140430,13,PM2.5,113.4
3060,20140430,14,PCA,46.32450464659062
3060,20140430,14,PM2.5,104.0
3066,20140430,15,PCA,38.266115894409566
3066,20140430,15,PM2.5,93.1
3072,20140430,16,PCA,33.70755396703377
3072,20140430,16,PM2.5,87.5
3078,20140430,17,PCA,39.068438304884594
3078,20140430,17,PM2.5,93.5
3084,20140430,18,PCA,40.25256979617163
3084,20140430,18,PM2.5,89.7
3090,20140430,19,PCA,42.570089884623535
3090,20140430,19,PM2.5,89.8
3096,20140430,20,PCA,41.38585361847696
3096,20140430,20,PM2.5,81.8
3102,20140430,21,PCA,44.57709958049571
3102,20140430,21,PM2.5,83.4
3108,20140430,22,PCA,49.02715385226893
3108,20140430,22,PM2.5,83.6
3114,20140430,23,PCA,52.692954196543944
3114,20140430,23,PM2.5,87.9
3120,20140501,0,PCA,64.75215512435672
3120,20140501,0,PM2.5,101.0
3126,20140501,1,PCA,59.39165689540008
3126,20140501,1,PM2.5,99.2
3132,20140501,2,PCA,68.32623199144632
3132,20140501,2,PM2.5,109.0
3138,20140501,3,PCA,71.78659863548037
3138,20140501,3,PM2.5,118.1
3144,20140501,4,PCA,85.58147512819504
3144,20140501,4,PM2.5,124.0
3150,20140501,5,PCA,95.75955639389059
3150,20140501,5,PM2.5,133.7
3156,20140501,6,PCA,106.00200585274192
3156,20140501,6,PM2.5,141.9
3162,20140501,7,PCA,108.64820337009948
3162,20140501,7,PM2.5,139.6
3168,20140501,8,PCA,102.74027484685647
3168,20140501,8,PM2.5,130.2
3174,20140501,9,PCA,104.32084280131401
3174,20140501,9,PM2.5,139.4
3180,20140501,10,PCA,121.35531148530718
3180,20140501,10,PM2.5,165.4
3186,20140501,11,PCA,113.98887022104735
3186,20140501,11,PM2.5,165.9
3192,20140501,12,PCA,101.76433536532099
3192,20140501,12,PM2.5,162.7
3198,20140501,13,PCA,100.65822528575099
3198,20140501,13,PM2.5,163.8
3204,20140501,14,PCA,105.24655469657665
3204,20140501,14,PM2.5,166.5
3210,20140501,15,PCA,107.57749575035407
3210,20140501,15,PM2.5,167.2
3216,20140501,16,PCA,114.53543144903493
3216,20140501,16,PM2.5,173.3
3222,20140501,17,PCA,106.07116212184299
3222,20140501,17,PM2.5,157.5
3228,20140501,18,PCA,44.05267969022715
3228,20140501,18,PM2.5,58.7
3234,20140501,19,PCA,43.66700248970909
3234,20140501,19,PM2.5,52.1
3240,20140501,20,PCA,38.16294599983343
3240,20140501,20,PM2.5,57.2
3246,20140501,21,PCA,27.469034389458955
3246,20140501,21,PM2.5,45.7
3252,20140501,22,PCA,16.614336550562186
3252,20140501,22,PM2.5,32.1
3258,20140501,23,PCA,21.420217402749515
3258,20140501,23,PM2.5,40.6
3264,20140502,0,PCA,11.146056702818765
3264,20140502,0,PM2.5,30.0
3270,20140502,1,PCA,2.6806338166988217
3270,20140502,1,PM2.5,22.6
3276,20140502,2,PCA,-1.6131459441983274
3276,20140502,2,PM2.5,20.0
3282,20140502,3,PCA,-7.744792637291009
3282,20140502,3,PM2.5,17.2
3288,20140502,4,PCA,-13.420792277370136
3288,20140502,4,PM2.5,14.5
3294,20140502,5,PCA,-15.24201834035003
3294,20140502,5,PM2.5,19.6
3300,20140502,6,PCA,-23.770292584998444
3300,20140502,6,PM2.5,16.5
3306,20140502,7,PCA,-29.832284690302167
3306,20140502,7,PM2.5,14.8
3312,20140502,8,PCA,-36.315968139975695
3312,20140502,8,PM2.5,10.0
3318,20140502,9,PCA,-19.0763669210353
3318,20140502,9,PM2.5,40.7
3324,20140502,10,PCA,-35.3375798217246
3324,20140502,10,PM2.5,23.9
3330,20140502,11,PCA,-42.72759533025327
3330,20140502,11,PM2.5,22.3
3336,20140502,12,PCA,-45.09760229441212
3336,20140502,12,PM2.5,26.2
3342,20140502,13,PCA,-55.72463946953483
3342,20140502,13,PM2.5,18.6
3348,20140502,14,PCA,-73.40389782190312
3348,20140502,14,PM2.5,3.0
3354,20140502,15,PCA,-62.70418711329188
3354,20140502,15,PM2.5,19.5
3360,20140502,16,PCA,-70.24722344195222
3360,20140502,16,PM2.5,10.9
3366,20140502,17,PCA,-69.76497956879199
3366,20140502,17,PM2.5,13.4
3372,20140502,18,PCA,-75.2470351113418
3372,20140502,18,PM2.5,3.0
3378,20140502,19,PCA,-75.73894350256936
3378,20140502,19,PM2.5,3.0
3384,20140502,20,PCA,-70.6376981210664
3384,20140502,20,PM2.5,8.4
3390,20140502,21,PCA,-50.09201108614751
3390,20140502,21,PM2.5,21.0
3396,20140502,22,PCA,-56.45573926522614
3396,20140502,22,PM2.5,12.7
3402,20140502,23,PCA,-23.938008169939312
3402,20140502,23,PM2.5,32.1
3408,20140503,0,PCA,-33.87555411117923
3408,20140503,0,PM2.5,24.2
3414,20140503,1,PCA,-32.25151691115609
3414,20140503,1,PM2.5,24.6
3420,20140503,2,PCA,-33.87996713514491
3420,20140503,2,PM2.5,28.1
3426,20140503,3,PCA,-35.16649728329987
3426,20140503,3,PM2.5,28.2
3432,20140503,4,PCA,-32.82110018601551
3432,20140503,4,PM2.5,28.6
3438,20140503,5,PCA,-26.290985998964047
3438,20140503,5,PM2.5,33.2
3444,20140503,6,PCA,-30.052797625643738
3444,20140503,6,PM2.5,29.3
3450,20140503,7,PCA,-24.67397447288269
3450,20140503,7,PM2.5,38.8
3456,20140503,8,PCA,-22.169854754187618
3456,20140503,8,PM2.5,41.4
3462,20140503,9,PCA,-23.34728611978565
3462,20140503,9,PM2.5,40.1
3468,20140503,10,PCA,-25.132213242109174
3468,20140503,10,PM2.5,34.6
3474,20140503,11,PCA,-23.9865792273214
3474,20140503,11,PM2.5,51.0
3480,20140503,12,PCA,-26.70011420315296
3480,20140503,12,PM2.5,58.5
3486,20140503,13,PCA,-22.51277304932615
3486,20140503,13,PM2.5,64.1
3492,20140503,14,PCA,-35.325142503612454
3492,20140503,14,PM2.5,43.0
3498,20140503,15,PCA,-60.592176606420736
3498,20140503,15,PM2.5,9.5
3504,20140503,16,PCA,-55.98851482207638
3504,20140503,16,PM2.5,18.8
3510,20140503,17,PCA,-46.86973128910522
3510,20140503,17,PM2.5,32.1
3516,20140503,18,PCA,-37.33748507123491
3516,20140503,18,PM2.5,40.8
3522,20140503,19,PCA,-25.62913410621274
3522,20140503,19,PM2.5,49.3
3528,20140503,20,PCA,-32.87070489903152
3528,20140503,20,PM2.5,33.6
3534,20140503,21,PCA,-41.003123365587264
3534,20140503,21,PM2.5,18.3
3540,20140503,22,PCA,-30.127231717696183
3540,20140503,22,PM2.5,32.1
3546,20140503,23,PCA,-36.88703649449096
3546,20140503,23,PM2.5,23.4
3552,20140504,0,PCA,-36.306664684523525
3552,20140504,0,PM2.5,21.4
3558,20140504,1,PCA,-25.97572092865616
3558,20140504,1,PM2.5,37.0
3564,20140504,2,PCA,-23.823149822401987
3564,20140504,2,PM2.5,38.0
3570,20140504,3,PCA,-32.91845383540031
3570,20140504,3,PM2.5,27.7
3576,20140504,4,PCA,-30.36468489961078
3576,20140504,4,PM2.5,30.0
3582,20140504,5,PCA,-28.035026783821767
3582,20140504,5,PM2.5,33.7
3588,20140504,6,PCA,-24.65284207608713
3588,20140504,6,PM2.5,40.2
3594,20140504,7,PCA,-27.543084857882032
3594,20140504,7,PM2.5,35.5
3600,20140504,8,PCA,-29.227748178634883
3600,20140504,8,PM2.5,31.9
3606,20140504,9,PCA,-29.307904703414057
3606,20140504,9,PM2.5,34.8
3612,20140504,10,PCA,-34.149965789901316
3612,20140504,10,PM2.5,28.7
3618,20140504,11,PCA,-36.85005776573814
3618,20140504,11,PM2.5,26.9
3624,20140504,12,PCA,-16.356032137409965
3624,20140504,12,PM2.5,58.8
3630,20140504,13,PCA,-41.67194622874649
3630,20140504,13,PM2.5,21.4
3636,20140504,14,PCA,-44.817524244165135
3636,20140504,14,PM2.5,18.1
3642,20140504,15,PCA,-39.55072509574706
3642,20140504,15,PM2.5,25.3
3648,20140504,16,PCA,-41.79767280862083
3648,20140504,16,PM2.5,21.2
3654,20140504,17,PCA,-43.55614546295252
3654,20140504,17,PM2.5,20.5
3660,20140504,18,PCA,-44.68465818003242
3660,20140504,18,PM2.5,27.2
3666,20140504,19,PCA,-58.86983236904343
3666,20140504,19,PM2.5,14.0
3672,20140504,20,PCA,-50.896303535970496
3672,20140504,20,PM2.5,20.8
3678,20140504,21,PCA,-41.49198320427629
3678,20140504,21,PM2.5,11.3
3684,20140504,22,PCA,-35.82328291576892
3684,20140504,22,PM2.5,20.6
3690,20140504,23,PCA,-23.917166186121253
3690,20140504,23,PM2.5,36.9
3696,20140505,0,PCA,-17.66373650390309
3696,20140505,0,PM2.5,47.8
3702,20140505,1,PCA,-23.770598067234925
3702,20140505,1,PM2.5,36.6
3708,20140505,2,PCA,-17.527855271019302
3708,20140505,2,PM2.5,48.2
3714,20140505,3,PCA,-37.24015508285712
3714,20140505,3,PM2.5,19.7
3720,20140505,4,PCA,-37.69888176424621
3720,20140505,4,PM2.5,20.95
3726,20140505,5,PCA,-38.15760844563529
3726,20140505,5,PM2.5,22.2
3732,20140505,6,PCA,-44.79839408048624
3732,20140505,6,PM2.5,11.6
3738,20140505,7,PCA,-35.7550114475283
3738,20140505,7,PM2.5,25.0
3744,20140505,8,PCA,-42.2908178653024
3744,20140505,8,PM2.5,24.8
3750,20140505,9,PCA,-60.66275893255722
3750,20140505,9,PM2.5,6.3
3756,20140505,10,PCA,-69.92327110531212
3756,20140505,10,PM2.5,3.0
3762,20140505,11,PCA,-69.13626129677057
3762,20140505,11,PM2.5,7.5
3768,20140505,12,PCA,-65.22404013291182
3768,20140505,12,PM2.5,15.0
3774,20140505,13,PCA,-63.131258738028265
3774,20140505,13,PM2.5,22.2
3780,20140505,14,PCA,-75.56123030726187
3780,20140505,14,PM2.5,3.0
3786,20140505,15,PCA,-66.80697062875659
3786,20140505,15,PM2.5,12.9
3792,20140505,16,PCA,-63.88134337912991
3792,20140505,16,PM2.5,12.5
3798,20140505,17,PCA,-63.979730608494194
3798,20140505,17,PM2.5,17.7
3804,20140505,18,PCA,-65.60937020643307
3804,20140505,18,PM2.5,13.5
3810,20140505,19,PCA,-56.75748327164976
3810,20140505,19,PM2.5,22.1
3816,20140505,20,PCA,-53.91430775105825
3816,20140505,20,PM2.5,19.1
3822,20140505,21,PCA,-39.12445873682874
3822,20140505,21,PM2.5,31.0
3828,20140505,22,PCA,-27.591854438040507
3828,20140505,22,PM2.5,35.0
3834,20140505,23,PCA,-20.391688573992933
3834,20140505,23,PM2.5,42.4
3840,20140506,0,PCA,-23.447767193866824
3840,20140506,0,PM2.5,47.4
3846,20140506,1,PCA,-19.678010328184833
3846,20140506,1,PM2.5,50.4
3852,20140506,2,PCA,-12.892691427559688
3852,20140506,2,PM2.5,53.2
3858,20140506,3,PCA,-16.52365775308352
3858,20140506,3,PM2.5,46.9
3864,20140506,4,PCA,-7.867356800574753
3864,20140506,4,PM2.5,57.1
3870,20140506,5,PCA,-5.207826299898111
3870,20140506,5,PM2.5,59.9
3876,20140506,6,PCA,-5.399909596704368
3876,20140506,6,PM2.5,59.8
3882,20140506,7,PCA,3.9321658323154622
3882,20140506,7,PM2.5,74.4
3888,20140506,8,PCA,-1.3435739527564954
3888,20140506,8,PM2.5,71.5
3894,20140506,9,PCA,-5.518000881098993
3894,20140506,9,PM2.5,69.9
3900,20140506,10,PCA,-15.15702992454472
3900,20140506,10,PM2.5,52.0
3906,20140506,11,PCA,8.522547189498468
3906,20140506,11,PM2.5,94.7
3912,20140506,12,PCA,18.560893901954273
3912,20140506,12,PM2.5,109.5
3918,20140506,13,PCA,9.238085573000044
3918,20140506,13,PM2.5,93.3
3924,20140506,14,PCA,20.348061469892304
3924,20140506,14,PM2.5,112.3
3930,20140506,15,PCA,14.456652664015683
3930,20140506,15,PM2.5,100.8
3936,20140506,16,PCA,11.146901943511084
3936,20140506,16,PM2.5,93.1
3942,20140506,17,PCA,13.499885999548637
3942,20140506,17,PM2.5,96.4
3948,20140506,18,PCA,26.28272800328177
3948,20140506,18,PM2.5,108.8
3954,20140506,19,PCA,28.82685168713354
3954,20140506,19,PM2.5,99.9
3960,20140506,20,PCA,32.652345689288815
3960,20140506,20,PM2.5,96.3
3966,20140506,21,PCA,40.0654625355497
3966,20140506,21,PM2.5,100.5
3972,20140506,22,PCA,58.9416630206396
3972,20140506,22,PM2.5,111.7
3978,20140506,23,PCA,68.93510317328702
3978,20140506,23,PM2.5,106.6
3984,20140507,0,PCA,75.31795900133017
3984,20140507,0,PM2.5,119.6
3990,20140507,1,PCA,66.57926500615707
3990,20140507,1,PM2.5,110.9
3996,20140507,2,PCA,86.47636035201057
3996,20140507,2,PM2.5,135.6
4002,20140507,3,PCA,83.33872300389905
4002,20140507,3,PM2.5,126.6
4008,20140507,4,PCA,83.684782669327
4008,20140507,4,PM2.5,125.1
4014,20140507,5,PCA,84.23111898695733
4014,20140507,5,PM2.5,121.1
4020,20140507,6,PCA,85.43362589336847
4020,20140507,6,PM2.5,118.4
4026,20140507,7,PCA,89.66390518099051
4026,20140507,7,PM2.5,122.3
4032,20140507,8,PCA,90.6941980050168
4032,20140507,8,PM2.5,125.7
4038,20140507,9,PCA,38.281188012613036
4038,20140507,9,PM2.5,71.6
4044,20140507,10,PCA,24.359799476689286
4044,20140507,10,PM2.5,57.3
4050,20140507,11,PCA,7.727897935310265
4050,20140507,11,PM2.5,39.5
4056,20140507,12,PCA,0.7198978564649091
4056,20140507,12,PM2.5,36.9
4062,20140507,13,PCA,5.659576937577228
4062,20140507,13,PM2.5,49.3
4068,20140507,14,PCA,-7.578571780387747
4068,20140507,14,PM2.5,33.0
4074,20140507,15,PCA,-13.226478753577835
4074,20140507,15,PM2.5,28.5
4080,20140507,16,PCA,-21.219226007650786
4080,20140507,16,PM2.5,20.2
4086,20140507,17,PCA,-24.045312119818806
4086,20140507,17,PM2.5,19.0
4092,20140507,18,PCA,-9.027467046781128
4092,20140507,18,PM2.5,43.5
4098,20140507,19,PCA,131.89623862804424
4098,20140507,19,PM2.5,245.8
4104,20140507,20,PCA,322.6143057905917
4104,20140507,20,PM2.5,500.9
4110,20140507,21,PCA,28.427580516567637
4110,20140507,21,PM2.5,31.4
4116,20140507,22,PCA,-3.09928795764164
4116,20140507,22,PM2.5,16.4
4122,20140507,23,PCA,-11.030374343984954
4122,20140507,23,PM2.5,18.5
4128,20140508,0,PCA,1.2176926046772476
4128,20140508,0,PM2.5,27.2
4134,20140508,1,PCA,27.507263997516603
4134,20140508,1,PM2.5,56.7
4140,20140508,2,PCA,52.39643548664172
4140,20140508,2,PM2.5,97.4
4146,20140508,3,PCA,74.66228453796434
4146,20140508,3,PM2.5,123.1
4152,20140508,4,PCA,70.88179932917484
4152,20140508,4,PM2.5,116.4
4158,20140508,5,PCA,68.669846381659
4158,20140508,5,PM2.5,111.5
4164,20140508,6,PCA,63.32937237658176
4164,20140508,6,PM2.5,112.6
4170,20140508,7,PCA,68.80209318617494
4170,20140508,7,PM2.5,114.5
4176,20140508,8,PCA,61.754701859848076
4176,20140508,8,PM2.5,101.3
4182,20140508,9,PCA,55.55240972876143
4182,20140508,9,PM2.5,97.1
4188,20140508,10,PCA,28.757880042571102
4188,20140508,10,PM2.5,79.9
4194,20140508,11,PCA,9.076646586853915
4194,20140508,11,PM2.5,56.0
4200,20140508,12,PCA,-10.612779842850887
4200,20140508,12,PM2.5,32.1
4206,20140508,13,PCA,10.64313895959459
4206,20140508,13,PM2.5,65.8
4212,20140508,14,PCA,-0.33740918707616074
4212,20140508,14,PM2.5,48.8
4218,20140508,15,PCA,8.67234634416417
4218,20140508,15,PM2.5,59.2
4224,20140508,16,PCA,2.3638923772462492
4224,20140508,16,PM2.5,48.0
4230,20140508,17,PCA,8.334204060391988
4230,20140508,17,PM2.5,54.8
4236,20140508,18,PCA,-0.622299350023552
4236,20140508,18,PM2.5,41.1
4242,20140508,19,PCA,1.83919451499357
4242,20140508,19,PM2.5,51.8
4248,20140508,20,PCA,1.543179091987868
4248,20140508,20,PM2.5,64.9
4254,20140508,21,PCA,-1.5658112912589077
4254,20140508,21,PM2.5,56.0
4260,20140508,22,PCA,-2.8372088075416686
4260,20140508,22,PM2.5,49.0
4266,20140508,23,PCA,4.564921990916036
4266,20140508,23,PM2.5,55.9
4272,20140509,0,PCA,12.669638492584498
4272,20140509,0,PM2.5,63.1
4278,20140509,1,PCA,19.314308316194488
4278,20140509,1,PM2.5,69.1
4284,20140509,2,PCA,17.51277889984544
4284,20140509,2,PM2.5,72.2
4290,20140509,3,PCA,12.244313142287753
4290,20140509,3,PM2.5,66.4
4296,20140509,4,PCA,2.0172116635722235
4296,20140509,4,PM2.5,54.4
4302,20140509,5,PCA,-11.896281769443334
4302,20140509,5,PM2.5,45.9
4308,20140509,6,PCA,-6.234393421048853
4308,20140509,6,PM2.5,52.7
4314,20140509,7,PCA,17.215233208049128
4314,20140509,7,PM2.5,76.2
4320,20140509,8,PCA,20.80144005037847
4320,20140509,8,PM2.5,76.4
4326,20140509,9,PCA,27.19305906952171
4326,20140509,9,PM2.5,85.2
4332,20140509,10,PCA,21.469937565861915
4332,20140509,10,PM2.5,82.4
4350,20140509,13,PCA,-15.810893389141023
4350,20140509,13,PM2.5,46.0
4356,20140509,14,PCA,1.773690194898571
4356,20140509,14,PM2.5,73.7
4362,20140509,15,PCA,-1.6699873487552772
4362,20140509,15,PM2.5,68.3
4368,20140509,16,PCA,8.875169066826034
4368,20140509,16,PM2.5,75.4
4374,20140509,17,PCA,13.422985024276059
4374,20140509,17,PM2.5,76.9
4380,20140509,18,PCA,-13.106079132600234
4380,20140509,18,PM2.5,53.8
4386,20140509,19,PCA,-28.365172608685924
4386,20140509,19,PM2.5,38.5
4392,20140509,20,PCA,-31.789314035656016
4392,20140509,20,PM2.5,36.2
4398,20140509,21,PCA,-24.56463487479365
4398,20140509,21,PM2.5,44.3
4404,20140509,22,PCA,-16.204277192011833
4404,20140509,22,PM2.5,53.5
4410,20140509,23,PCA,-19.02973605151723
4410,20140509,23,PM2.5,51.7
4416,20140510,0,PCA,-16.955673780328897
4416,20140510,0,PM2.5,52.5
4422,20140510,1,PCA,-18.001657263549365
4422,20140510,1,PM2.5,51.7
4428,20140510,2,PCA,-26.466211695613612
4428,20140510,2,PM2.5,40.0
4434,20140510,3,PCA,-23.661902145079555
4434,20140510,3,PM2.5,43.4
4440,20140510,4,PCA,-29.458487801109364
4440,20140510,4,PM2.5,36.2
4446,20140510,5,PCA,-29.323695483332987
4446,20140510,5,PM2.5,35.5
4452,20140510,6,PCA,-25.500375800890243
4452,20140510,6,PM2.5,40.9
4458,20140510,7,PCA,-25.463420735868848
4458,20140510,7,PM2.5,39.9
4464,20140510,8,PCA,-23.06605798827432
4464,20140510,8,PM2.5,41.4
4470,20140510,9,PCA,-22.215740253563386
4470,20140510,9,PM2.5,45.9
4476,20140510,10,PCA,-21.41338497503512
4476,20140510,10,PM2.5,48.5
4482,20140510,11,PCA,-20.03080562107535
4482,20140510,11,PM2.5,51.9
4488,20140510,12,PCA,-20.18201114136484
4488,20140510,12,PM2.5,52.3
4494,20140510,13,PCA,-16.406716319922896
4494,20140510,13,PM2.5,55.7
4500,20140510,14,PCA,-13.283219746318457
4500,20140510,14,PM2.5,59.0
4506,20140510,15,PCA,-13.860863436050867
4506,20140510,15,PM2.5,60.9
4512,20140510,16,PCA,-14.098465696521766
4512,20140510,16,PM2.5,62.2
4518,20140510,17,PCA,-12.794072514363899
4518,20140510,17,PM2.5,56.5
4524,20140510,18,PCA,-13.363788108200492
4524,20140510,18,PM2.5,56.4
4530,20140510,19,PCA,-6.508780952857829
4530,20140510,19,PM2.5,60.7
4536,20140510,20,PCA,6.885775612705722
4536,20140510,20,PM2.5,65.4
4542,20140510,21,PCA,16.826978012227983
4542,20140510,21,PM2.5,67.3
4548,20140510,22,PCA,11.331766781952739
4548,20140510,22,PM2.5,66.4
4554,20140510,23,PCA,-37.7836560659035
4554,20140510,23,PM2.5,31.7
4560,20140511,0,PCA,-41.405571502083454
4560,20140511,0,PM2.5,27.8
4566,20140511,1,PCA,-26.8464367745956
4566,20140511,1,PM2.5,34.6
4572,20140511,2,PCA,-23.806544978492287
4572,20140511,2,PM2.5,47.0
4578,20140511,3,PCA,-23.735762425746042
