,date,hour,type,房山
280200,20190929,5,PCA,-49.12094624981461
280200,20190929,5,PM2.5,47.0
280206,20190929,7,PCA,-50.16022542898249
280206,20190929,7,PM2.5,42.0
280212,20190929,8,PCA,-56.67777661673499
280212,20190929,8,PM2.5,40.0
280218,20190929,9,PCA,-48.0765445958276
280218,20190929,9,PM2.5,48.0
280224,20190929,10,PCA,-24.38782100614692
280224,20190929,10,PM2.5,65.0
280230,20190929,11,PCA,-10.083165001939216
280230,20190929,11,PM2.5,78.0
280236,20190929,13,PCA,-26.204454707400693
280236,20190929,13,PM2.5,68.0
280242,20190929,14,PCA,-28.682831354688748
280242,20190929,14,PM2.5,62.0
280248,20190929,15,PCA,-36.582437552476335
280248,20190929,15,PM2.5,52.0
280254,20190929,16,PCA,-44.897031180091886
280254,20190929,16,PM2.5,42.0
280260,20190929,18,PCA,-40.24829076137359
280260,20190929,18,PM2.5,48.0
280266,20190929,20,PCA,-12.36425204394349
280266,20190929,20,PM2.5,64.0
280272,20190929,21,PCA,2.4248367170665532
280272,20190929,21,PM2.5,69.0
280278,20190929,23,PCA,-42.833006037967365
280278,20190929,23,PM2.5,53.0
280284,20190930,2,PCA,-51.26384378217029
280284,20190930,2,PM2.5,48.0
280290,20190930,4,PCA,-42.902140131468556
280290,20190930,4,PM2.5,52.0
280296,20190930,5,PCA,-28.185925282203442
280296,20190930,5,PM2.5,59.0
280302,20190930,6,PCA,-5.960018260177228
280302,20190930,6,PM2.5,74.0
280308,20190930,8,PCA,27.766827352587867
280308,20190930,8,PM2.5,91.0
280314,20190930,11,PCA,30.683338847981872
280314,20190930,11,PM2.5,104.0
280320,20190930,13,PCA,0.6996171383680259
280320,20190930,13,PM2.5,90.0
280326,20190930,14,PCA,-28.58038116239408
280326,20190930,14,PM2.5,70.0
280332,20190930,15,PCA,-33.18599717327746
280332,20190930,15,PM2.5,62.0
280338,20190930,16,PCA,-33.11923302770088
280338,20190930,16,PM2.5,59.0
280344,20190930,17,PCA,-31.277381977339218
280344,20190930,17,PM2.5,61.0
280350,20191002,0,PCA,-54.29692333219209
280350,20191002,0,PM2.5,48.0
280356,20191002,1,PCA,-45.43126282597174
280356,20191002,1,PM2.5,50.0
280362,20191002,2,PCA,-40.587344514123686
280362,20191002,2,PM2.5,53.0
280368,20191002,3,PCA,-25.871261634841087
280368,20191002,3,PM2.5,60.0
280374,20191002,4,PCA,-16.24612005100387
280374,20191002,4,PM2.5,66.0
280380,20191002,6,PCA,-11.21490942537129
280380,20191002,6,PM2.5,68.0
280386,20191002,8,PCA,-25.016879594258704
280386,20191002,8,PM2.5,59.0
280392,20191002,10,PCA,-25.615196883365186
280392,20191002,10,PM2.5,65.0
280398,20191002,11,PCA,-19.048428508516213
280398,20191002,11,PM2.5,72.0
280404,20191002,12,PCA,-12.030951213313742
280404,20191002,12,PM2.5,78.0
280410,20191002,13,PCA,-36.27842522183672
280410,20191002,13,PM2.5,66.0
280416,20191002,14,PCA,-52.08589822697101
280416,20191002,14,PM2.5,51.0
280422,20191002,15,PCA,-60.201319108657806
280422,20191002,15,PM2.5,39.0
280428,20191002,16,PCA,-61.121967557330706
280428,20191002,16,PM2.5,34.0
280434,20191002,17,PCA,-55.993987607776596
280434,20191002,17,PM2.5,37.0
280440,20191002,18,PCA,-68.34223851555856
280440,20191002,18,PM2.5,37.0
280446,20191002,19,PCA,-67.3501215477867
280446,20191002,19,PM2.5,38.0
280452,20191002,20,PCA,-57.204382471994464
280452,20191002,20,PM2.5,43.0
280458,20191002,21,PCA,-48.33546553980953
280458,20191002,21,PM2.5,49.0
280464,20191003,0,PCA,-50.57126313882886
280464,20191003,0,PM2.5,45.0
280470,20191003,10,PCA,-41.077468940592254
280470,20191003,10,PM2.5,57.0
280476,20191003,11,PCA,-45.71363655222032
280476,20191003,11,PM2.5,57.0
280482,20191003,12,PCA,-46.807446144904496
280482,20191003,12,PM2.5,59.0
280488,20191003,13,PCA,-28.893459922100728
280488,20191003,13,PM2.5,66.0
280494,20191003,14,PCA,-41.07590304952112
280494,20191003,14,PM2.5,47.0
280500,20191003,15,PCA,-42.49396310349044
280500,20191003,15,PM2.5,48.0
280506,20191003,16,PCA,-39.062684901646286
280506,20191003,16,PM2.5,50.0
280512,20191003,17,PCA,-35.47945492172506
280512,20191003,17,PM2.5,55.0
280518,20191003,18,PCA,-39.258848934869135
280518,20191003,18,PM2.5,55.0
280524,20191003,19,PCA,-39.15515215949291
280524,20191003,19,PM2.5,64.0
280530,20191003,20,PCA,-34.77941471335933
280530,20191003,20,PM2.5,67.0
280536,20191003,21,PCA,-34.807705601716314
280536,20191003,21,PM2.5,66.0
280542,20191003,22,PCA,-29.67353017492235
280542,20191003,22,PM2.5,66.0
280548,20191003,23,PCA,15.207904999933362
280548,20191003,23,PM2.5,93.0
280554,20191004,0,PCA,24.86912001276385
280554,20191004,0,PM2.5,98.0
280560,20191004,1,PCA,8.345794206960518
280560,20191004,1,PM2.5,88.0
280566,20191004,2,PCA,-23.169305206181146
280566,20191004,2,PM2.5,67.0
280572,20191004,3,PCA,-53.61015978917801
280572,20191004,3,PM2.5,46.0
280578,20191004,4,PCA,-80.96092600877544
280578,20191004,4,PM2.5,21.0
280584,20191004,5,PCA,-82.11344722150984
280584,20191004,5,PM2.5,25.0
280590,20191004,6,PCA,-110.16828294889926
280590,20191004,6,PM2.5,9.0
280596,20191004,7,PCA,-113.8758240163122
280596,20191004,7,PM2.5,4.0
280602,20191004,8,PCA,-114.87268371525546
280602,20191004,8,PM2.5,1.0
280608,20191004,9,PCA,-114.98478797018309
280608,20191004,9,PM2.5,2.0
280614,20191004,10,PCA,-114.84221192614058
280614,20191004,10,PM2.5,2.0
280620,20191004,11,PCA,-115.04543407926661
280620,20191004,11,PM2.5,2.0
280626,20191004,12,PCA,-115.04543407926661
280626,20191004,12,PM2.5,2.0
280632,20191004,13,PCA,-114.23614796171027
280632,20191004,13,PM2.5,2.0
280638,20191004,14,PCA,-114.23614796171027
280638,20191004,14,PM2.5,2.0
280644,20191004,15,PCA,-112.47628806034808
280644,20191004,15,PM2.5,3.0
280650,20191004,16,PCA,-110.48184169377994
280650,20191004,16,PM2.5,6.0
280656,20191004,17,PCA,-111.65421148460462
280656,20191004,17,PM2.5,4.0
280662,20191004,18,PCA,-111.65421148460462
280662,20191004,18,PM2.5,4.0
280668,20191004,19,PCA,-114.92863687901233
280668,20191004,19,PM2.5,1.0
280674,20191004,20,PCA,-104.68234538457433
280674,20191004,20,PM2.5,2.0
280680,20191004,21,PCA,-106.41194637936502
280680,20191004,21,PM2.5,6.0
280686,20191004,22,PCA,-108.23374076760365
280686,20191004,22,PM2.5,6.0
280692,20191004,23,PCA,-105.51430209148063
280692,20191004,23,PM2.5,7.0
280698,20191005,0,PCA,-111.62689527818792
280698,20191005,0,PM2.5,7.0
280704,20191005,1,PCA,-112.32748170835043
280704,20191005,1,PM2.5,5.0
280710,20191005,2,PCA,-104.0395942782034
280710,20191005,2,PM2.5,8.0
280716,20191005,3,PCA,-98.41306121555222
280716,20191005,3,PM2.5,9.0
280722,20191005,4,PCA,-96.62884406459163
280722,20191005,4,PM2.5,11.0
280728,20191005,5,PCA,-108.10207175013666
280728,20191005,5,PM2.5,3.0
280734,20191005,6,PCA,-111.27966056165735
280734,20191005,6,PM2.5,3.0
280740,20191005,7,PCA,-110.09539283561051
280740,20191005,7,PM2.5,5.0
280746,20191005,8,PCA,-108.65535436021462
280746,20191005,8,PM2.5,6.0
280752,20191005,9,PCA,-110.46885330817886
280752,20191005,9,PM2.5,6.0
280758,20191005,10,PCA,-113.3972825780041
280758,20191005,10,PM2.5,2.0
280764,20191005,11,PCA,-110.57695921333088
280764,20191005,11,PM2.5,5.0
280770,20191005,12,PCA,-105.4727403035057
280770,20191005,12,PM2.5,13.0
280776,20191005,13,PCA,-112.07384337544855
280776,20191005,13,PM2.5,3.0
280782,20191005,14,PCA,-110.71553690759775
280782,20191005,14,PM2.5,3.0
280788,20191005,15,PCA,-108.50957294762921
280788,20191005,15,PM2.5,6.0
280794,20191005,16,PCA,-107.8777301394107
280794,20191005,16,PM2.5,7.0
280800,20191005,17,PCA,-84.02797780829873
280800,20191005,17,PM2.5,25.0
280806,20191005,18,PCA,-108.08480247078597
280806,20191005,18,PM2.5,7.0
280812,20191005,19,PCA,-105.25988570251842
280812,20191005,19,PM2.5,7.0
280818,20191005,20,PCA,-85.69211260878951
280818,20191005,20,PM2.5,12.0
280824,20191005,21,PCA,-78.49846545686984
280824,20191005,21,PM2.5,14.0
280830,20191005,22,PCA,-75.40857502088434
280830,20191005,22,PM2.5,11.0
280836,20191005,23,PCA,-82.60256827174432
280836,20191005,23,PM2.5,12.0
280842,20191006,0,PCA,-93.3774377561447
280842,20191006,0,PM2.5,14.0
280848,20191006,1,PCA,-104.47231409638077
280848,20191006,1,PM2.5,4.0
280854,20191006,2,PCA,-99.6213887220512
280854,20191006,2,PM2.5,8.0
280860,20191006,3,PCA,-103.11780805089157
280860,20191006,3,PM2.5,5.0
280866,20191006,4,PCA,-106.2419557432242
280866,20191006,4,PM2.5,5.0
280872,20191006,5,PCA,-107.0930178028757
280872,20191006,5,PM2.5,1.0
280878,20191006,6,PCA,-101.73772108902817
280878,20191006,6,PM2.5,8.0
280884,20191006,7,PCA,-95.29231809075343
280884,20191006,7,PM2.5,8.0
280890,20191006,8,PCA,-90.9199852121536
280890,20191006,8,PM2.5,10.0
280896,20191006,9,PCA,-93.98418139095381
280896,20191006,9,PM2.5,8.0
280902,20191006,10,PCA,-85.02612953391444
280902,20191006,10,PM2.5,14.0
280908,20191006,11,PCA,-76.33407708395491
280908,20191006,11,PM2.5,21.0
280914,20191006,12,PCA,-84.49346730603946
280914,20191006,12,PM2.5,18.0
280920,20191006,13,PCA,-82.40790304127293
280920,20191006,13,PM2.5,22.0
280926,20191006,14,PCA,-76.4661419562498
280926,20191006,14,PM2.5,26.0
280932,20191006,15,PCA,-65.28680871131371
280932,20191006,15,PM2.5,32.0
280938,20191006,16,PCA,-49.43873610260012
280938,20191006,16,PM2.5,42.0
280944,20191006,17,PCA,-49.58940965950309
280944,20191006,17,PM2.5,41.0
280950,20191006,18,PCA,-49.68522050302817
280950,20191006,18,PM2.5,40.0
280956,20191006,19,PCA,-31.742099353213078
280956,20191006,19,PM2.5,50.0
280962,20191006,20,PCA,-25.317427067189744
280962,20191006,20,PM2.5,55.0
280968,20191006,21,PCA,-30.302830972701344
280968,20191006,21,PM2.5,52.0
280974,20191006,22,PCA,-22.400301950344797
280974,20191006,22,PM2.5,56.0
280980,20191006,23,PCA,-23.36778697019433
280980,20191006,23,PM2.5,54.0
280986,20191007,0,PCA,-22.2035146922301
280986,20191007,0,PM2.5,55.0
280992,20191007,1,PCA,-27.392140750867714
280992,20191007,1,PM2.5,52.0
280998,20191007,2,PCA,-21.852131026769907
280998,20191007,2,PM2.5,56.0
281004,20191007,3,PCA,-22.46179748614793
281004,20191007,3,PM2.5,56.0
281010,20191007,4,PCA,-21.02427105532083
281010,20191007,4,PM2.5,57.0
281016,20191007,5,PCA,-26.212897113958437
281016,20191007,5,PM2.5,54.0
281022,20191007,6,PCA,-19.102170805644388
281022,20191007,6,PM2.5,59.0
281028,20191007,7,PCA,-20.945051092344546
281028,20191007,7,PM2.5,58.0
281034,20191007,8,PCA,-36.57157537734089
281034,20191007,8,PM2.5,49.0
281040,20191007,9,PCA,-33.27477570667877
281040,20191007,9,PM2.5,52.0
281046,20191007,10,PCA,-13.017981818147943
281046,20191007,10,PM2.5,66.0
281052,20191007,11,PCA,-3.298251811147116
281052,20191007,11,PM2.5,73.0
281058,20191007,12,PCA,-9.06825344080577
281058,20191007,12,PM2.5,71.0
281064,20191007,13,PCA,-37.612085332763996
281064,20191007,13,PM2.5,54.0
281070,20191007,14,PCA,-63.393548114944814
281070,20191007,14,PM2.5,39.0
281076,20191007,15,PCA,-59.62027213829382
281076,20191007,15,PM2.5,42.0
281082,20191007,16,PCA,-61.3271910855817
281082,20191007,16,PM2.5,41.0
281088,20191007,17,PCA,-60.17679971618357
281088,20191007,17,PM2.5,41.0
281094,20191007,18,PCA,-63.291710815482745
281094,20191007,18,PM2.5,37.0
281100,20191007,19,PCA,-44.43984045375096
281100,20191007,19,PM2.5,49.0
281106,20191007,20,PCA,-40.1240058913558
281106,20191007,20,PM2.5,49.0
281112,20191007,21,PCA,-31.240339570039055
281112,20191007,21,PM2.5,51.0
281118,20191007,22,PCA,-15.02799445199653
281118,20191007,22,PM2.5,59.0
281124,20191007,23,PCA,-38.307655489481874
281124,20191007,23,PM2.5,45.0
281130,20191008,0,PCA,-62.47408731745738
281130,20191008,0,PM2.5,31.0
281136,20191008,1,PCA,-108.7513133453089
281136,20191008,1,PM2.5,8.0
281142,20191008,2,PCA,-112.58690601006884
281142,20191008,2,PM2.5,2.0
281148,20191008,3,PCA,-114.97160165716808
281148,20191008,3,PM2.5,1.0
281154,20191008,4,PCA,-112.8718601707399
281154,20191008,4,PM2.5,1.0
281160,20191008,5,PCA,-113.88925931416283
281160,20191008,5,PM2.5,2.0
281166,20191008,6,PCA,-114.24893841989741
281166,20191008,6,PM2.5,1.0
281172,20191008,7,PCA,-107.52603393414859
281172,20191008,7,PM2.5,2.0
281178,20191008,8,PCA,-96.06863359056973
281178,20191008,8,PM2.5,1.0
281184,20191008,9,PCA,-91.14387579414162
281184,20191008,9,PM2.5,4.0
281190,20191008,10,PCA,-104.47505220947943
281190,20191008,10,PM2.5,1.0
281196,20191008,11,PCA,-111.4541730552928
281196,20191008,11,PM2.5,2.0
281202,20191008,12,PCA,-109.74557337236071
281202,20191008,12,PM2.5,3.0
281208,20191008,13,PCA,-109.7697813243392
281208,20191008,13,PM2.5,6.0
281214,20191008,14,PCA,-110.85913072982594
281214,20191008,14,PM2.5,4.0
281220,20191008,15,PCA,-109.20668213806465
281220,20191008,15,PM2.5,6.0
281226,20191008,16,PCA,-106.00800742808242
281226,20191008,16,PM2.5,7.0
281232,20191008,17,PCA,-101.58081183610474
281232,20191008,17,PM2.5,9.0
281238,20191008,18,PCA,-94.51784279300543
281238,20191008,18,PM2.5,11.0
281244,20191008,19,PCA,-83.09557901279503
281244,20191008,19,PM2.5,14.0
281250,20191008,20,PCA,-68.73954947930329
281250,20191008,20,PM2.5,19.0
281256,20191008,21,PCA,-63.53537989425044
281256,20191008,21,PM2.5,23.0
281262,20191008,22,PCA,-51.789890120539894
281262,20191008,22,PM2.5,27.0
281268,20191008,23,PCA,-53.25891407984382
281268,20191008,23,PM2.5,23.0
281274,20191009,0,PCA,-70.68783108723802
281274,20191009,0,PM2.5,18.0
281280,20191009,1,PCA,-76.22565991057793
281280,20191009,1,PM2.5,14.0
281286,20191009,2,PCA,-82.77452565452273
281286,20191009,2,PM2.5,11.0
281292,20191009,3,PCA,-84.3209497001576
281292,20191009,3,PM2.5,13.0
281298,20191009,4,PCA,-90.1892742179101
281298,20191009,4,PM2.5,10.0
281304,20191009,5,PCA,-86.80781971513399
281304,20191009,5,PM2.5,8.0
281310,20191009,6,PCA,-83.61254957268557
281310,20191009,6,PM2.5,8.0
281316,20191009,7,PCA,-86.20431755116006
281316,20191009,7,PM2.5,7.0
281322,20191009,8,PCA,-78.70205358452199
281322,20191009,8,PM2.5,9.0
281328,20191009,9,PCA,-74.92092777831209
281328,20191009,9,PM2.5,13.0
281334,20191009,10,PCA,-73.52618315335624
281334,20191009,10,PM2.5,16.0
281340,20191009,11,PCA,-71.32702036727898
281340,20191009,11,PM2.5,20.0
281346,20191009,12,PCA,-66.6416403670651
281346,20191009,12,PM2.5,25.0
281352,20191009,13,PCA,-49.436681096942536
281352,20191009,13,PM2.5,44.0
281358,20191009,14,PCA,-33.449024443972085
281358,20191009,14,PM2.5,56.0
281364,20191009,15,PCA,-25.459448515428875
281364,20191009,15,PM2.5,63.0
281370,20191009,16,PCA,-21.520372821718468
281370,20191009,16,PM2.5,65.0
281376,20191009,17,PCA,-18.904786086451193
281376,20191009,17,PM2.5,65.0
281382,20191009,18,PCA,-11.876127552563206
281382,20191009,18,PM2.5,66.0
281388,20191009,19,PCA,-15.366118646034504
281388,20191009,19,PM2.5,64.0
281394,20191009,20,PCA,-17.61344880748986
281394,20191009,20,PM2.5,64.0
281400,20191009,21,PCA,-55.4018091546147
281400,20191009,21,PM2.5,34.0
281406,20191009,22,PCA,-73.2300593276787
281406,20191009,22,PM2.5,17.0
281412,20191009,23,PCA,-79.0578962811289
281412,20191009,23,PM2.5,19.0
281418,20191010,0,PCA,-79.1486806078888
281418,20191010,0,PM2.5,27.0
281424,20191010,1,PCA,-71.02904852384017
281424,20191010,1,PM2.5,32.0
281430,20191010,2,PCA,-58.3949531278647
281430,20191010,2,PM2.5,40.0
281436,20191010,3,PCA,-59.36044851472807
281436,20191010,3,PM2.5,39.0
281442,20191010,4,PCA,-57.32155106479735
281442,20191010,4,PM2.5,40.0
281448,20191010,5,PCA,-66.97233952244025
281448,20191010,5,PM2.5,33.0
281454,20191010,6,PCA,-66.22839245929414
281454,20191010,6,PM2.5,33.0
281460,20191010,7,PCA,-63.37275621861014
281460,20191010,7,PM2.5,34.0
281466,20191010,8,PCA,-61.666916263548366
281466,20191010,8,PM2.5,35.0
281472,20191010,9,PCA,-57.84578463600099
281472,20191010,9,PM2.5,37.0
281478,20191010,10,PCA,-51.20323919340143
281478,20191010,10,PM2.5,42.0
281484,20191010,11,PCA,-39.369235292100655
281484,20191010,11,PM2.5,51.0
281490,20191010,12,PCA,-31.74185051386082
281490,20191010,12,PM2.5,57.0
281496,20191010,13,PCA,-30.687170446255436
281496,20191010,13,PM2.5,59.0
281502,20191010,14,PCA,-37.83931751045454
281502,20191010,14,PM2.5,56.0
281508,20191010,15,PCA,-48.81717055194923
281508,20191010,15,PM2.5,49.0
281514,20191010,16,PCA,-47.10857086901719
281514,20191010,16,PM2.5,50.0
281520,20191010,17,PCA,-48.13856254321331
281520,20191010,17,PM2.5,49.0
281526,20191010,18,PCA,-47.9602764667981
281526,20191010,18,PM2.5,48.0
281532,20191010,19,PCA,-34.3530848691931
281532,20191010,19,PM2.5,54.0
281538,20191010,20,PCA,-35.52180240918247
281538,20191010,20,PM2.5,53.0
281544,20191010,21,PCA,-27.60178998331211
281544,20191010,21,PM2.5,58.0
281550,20191010,22,PCA,-26.727164811345613
281550,20191010,22,PM2.5,58.0
281556,20191010,23,PCA,-23.065249864277128
281556,20191010,23,PM2.5,59.0
281562,20191011,0,PCA,-10.65838780204293
281562,20191011,0,PM2.5,62.0
281568,20191011,1,PCA,-15.578452653144351
281568,20191011,1,PM2.5,59.0
281574,20191011,2,PCA,-15.850616355628265
281574,20191011,2,PM2.5,59.0
281580,20191011,3,PCA,-12.232706881206898
281580,20191011,3,PM2.5,61.0
281586,20191011,4,PCA,2.044649143290443
281586,20191011,4,PM2.5,70.0
281592,20191011,5,PCA,10.428998916268238
281592,20191011,5,PM2.5,75.0
281598,20191011,6,PCA,16.321162400710378
281598,20191011,6,PM2.5,79.0
281604,20191011,7,PCA,9.765884678059942
281604,20191011,7,PM2.5,75.0
281610,20191011,8,PCA,13.234862545262985
281610,20191011,8,PM2.5,77.0
281616,20191011,9,PCA,6.816625154250959
281616,20191011,9,PM2.5,73.0
281622,20191011,10,PCA,-60.12864298363815
281622,20191011,10,PM2.5,34.0
281628,20191011,11,PCA,-85.6525962294509
281628,20191011,11,PM2.5,16.0
281634,20191011,12,PCA,-84.36792075930808
281634,20191011,12,PM2.5,13.0
281640,20191011,13,PCA,-75.36497220819062
281640,20191011,13,PM2.5,16.0
281646,20191011,14,PCA,-70.25715080341776
281646,20191011,14,PM2.5,24.0
281652,20191011,15,PCA,-67.07502068511617
281652,20191011,15,PM2.5,30.0
281658,20191011,16,PCA,-66.11001053819427
281658,20191011,16,PM2.5,27.0
281664,20191011,17,PCA,-61.19788360023126
281664,20191011,17,PM2.5,26.0
281670,20191011,18,PCA,-51.09185403268093
281670,20191011,18,PM2.5,28.0
281676,20191011,19,PCA,-38.861146901991624
281676,20191011,19,PM2.5,31.0
281682,20191011,20,PCA,-40.897669020727086
281682,20191011,20,PM2.5,32.0
281688,20191011,21,PCA,-40.29243286824475
281688,20191011,21,PM2.5,29.0
281694,20191011,22,PCA,-56.82114508883225
281694,20191011,22,PM2.5,23.0
281700,20191011,23,PCA,-58.127993410838975
281700,20191011,23,PM2.5,22.0
281706,20191012,0,PCA,-52.94810840319127
281706,20191012,0,PM2.5,26.0
281712,20191012,1,PCA,-49.291283557811404
281712,20191012,1,PM2.5,26.0
281718,20191012,2,PCA,-61.362388309812715
281718,20191012,2,PM2.5,25.0
281724,20191012,3,PCA,-64.84581925305204
281724,20191012,3,PM2.5,22.0
281730,20191012,4,PCA,-57.347439048964155
281730,20191012,4,PM2.5,20.0
281736,20191012,5,PCA,-55.06478929673617
281736,20191012,5,PM2.5,20.0
281742,20191012,6,PCA,-57.60490120195262
281742,20191012,6,PM2.5,17.0
281748,20191012,7,PCA,-61.33368646601508
281748,20191012,7,PM2.5,17.0
281754,20191012,8,PCA,-61.15127435697597
281754,20191012,8,PM2.5,21.0
281760,20191012,9,PCA,-58.63016696123832
281760,20191012,9,PM2.5,21.0
281766,20191012,10,PCA,-55.289102676474705
281766,20191012,10,PM2.5,23.0
281772,20191012,11,PCA,-60.2942309742049
281772,20191012,11,PM2.5,24.0
281778,20191012,12,PCA,-57.59118655275078
281778,20191012,12,PM2.5,21.0
281784,20191012,13,PCA,-66.69370804206305
281784,20191012,13,PM2.5,20.0
281790,20191012,14,PCA,-61.27190152558266
281790,20191012,14,PM2.5,24.0
281796,20191012,15,PCA,-63.88411186438927
281796,20191012,15,PM2.5,20.0
281802,20191012,16,PCA,-54.83943485952196
281802,20191012,16,PM2.5,25.0
281808,20191012,17,PCA,-40.67850704999007
281808,20191012,17,PM2.5,31.0
281814,20191012,18,PCA,-49.563164236527015
281814,20191012,18,PM2.5,22.0
281820,20191012,19,PCA,-62.99768576796463
281820,20191012,19,PM2.5,18.0
281826,20191012,20,PCA,-62.19476667173699
281826,20191012,20,PM2.5,18.0
281832,20191012,21,PCA,-60.220365509139036
281832,20191012,21,PM2.5,19.0
281838,20191012,22,PCA,-60.68533973473367
281838,20191012,22,PM2.5,21.0
281844,20191012,23,PCA,-53.99069130662654
281844,20191012,23,PM2.5,26.0
281850,20191013,0,PCA,-49.345611099919765
281850,20191013,0,PM2.5,28.0
281856,20191013,1,PCA,-54.4589285878708
281856,20191013,1,PM2.5,25.0
281862,20191013,2,PCA,-56.18967644857025
281862,20191013,2,PM2.5,28.0
281868,20191013,3,PCA,-52.24492353057159
281868,20191013,3,PM2.5,28.0
281874,20191013,4,PCA,-42.433965781537914
281874,20191013,4,PM2.5,32.0
281880,20191013,5,PCA,-32.866231208457044
281880,20191013,5,PM2.5,38.0
281886,20191013,6,PCA,-32.73831762601761
281886,20191013,6,PM2.5,38.0
281892,20191013,7,PCA,-33.23626552867712
281892,20191013,7,PM2.5,36.0
281898,20191013,8,PCA,-35.30133897875801
281898,20191013,8,PM2.5,33.0
281904,20191013,9,PCA,-49.940456799506734
281904,20191013,9,PM2.5,22.0
281910,20191013,10,PCA,-59.14983414387001
281910,20191013,10,PM2.5,17.0
281916,20191013,11,PCA,-64.78144454852286
281916,20191013,11,PM2.5,18.0
281922,20191013,12,PCA,-75.77215163312817
281922,20191013,12,PM2.5,18.0
281928,20191013,13,PCA,-88.54315301825153
281928,20191013,13,PM2.5,17.0
281934,20191013,14,PCA,-85.26106076656946
281934,20191013,14,PM2.5,19.0
281940,20191013,15,PCA,-72.3161339804531
281940,20191013,15,PM2.5,25.0
281946,20191013,16,PCA,-85.12678016280135
