,date,hour,type,天坛
133686,20161030,3,PCA,-16.761235212413148
133686,20161030,3,PM2.5,50.0
133692,20161030,4,PCA,-20.42437563714922
133692,20161030,4,PM2.5,45.0
133698,20161030,5,PCA,-18.71022105246857
133698,20161030,5,PM2.5,49.0
133704,20161030,6,PCA,-12.234651479438995
133704,20161030,6,PM2.5,58.0
133710,20161030,7,PCA,-9.068927051101657
133710,20161030,7,PM2.5,59.0
133716,20161030,8,PCA,-0.43819529210721264
133716,20161030,8,PM2.5,67.0
133722,20161030,9,PCA,24.393453248613675
133722,20161030,9,PM2.5,95.0
133728,20161030,10,PCA,19.341483107713728
133728,20161030,10,PM2.5,87.0
133734,20161030,11,PCA,25.224120632353223
133734,20161030,11,PM2.5,94.0
133740,20161030,12,PCA,27.570989184614962
133740,20161030,12,PM2.5,96.0
133746,20161030,13,PCA,30.08413012426066
133746,20161030,13,PM2.5,96.0
133752,20161030,14,PCA,27.649645527304525
133752,20161030,14,PM2.5,92.0
133758,20161030,15,PCA,-9.410281734847636
133758,20161030,15,PM2.5,49.0
133764,20161030,16,PCA,-43.700167077646995
133764,20161030,16,PM2.5,11.0
133770,20161030,17,PCA,-48.12601818867362
133770,20161030,17,PM2.5,7.0
133776,20161030,18,PCA,-45.298205584988175
133776,20161030,18,PM2.5,8.0
133782,20161030,19,PCA,-51.06964071657417
133782,20161030,19,PM2.5,4.0
133788,20161030,20,PCA,-54.108912862457345
133788,20161030,20,PM2.5,3.0
133794,20161030,21,PCA,-47.36721868942291
133794,20161030,21,PM2.5,10.0
133800,20161030,22,PCA,-51.75465321962379
133800,20161030,22,PM2.5,3.0
133806,20161030,23,PCA,-54.94613681683669
133806,20161030,23,PM2.5,3.0
133812,20161031,0,PCA,-50.1036784329666
133812,20161031,0,PM2.5,8.0
133818,20161031,1,PCA,-54.36929426157273
133818,20161031,1,PM2.5,3.0
133824,20161031,2,PCA,-55.907171202266596
133824,20161031,2,PM2.5,3.0
133830,20161031,3,PCA,-56.187534477571944
133830,20161031,3,PM2.5,3.0
133836,20161031,4,PCA,-57.533315503182834
133836,20161031,4,PM2.5,3.0
133842,20161031,5,PCA,-59.34360234390637
133842,20161031,5,PM2.5,4.0
133848,20161031,6,PCA,-60.8958923314932
133848,20161031,6,PM2.5,3.0
133854,20161031,7,PCA,-58.81518732019578
133854,20161031,7,PM2.5,3.0
133860,20161031,8,PCA,-54.789837861768
133860,20161031,8,PM2.5,3.0
133866,20161031,9,PCA,-58.92868104090388
133866,20161031,9,PM2.5,3.0
133872,20161031,10,PCA,-57.4352772807715
133872,20161031,10,PM2.5,8.0
133878,20161031,11,PCA,-55.461251700873234
133878,20161031,11,PM2.5,12.0
133902,20161031,15,PCA,-72.23562874926566
133902,20161031,15,PM2.5,3.0
133908,20161031,16,PCA,-73.29653392232547
133908,20161031,16,PM2.5,7.0
133914,20161031,17,PCA,-64.66282792482792
133914,20161031,17,PM2.5,16.0
133920,20161031,18,PCA,-70.00997432112096
133920,20161031,18,PM2.5,7.0
133926,20161031,19,PCA,-59.21832576552014
133926,20161031,19,PM2.5,18.0
133932,20161031,20,PCA,-59.77106087107393
133932,20161031,20,PM2.5,14.0
133938,20161031,21,PCA,-64.01126941267626
133938,20161031,21,PM2.5,8.0
133944,20161031,22,PCA,-62.60941237905037
133944,20161031,22,PM2.5,16.0
133950,20161031,23,PCA,-64.10328902466823
133950,20161031,23,PM2.5,17.0
133956,20161101,0,PCA,-68.60922223308063
133956,20161101,0,PM2.5,13.0
133962,20161101,1,PCA,-67.76651215426978
133962,20161101,1,PM2.5,15.0
133968,20161101,2,PCA,-76.62632855151071
133968,20161101,2,PM2.5,6.0
133974,20161101,3,PCA,-72.54582880989767
133974,20161101,3,PM2.5,14.0
133980,20161101,4,PCA,-73.94756248155898
133980,20161101,4,PM2.5,11.0
133986,20161101,5,PCA,-72.44787023412995
133986,20161101,5,PM2.5,13.0
133992,20161101,6,PCA,-71.9963155060745
133992,20161101,6,PM2.5,15.0
133998,20161101,7,PCA,-70.60203454798855
133998,20161101,7,PM2.5,21.0
134004,20161101,8,PCA,-76.53102439859897
134004,20161101,8,PM2.5,20.0
134010,20161101,9,PCA,-68.53568414785241
134010,20161101,9,PM2.5,23.0
134016,20161101,10,PCA,-62.49201849115771
134016,20161101,10,PM2.5,30.0
134022,20161101,11,PCA,-43.04183198118612
134022,20161101,11,PM2.5,47.0
134028,20161101,12,PCA,-43.204204394859914
134028,20161101,12,PM2.5,57.0
134034,20161101,13,PCA,-49.166326207460685
134034,20161101,13,PM2.5,59.0
134040,20161101,14,PCA,-52.65609527775092
134040,20161101,14,PM2.5,54.0
134046,20161101,15,PCA,-44.5720486280852
134046,20161101,15,PM2.5,62.0
134052,20161101,16,PCA,-44.924480554094195
134052,20161101,16,PM2.5,59.0
134058,20161101,17,PCA,-46.425336871279605
134058,20161101,17,PM2.5,53.0
134064,20161101,18,PCA,-36.21531304757487
134064,20161101,18,PM2.5,61.0
134070,20161101,19,PCA,-29.910009584281017
134070,20161101,19,PM2.5,61.0
134076,20161101,20,PCA,-21.818535361351913
134076,20161101,20,PM2.5,63.0
134082,20161101,21,PCA,-15.09178977942021
134082,20161101,21,PM2.5,66.0
134088,20161101,22,PCA,-15.542599709164001
134088,20161101,22,PM2.5,65.0
134094,20161101,23,PCA,-1.8293882524956377
134094,20161101,23,PM2.5,83.0
134100,20161102,0,PCA,-0.747055321943557
134100,20161102,0,PM2.5,82.0
134106,20161102,1,PCA,-1.375141631756963
134106,20161102,1,PM2.5,82.0
134112,20161102,2,PCA,-0.45604677867929294
134112,20161102,2,PM2.5,80.0
134118,20161102,3,PCA,10.778521770449897
134118,20161102,3,PM2.5,91.0
134124,20161102,4,PCA,23.984319219838568
134124,20161102,4,PM2.5,100.0
134130,20161102,5,PCA,28.545684917828822
134130,20161102,5,PM2.5,104.0
134136,20161102,6,PCA,25.526990944170716
134136,20161102,6,PM2.5,96.0
134142,20161102,7,PCA,25.757049129602994
134142,20161102,7,PM2.5,95.0
134148,20161102,8,PCA,25.722353056724195
134148,20161102,8,PM2.5,92.0
134154,20161102,9,PCA,45.56358786298701
134154,20161102,9,PM2.5,107.0
134160,20161102,10,PCA,54.81925458587933
134160,20161102,10,PM2.5,111.0
134166,20161102,11,PCA,49.727273431989715
134166,20161102,11,PM2.5,101.0
134172,20161102,12,PCA,66.95249434775687
134172,20161102,12,PM2.5,118.0
134178,20161102,13,PCA,60.23611711762939
134178,20161102,13,PM2.5,109.0
134184,20161102,14,PCA,69.50895143882221
134184,20161102,14,PM2.5,120.0
134190,20161102,15,PCA,59.007306135477194
134190,20161102,15,PM2.5,112.0
134196,20161102,16,PCA,61.85692693507746
134196,20161102,16,PM2.5,117.0
134202,20161102,17,PCA,65.0413854372824
134202,20161102,17,PM2.5,112.0
134208,20161102,18,PCA,78.8654522280791
134208,20161102,18,PM2.5,122.0
134214,20161102,19,PCA,83.66911517979062
134214,20161102,19,PM2.5,128.0
134220,20161102,20,PCA,91.7313252573727
134220,20161102,20,PM2.5,139.0
134226,20161102,21,PCA,104.16604960163673
134226,20161102,21,PM2.5,152.0
134232,20161102,22,PCA,114.16968870953957
134232,20161102,22,PM2.5,159.0
134238,20161102,23,PCA,117.3372741111442
134238,20161102,23,PM2.5,161.0
134244,20161103,0,PCA,112.14445425760127
134244,20161103,0,PM2.5,154.0
134250,20161103,1,PCA,115.39855623931194
134250,20161103,1,PM2.5,159.0
134256,20161103,2,PCA,110.466546045663
134256,20161103,2,PM2.5,151.0
134262,20161103,3,PCA,109.2738234693312
134262,20161103,3,PM2.5,147.0
134268,20161103,4,PCA,111.56732274262943
134268,20161103,4,PM2.5,149.0
134274,20161103,5,PCA,113.70045112249214
134274,20161103,5,PM2.5,149.0
134280,20161103,6,PCA,118.4856377572129
134280,20161103,6,PM2.5,151.0
134286,20161103,7,PCA,118.06980702650377
134286,20161103,7,PM2.5,148.0
134292,20161103,8,PCA,119.51524958564266
134292,20161103,8,PM2.5,146.0
134298,20161103,9,PCA,104.88944671141994
134298,20161103,9,PM2.5,123.0
134304,20161103,10,PCA,114.66571707868322
134304,20161103,10,PM2.5,127.0
134310,20161103,11,PCA,139.91085398095092
134310,20161103,11,PM2.5,150.0
134316,20161103,12,PCA,163.7775779151065
134316,20161103,12,PM2.5,173.0
134322,20161103,13,PCA,190.0899742751417
134322,20161103,13,PM2.5,200.0
134328,20161103,14,PCA,252.27125635488227
134328,20161103,14,PM2.5,284.0
134334,20161103,15,PCA,247.19289152018285
134334,20161103,15,PM2.5,277.0
134340,20161103,16,PCA,237.8626652265629
134340,20161103,16,PM2.5,260.0
134346,20161103,17,PCA,254.41280283002104
134346,20161103,17,PM2.5,275.0
134352,20161103,18,PCA,249.76730913288367
134352,20161103,18,PM2.5,270.0
134358,20161103,19,PCA,233.39182735854308
134358,20161103,19,PM2.5,247.0
134364,20161103,20,PCA,229.95440395528126
134364,20161103,20,PM2.5,242.0
134370,20161103,21,PCA,252.72515822515905
134370,20161103,21,PM2.5,261.0
134376,20161103,22,PCA,233.09200217550796
134376,20161103,22,PM2.5,244.0
134382,20161103,23,PCA,215.57462284221435
134382,20161103,23,PM2.5,219.0
134388,20161104,0,PCA,205.92546158667605
134388,20161104,0,PM2.5,203.0
134394,20161104,1,PCA,199.19005590093835
134394,20161104,1,PM2.5,193.0
134400,20161104,2,PCA,200.60717616667839
134400,20161104,2,PM2.5,195.0
134406,20161104,3,PCA,197.65681886706255
134406,20161104,3,PM2.5,189.0
134412,20161104,4,PCA,194.05820589999965
134412,20161104,4,PM2.5,184.0
134418,20161104,5,PCA,196.43198427573515
134418,20161104,5,PM2.5,186.0
134424,20161104,6,PCA,201.59809631418432
134424,20161104,6,PM2.5,190.0
134430,20161104,7,PCA,222.14718141143365
134430,20161104,7,PM2.5,216.0
134436,20161104,8,PCA,218.46167456452903
134436,20161104,8,PM2.5,209.0
134442,20161104,9,PCA,234.3668486907133
134442,20161104,9,PM2.5,214.0
134448,20161104,10,PCA,281.44814218645024
134448,20161104,10,PM2.5,260.0
134454,20161104,11,PCA,297.67336592979126
134454,20161104,11,PM2.5,278.0
134460,20161104,12,PCA,300.3750191297532
134460,20161104,12,PM2.5,277.0
134466,20161104,13,PCA,319.5501736120306
134466,20161104,13,PM2.5,296.0
134472,20161104,14,PCA,351.08267648698916
134472,20161104,14,PM2.5,330.0
134478,20161104,15,PCA,331.78061711188013
134478,20161104,15,PM2.5,307.0
134484,20161104,16,PCA,288.2023726769788
134484,20161104,16,PM2.5,253.0
134490,20161104,17,PCA,267.7293674551824
134490,20161104,17,PM2.5,229.0
134496,20161104,18,PCA,269.01662661322797
134496,20161104,18,PM2.5,233.0
134502,20161104,19,PCA,281.7172540543445
134502,20161104,19,PM2.5,248.0
134508,20161104,20,PCA,277.15607811568395
134508,20161104,20,PM2.5,243.0
134514,20161104,21,PCA,255.80579398223048
134514,20161104,21,PM2.5,216.0
134520,20161104,22,PCA,244.9670492472255
134520,20161104,22,PM2.5,202.0
134526,20161104,23,PCA,242.90930376685992
134526,20161104,23,PM2.5,201.0
134532,20161105,0,PCA,255.10959365025724
134532,20161105,0,PM2.5,215.0
134538,20161105,1,PCA,272.21000066002216
134538,20161105,1,PM2.5,238.0
134544,20161105,2,PCA,279.84225813863344
134544,20161105,2,PM2.5,249.0
134550,20161105,3,PCA,284.72974474204705
134550,20161105,3,PM2.5,251.0
134556,20161105,4,PCA,282.0062109452486
134556,20161105,4,PM2.5,243.0
134562,20161105,5,PCA,266.23471121828305
134562,20161105,5,PM2.5,220.0
134568,20161105,6,PCA,255.22288863939687
134568,20161105,6,PM2.5,204.0
134574,20161105,7,PCA,248.32004633999645
134574,20161105,7,PM2.5,196.0
134580,20161105,8,PCA,238.6004334993774
134580,20161105,8,PM2.5,183.0
134586,20161105,9,PCA,245.45692847613543
134586,20161105,9,PM2.5,194.0
134592,20161105,10,PCA,257.4930663802249
134592,20161105,10,PM2.5,218.0
134598,20161105,11,PCA,241.8945939493421
134598,20161105,11,PM2.5,202.0
134604,20161105,12,PCA,189.64586224220238
134604,20161105,12,PM2.5,142.0
134610,20161105,13,PCA,230.89347384235867
134610,20161105,13,PM2.5,204.0
134616,20161105,14,PCA,207.28424132527792
134616,20161105,14,PM2.5,180.0
134622,20161105,15,PCA,219.5051346016771
134622,20161105,15,PM2.5,201.0
134628,20161105,16,PCA,219.5867167286799
134628,20161105,16,PM2.5,200.0
134634,20161105,17,PCA,220.58882009529034
134634,20161105,17,PM2.5,201.0
134640,20161105,18,PCA,210.47715302516048
134640,20161105,18,PM2.5,188.0
134646,20161105,19,PCA,197.42332053213937
134646,20161105,19,PM2.5,170.0
134652,20161105,20,PCA,177.14660117204215
134652,20161105,20,PM2.5,147.0
134658,20161105,21,PCA,139.62828695972777
134658,20161105,21,PM2.5,109.0
134664,20161105,22,PCA,148.97273562114782
134664,20161105,22,PM2.5,125.0
134670,20161105,23,PCA,143.61169947312115
134670,20161105,23,PM2.5,120.0
134676,20161106,0,PCA,148.72795926104158
134676,20161106,0,PM2.5,129.0
134682,20161106,1,PCA,149.74885600842956
134682,20161106,1,PM2.5,136.0
134688,20161106,2,PCA,131.42393819059217
134688,20161106,2,PM2.5,113.0
134694,20161106,3,PCA,108.22357543906915
134694,20161106,3,PM2.5,88.0
134700,20161106,4,PCA,95.5811942140509
134700,20161106,4,PM2.5,77.0
134706,20161106,5,PCA,79.28248434675254
134706,20161106,5,PM2.5,63.0
134712,20161106,6,PCA,67.85114040839103
134712,20161106,6,PM2.5,52.0
134718,20161106,7,PCA,68.59187999588877
134718,20161106,7,PM2.5,55.0
134724,20161106,8,PCA,56.838643796440095
134724,20161106,8,PM2.5,47.0
134730,20161106,9,PCA,48.13233619134694
134730,20161106,9,PM2.5,45.0
134736,20161106,10,PCA,39.101695124020345
134736,20161106,10,PM2.5,46.0
134742,20161106,11,PCA,29.001200734421158
134742,20161106,11,PM2.5,42.0
134748,20161106,12,PCA,38.51538294720554
134748,20161106,12,PM2.5,61.0
134754,20161106,13,PCA,22.0323269801228
134754,20161106,13,PM2.5,48.0
134760,20161106,14,PCA,14.118103996951339
134760,20161106,14,PM2.5,42.0
134766,20161106,15,PCA,12.698562831590976
134766,20161106,15,PM2.5,47.0
134772,20161106,16,PCA,6.2547938198174515
134772,20161106,16,PM2.5,43.0
134778,20161106,17,PCA,3.0962781974111118
134778,20161106,17,PM2.5,44.0
134784,20161106,18,PCA,9.493737404954551
134784,20161106,18,PM2.5,57.0
134790,20161106,19,PCA,6.603980759267846
134790,20161106,19,PM2.5,53.0
134796,20161106,20,PCA,20.086496286656434
134796,20161106,20,PM2.5,73.0
134802,20161106,21,PCA,24.02820052342465
134802,20161106,21,PM2.5,81.0
134808,20161106,22,PCA,30.106010630254964
134808,20161106,22,PM2.5,87.0
134814,20161106,23,PCA,38.60700441455247
134814,20161106,23,PM2.5,100.0
134820,20161107,0,PCA,34.260648618106984
134820,20161107,0,PM2.5,97.0
134826,20161107,1,PCA,23.06084276818863
134826,20161107,1,PM2.5,85.0
134832,20161107,2,PCA,22.708663260233553
134832,20161107,2,PM2.5,90.0
134838,20161107,3,PCA,32.82426203751889
134838,20161107,3,PM2.5,101.0
134844,20161107,4,PCA,21.630818546951165
134844,20161107,4,PM2.5,83.0
134850,20161107,5,PCA,22.59254335341105
134850,20161107,5,PM2.5,86.0
134856,20161107,6,PCA,9.54631526351369
134856,20161107,6,PM2.5,69.0
134862,20161107,7,PCA,13.70678343416031
134862,20161107,7,PM2.5,74.0
134868,20161107,8,PCA,13.11328933003337
134868,20161107,8,PM2.5,71.0
134874,20161107,9,PCA,18.289825133289238
134874,20161107,9,PM2.5,77.0
134880,20161107,10,PCA,1.797037925395877
134880,20161107,10,PM2.5,57.0
134886,20161107,11,PCA,-41.9744025106332
134886,20161107,11,PM2.5,11.0
134892,20161107,12,PCA,-44.831269956978744
134892,20161107,12,PM2.5,11.0
134898,20161107,13,PCA,-50.5168732353639
134898,20161107,13,PM2.5,5.0
134904,20161107,14,PCA,-51.385115434275335
134904,20161107,14,PM2.5,7.0
134910,20161107,15,PCA,-50.9003809704585
134910,20161107,15,PM2.5,10.0
134916,20161107,16,PCA,-53.12686290178034
134916,20161107,16,PM2.5,8.0
134922,20161107,17,PCA,-56.545744486979856
134922,20161107,17,PM2.5,3.0
134928,20161107,18,PCA,-48.06884522292324
134928,20161107,18,PM2.5,12.0
134934,20161107,19,PCA,-45.73454796150738
134934,20161107,19,PM2.5,11.0
134940,20161107,20,PCA,-38.714501737395665
134940,20161107,20,PM2.5,21.0
134946,20161107,21,PCA,-47.49719989134529
134946,20161107,21,PM2.5,14.0
134952,20161107,22,PCA,-47.15747805446898
134952,20161107,22,PM2.5,15.0
134958,20161107,23,PCA,-48.19089254434216
134958,20161107,23,PM2.5,18.0
134964,20161108,0,PCA,-57.220074074608334
134964,20161108,0,PM2.5,11.0
134970,20161108,1,PCA,-57.732630170123656
134970,20161108,1,PM2.5,16.0
134976,20161108,2,PCA,-67.80021018186201
134976,20161108,2,PM2.5,6.0
134982,20161108,3,PCA,-64.07108033961705
134982,20161108,3,PM2.5,15.0
134988,20161108,4,PCA,-68.99916764854471
134988,20161108,4,PM2.5,12.0
134994,20161108,5,PCA,-68.13596847691794
134994,20161108,5,PM2.5,18.0
135000,20161108,6,PCA,-72.20153501516545
135000,20161108,6,PM2.5,14.0
135006,20161108,7,PCA,-70.4866161374009
135006,20161108,7,PM2.5,18.0
135012,20161108,8,PCA,-74.82455769316864
135012,20161108,8,PM2.5,14.0
135018,20161108,9,PCA,-63.425263917832325
135018,20161108,9,PM2.5,27.0
135024,20161108,10,PCA,-66.4587054190916
135024,20161108,10,PM2.5,20.0
135030,20161108,11,PCA,-73.9731504661139
135030,20161108,11,PM2.5,15.0
135036,20161108,12,PCA,-70.56815612579504
135036,20161108,12,PM2.5,26.0
135042,20161108,13,PCA,-65.42751869147793
135042,20161108,13,PM2.5,34.0
135048,20161108,14,PCA,-67.28095158360622
135048,20161108,14,PM2.5,32.0
135054,20161108,15,PCA,-65.51887896188411
135054,20161108,15,PM2.5,33.0
135060,20161108,16,PCA,-53.750660875913
135060,20161108,16,PM2.5,45.0
135066,20161108,17,PCA,-34.06525189422594
135066,20161108,17,PM2.5,66.0
135072,20161108,18,PCA,-27.3002249489739
135072,20161108,18,PM2.5,66.0
135078,20161108,19,PCA,-28.68087004451238
135078,20161108,19,PM2.5,56.0
135084,20161108,20,PCA,-26.062620207484667
135084,20161108,20,PM2.5,60.0
135090,20161108,21,PCA,-13.827215743004794
135090,20161108,21,PM2.5,73.0
135096,20161108,22,PCA,-10.586416959190073
135096,20161108,22,PM2.5,79.0
135102,20161108,23,PCA,-9.468623662675295
135102,20161108,23,PM2.5,81.0
135108,20161109,0,PCA,-8.566056996496032
135108,20161109,0,PM2.5,81.0
135114,20161109,1,PCA,-2.0942227677816523
135114,20161109,1,PM2.5,85.0
135120,20161109,2,PCA,13.01947690053602
135120,20161109,2,PM2.5,101.0
135126,20161109,3,PCA,11.563651785058575
135126,20161109,3,PM2.5,98.0
135132,20161109,4,PCA,15.184907054724064
135132,20161109,4,PM2.5,99.0
135138,20161109,5,PCA,19.038304134971646
135138,20161109,5,PM2.5,101.0
135144,20161109,6,PCA,30.648188601433215
135144,20161109,6,PM2.5,107.0
135150,20161109,7,PCA,66.56194348945424
135150,20161109,7,PM2.5,149.0
135156,20161109,8,PCA,71.51564415221578
135156,20161109,8,PM2.5,153.0
135162,20161109,9,PCA,83.96129444270403
135162,20161109,9,PM2.5,158.0
135168,20161109,10,PCA,94.46820491869721
135168,20161109,10,PM2.5,161.0
135174,20161109,11,PCA,110.35544808167046
135174,20161109,11,PM2.5,174.0
135180,20161109,12,PCA,126.58320570218774
135180,20161109,12,PM2.5,187.0
135186,20161109,13,PCA,129.3229955440914
135186,20161109,13,PM2.5,184.0
135192,20161109,14,PCA,128.6135886936351
135192,20161109,14,PM2.5,178.0
135198,20161109,15,PCA,138.1671821648781
135198,20161109,15,PM2.5,184.0
135204,20161109,16,PCA,146.2740454887389
135204,20161109,16,PM2.5,187.0
135210,20161109,17,PCA,147.77792902663433
135210,20161109,17,PM2.5,185.0
135216,20161109,18,PCA,149.97766101463114
135216,20161109,18,PM2.5,184.0
135222,20161109,19,PCA,165.56118143817233
135222,20161109,19,PM2.5,198.0
135228,20161109,20,PCA,170.5321745809162
135228,20161109,20,PM2.5,200.0
135234,20161109,21,PCA,190.8379217572173
135234,20161109,21,PM2.5,214.0
135240,20161109,22,PCA,204.95309765524124
135240,20161109,22,PM2.5,225.0
135246,20161109,23,PCA,203.83491981326884
135246,20161109,23,PM2.5,223.0
135252,20161110,0,PCA,200.73078667388285
135252,20161110,0,PM2.5,216.0
135258,20161110,1,PCA,199.40235227656888
135258,20161110,1,PM2.5,210.0
135264,20161110,2,PCA,195.10282393397318
135264,20161110,2,PM2.5,199.0
135270,20161110,3,PCA,170.48195653450338
135270,20161110,3,PM2.5,164.0
135276,20161110,4,PCA,153.08019330764517
135276,20161110,4,PM2.5,137.0
135282,20161110,5,PCA,149.83462145388796
135282,20161110,5,PM2.5,133.0
135288,20161110,6,PCA,142.61897438680683
135288,20161110,6,PM2.5,125.0
135294,20161110,7,PCA,140.63678617753098
135294,20161110,7,PM2.5,122.0
135300,20161110,8,PCA,133.1829019881396
135300,20161110,8,PM2.5,113.0
135306,20161110,9,PCA,130.97236168987857
135306,20161110,9,PM2.5,112.0
135312,20161110,10,PCA,133.73444453983092
135312,20161110,10,PM2.5,118.0
135318,20161110,11,PCA,137.73674857518944
135318,20161110,11,PM2.5,126.0
135324,20161110,12,PCA,158.91518807572314
135324,20161110,12,PM2.5,158.0
135330,20161110,13,PCA,172.1176363452238
135330,20161110,13,PM2.5,178.0
135336,20161110,14,PCA,179.0609439680903
135336,20161110,14,PM2.5,186.0
135342,20161110,15,PCA,179.49678262468734
135342,20161110,15,PM2.5,188.0
135348,20161110,16,PCA,172.23352014149282
135348,20161110,16,PM2.5,177.0
135354,20161110,17,PCA,160.58387795760152
135354,20161110,17,PM2.5,156.0
135360,20161110,18,PCA,184.09263113158946
135360,20161110,18,PM2.5,186.0
135366,20161110,19,PCA,179.63943127434985
135366,20161110,19,PM2.5,184.0
135372,20161110,20,PCA,173.376608140965
135372,20161110,20,PM2.5,179.0
135378,20161110,21,PCA,128.35966719093224
135378,20161110,21,PM2.5,119.0
135384,20161110,22,PCA,71.92502381062512
135384,20161110,22,PM2.5,48.0
135390,20161110,23,PCA,53.069743874705566
135390,20161110,23,PM2.5,30.0
135396,20161111,0,PCA,38.33785726516484
135396,20161111,0,PM2.5,21.0
135402,20161111,1,PCA,24.646729333476287
135402,20161111,1,PM2.5,12.0
135408,20161111,2,PCA,67.65708266555566
135408,20161111,2,PM2.5,78.0
135414,20161111,3,PCA,86.1287632801185
135414,20161111,3,PM2.5,110.0
135420,20161111,4,PCA,105.5216416387141
