,date,hour,type,榆垡
226416,20180914,22,PM2.5,102.0
226422,20180914,23,PCA,56.82693214585135
226422,20180914,23,PM2.5,122.0
226428,20180915,0,PCA,52.2275402934192
226428,20180915,0,PM2.5,118.0
226434,20180915,1,PCA,72.89948233826465
226434,20180915,1,PM2.5,129.0
226440,20180915,2,PCA,84.67727149459685
226440,20180915,2,PM2.5,135.0
226446,20180915,3,PCA,81.49360261075218
226446,20180915,3,PM2.5,133.0
226452,20180915,4,PCA,50.81804781155755
226452,20180915,4,PM2.5,115.0
226458,20180915,5,PCA,-74.24681034440766
226458,20180915,5,PM2.5,36.0
226464,20180915,6,PCA,-117.72648057297842
226464,20180915,6,PM2.5,10.0
226470,20180915,7,PCA,-108.15859997260561
226470,20180915,7,PM2.5,8.0
226476,20180915,8,PCA,-97.08682984642515
226476,20180915,8,PM2.5,12.0
226482,20180915,9,PCA,-92.22491638544524
226482,20180915,9,PM2.5,7.0
226488,20180915,10,PCA,-86.62358090686779
226488,20180915,10,PM2.5,8.0
226494,20180915,11,PCA,-98.09675124125565
226494,20180915,11,PM2.5,7.0
226500,20180915,12,PCA,-121.57991431289147
226500,20180915,12,PM2.5,7.0
226506,20180915,13,PCA,-119.0201327673833
226506,20180915,13,PM2.5,8.0
226512,20180915,14,PCA,-114.58670468751663
226512,20180915,14,PM2.5,11.0
226518,20180915,15,PCA,-120.90977340760625
226518,20180915,15,PM2.5,4.0
226524,20180915,16,PCA,-117.55291381393603
226524,20180915,16,PM2.5,8.0
226530,20180915,17,PCA,-107.87217049944239
226530,20180915,17,PM2.5,8.0
226536,20180915,18,PCA,-98.60175011532762
226536,20180915,18,PM2.5,8.0
226542,20180915,19,PCA,-70.98070032822477
226542,20180915,19,PM2.5,11.0
226548,20180915,20,PCA,-78.29490131938068
226548,20180915,20,PM2.5,15.0
226554,20180915,21,PCA,-79.79495581966736
226554,20180915,21,PM2.5,12.0
226560,20180915,22,PCA,-72.86515692748644
226560,20180915,22,PM2.5,18.0
226566,20180915,23,PCA,-75.28523925372944
226566,20180915,23,PM2.5,22.0
226572,20180916,0,PCA,-47.123720382060476
226572,20180916,0,PM2.5,29.0
226578,20180916,1,PCA,-54.94002088650528
226578,20180916,1,PM2.5,26.0
226584,20180916,2,PCA,-72.8142107628983
226584,20180916,2,PM2.5,23.0
226590,20180916,3,PCA,-70.05270927213977
226590,20180916,3,PM2.5,23.0
226596,20180916,4,PCA,-55.65860976934943
226596,20180916,4,PM2.5,30.0
226602,20180916,5,PCA,-91.21767016976038
226602,20180916,5,PM2.5,20.0
226608,20180916,6,PCA,-99.66147798579912
226608,20180916,6,PM2.5,10.0
226614,20180916,7,PCA,-99.91800278203264
226614,20180916,7,PM2.5,11.0
226620,20180916,8,PCA,-101.00926802520816
226620,20180916,8,PM2.5,9.0
226626,20180916,9,PCA,-93.5990659183346
226626,20180916,9,PM2.5,7.0
226632,20180916,10,PCA,-119.04844695054452
226632,20180916,10,PM2.5,8.0
226638,20180916,11,PCA,-118.3112212834977
226638,20180916,11,PM2.5,7.0
226644,20180916,12,PCA,-120.18088830102629
226644,20180916,12,PM2.5,3.0
226650,20180916,13,PCA,-116.19910375015364
226650,20180916,13,PM2.5,8.0
226656,20180916,14,PCA,-114.84050714928722
226656,20180916,14,PM2.5,7.0
226662,20180916,15,PCA,-114.53069101790986
226662,20180916,15,PM2.5,6.0
226668,20180916,16,PCA,-114.5873753794831
226668,20180916,16,PM2.5,4.0
226674,20180916,17,PCA,-100.6705269005758
226674,20180916,17,PM2.5,15.0
226680,20180916,18,PCA,-95.37953371982952
226680,20180916,18,PM2.5,16.0
226686,20180916,19,PCA,-76.48731105729175
226686,20180916,19,PM2.5,12.0
226692,20180916,20,PCA,-71.27310452338976
226692,20180916,20,PM2.5,22.0
226698,20180916,21,PCA,-59.242098322256936
226698,20180916,21,PM2.5,29.0
226704,20180916,22,PCA,-59.741791121508626
226704,20180916,22,PM2.5,28.0
226710,20180916,23,PCA,-57.948096787083905
226710,20180916,23,PM2.5,27.0
226716,20180917,0,PCA,-61.31669794813015
226716,20180917,0,PM2.5,33.0
226722,20180917,1,PCA,-46.8706623942727
226722,20180917,1,PM2.5,35.0
226728,20180917,2,PCA,-46.86471271911073
226728,20180917,2,PM2.5,35.0
226734,20180917,3,PCA,-50.42899565418713
226734,20180917,3,PM2.5,35.0
226740,20180917,4,PCA,-59.54630506756386
226740,20180917,4,PM2.5,36.0
226746,20180917,5,PCA,-70.75179470349264
226746,20180917,5,PM2.5,28.0
226752,20180917,6,PCA,-55.60690111392513
226752,20180917,6,PM2.5,36.0
226758,20180917,7,PCA,-50.957798665236965
226758,20180917,7,PM2.5,39.0
226764,20180917,8,PCA,-28.270269579244253
226764,20180917,8,PM2.5,38.0
226770,20180917,9,PCA,-83.10424422412193
226770,20180917,9,PM2.5,25.0
226776,20180917,10,PCA,-91.0597671479111
226776,20180917,10,PM2.5,18.0
226782,20180917,11,PCA,-80.87628964852631
226782,20180917,11,PM2.5,16.0
226788,20180917,12,PCA,-79.53272450200615
226788,20180917,12,PM2.5,17.0
226794,20180917,13,PCA,-84.12074123062779
226794,20180917,13,PM2.5,16.0
226800,20180917,14,PCA,-85.56541222167243
226800,20180917,14,PM2.5,23.0
226806,20180917,15,PCA,-98.63421633040132
226806,20180917,15,PM2.5,19.0
226812,20180917,16,PCA,-85.9707357850283
226812,20180917,16,PM2.5,11.0
226818,20180917,17,PCA,-74.41015356315107
226818,20180917,17,PM2.5,22.0
226824,20180917,18,PCA,-55.6945371830519
226824,20180917,18,PM2.5,26.0
226830,20180917,19,PCA,-63.61020032051711
226830,20180917,19,PM2.5,29.0
226836,20180917,20,PCA,-44.89377326838001
226836,20180917,20,PM2.5,29.0
226842,20180917,21,PCA,-44.40360782854714
226842,20180917,21,PM2.5,37.0
226848,20180917,22,PCA,-43.347278138450996
226848,20180917,22,PM2.5,40.0
226854,20180917,23,PCA,-44.15417807688065
226854,20180917,23,PM2.5,45.0
226860,20180918,0,PCA,-51.33675523583235
226860,20180918,0,PM2.5,50.0
226866,20180918,1,PCA,-52.3260001641669
226866,20180918,1,PM2.5,49.0
226872,20180918,2,PCA,-50.14862919844947
226872,20180918,2,PM2.5,45.0
226878,20180918,3,PCA,-47.11731899731107
226878,20180918,3,PM2.5,51.0
226884,20180918,4,PCA,-45.10124289454103
226884,20180918,4,PM2.5,52.0
226890,20180918,5,PCA,-36.1432688218391
226890,20180918,5,PM2.5,56.5
226896,20180918,6,PCA,-27.185294749137153
226896,20180918,6,PM2.5,61.0
226902,20180918,7,PCA,-32.0757350567865
226902,20180918,7,PM2.5,58.0
226908,20180918,8,PCA,-27.294848604190864
226908,20180918,8,PM2.5,61.0
226914,20180918,9,PCA,-34.455528959893876
226914,20180918,9,PM2.5,57.0
226920,20180918,10,PCA,-44.498457516147646
226920,20180918,10,PM2.5,52.0
226926,20180918,11,PCA,-66.76156236812605
226926,20180918,11,PM2.5,38.0
226932,20180918,12,PCA,-83.90318878067552
226932,20180918,12,PM2.5,31.0
226938,20180918,13,PCA,-90.88071451142898
226938,20180918,13,PM2.5,26.0
226944,20180918,14,PCA,-76.77104983734584
226944,20180918,14,PM2.5,27.0
226950,20180918,15,PCA,-72.14616570158792
226950,20180918,15,PM2.5,36.0
226956,20180918,16,PCA,-95.644829047011
226956,20180918,16,PM2.5,25.0
226962,20180918,17,PCA,-85.90768237308235
226962,20180918,17,PM2.5,25.0
226968,20180918,18,PCA,-74.94318125534657
226968,20180918,18,PM2.5,29.0
226974,20180918,19,PCA,-65.84116743272864
226974,20180918,19,PM2.5,37.0
226980,20180918,20,PCA,-52.473638259663794
226980,20180918,20,PM2.5,47.0
226986,20180918,21,PCA,-46.061831128298195
226986,20180918,21,PM2.5,53.0
226992,20180918,22,PCA,-58.18345518065615
226992,20180918,22,PM2.5,46.0
226998,20180918,23,PCA,-58.41030783851235
226998,20180918,23,PM2.5,45.0
227004,20180919,0,PCA,-43.77781237472494
227004,20180919,0,PM2.5,54.0
227010,20180919,1,PCA,-36.24051205032402
227010,20180919,1,PM2.5,58.0
227016,20180919,2,PCA,-24.46020648947488
227016,20180919,2,PM2.5,65.0
227022,20180919,3,PCA,-24.134151087917413
227022,20180919,3,PM2.5,65.0
227028,20180919,4,PCA,-25.962641998139706
227028,20180919,4,PM2.5,64.0
227034,20180919,5,PCA,-33.29123508326242
227034,20180919,5,PM2.5,59.0
227040,20180919,6,PCA,-13.536800963466835
227040,20180919,6,PM2.5,71.0
227046,20180919,7,PCA,-17.055537581789135
227046,20180919,7,PM2.5,69.0
227052,20180919,8,PCA,-7.268035596572314
227052,20180919,8,PM2.5,74.0
227058,20180919,9,PCA,-15.323288262822993
227058,20180919,9,PM2.5,67.0
227064,20180919,10,PCA,-8.58932677593644
227064,20180919,10,PM2.5,64.0
227070,20180919,11,PCA,-22.197520998515902
227070,20180919,11,PM2.5,57.0
227076,20180919,12,PCA,-25.13034721722049
227076,20180919,12,PM2.5,60.0
227082,20180919,13,PCA,-22.678465023063445
227082,20180919,13,PM2.5,63.0
227088,20180919,14,PCA,-30.767494793092684
227088,20180919,14,PM2.5,60.0
227094,20180919,15,PCA,-36.89625627770979
227094,20180919,15,PM2.5,56.0
227100,20180919,16,PCA,-32.745258145086254
227100,20180919,16,PM2.5,54.0
227106,20180919,17,PCA,-29.634454608831224
227106,20180919,17,PM2.5,53.0
227112,20180919,18,PCA,-17.0241080715252
227112,20180919,18,PM2.5,70.0
227118,20180919,19,PCA,-6.013547999291977
227118,20180919,19,PM2.5,76.0
227124,20180919,20,PCA,4.814438424364996
227124,20180919,20,PM2.5,81.0
227130,20180919,21,PCA,11.750802691213268
227130,20180919,21,PM2.5,84.0
227136,20180919,22,PCA,-2.4420381975964256
227136,20180919,22,PM2.5,76.0
227142,20180919,23,PCA,-4.319419084469219
227142,20180919,23,PM2.5,75.0
227148,20180920,0,PCA,-0.2591777026554087
227148,20180920,0,PM2.5,77.0
227154,20180920,1,PCA,-8.285594708068114
227154,20180920,1,PM2.5,73.0
227160,20180920,2,PCA,-9.327688972454917
227160,20180920,2,PM2.5,73.0
227166,20180920,3,PCA,-20.418782220995205
227166,20180920,3,PM2.5,66.0
227172,20180920,4,PCA,-36.558053113303664
227172,20180920,4,PM2.5,55.0
227178,20180920,5,PCA,-39.332436685635386
227178,20180920,5,PM2.5,53.0
227184,20180920,6,PCA,-28.193987133712255
227184,20180920,6,PM2.5,61.0
227190,20180920,7,PCA,-43.196451154868235
227190,20180920,7,PM2.5,52.0
227196,20180920,8,PCA,-35.879912973636486
227196,20180920,8,PM2.5,55.0
227202,20180920,9,PCA,-21.597187189455266
227202,20180920,9,PM2.5,57.0
227208,20180920,10,PCA,-3.4143755575418115
227208,20180920,10,PM2.5,73.0
227214,20180920,11,PCA,-4.212544094548663
227214,20180920,11,PM2.5,77.0
227232,20180920,14,PCA,-20.389424068582027
227232,20180920,14,PM2.5,75.0
227238,20180920,15,PCA,-26.43207331461698
227238,20180920,15,PM2.5,73.0
227244,20180920,16,PCA,-17.547479012265107
227244,20180920,16,PM2.5,79.0
227250,20180920,17,PCA,9.463656736379352
227250,20180920,17,PM2.5,96.0
227256,20180920,18,PCA,-11.175711706914525
227256,20180920,18,PM2.5,81.0
227262,20180920,19,PCA,-33.57496726880248
227262,20180920,19,PM2.5,65.0
227268,20180920,20,PCA,-15.681529237397303
227268,20180920,20,PM2.5,75.0
227274,20180920,21,PCA,-20.25986856706033
227274,20180920,21,PM2.5,71.0
227280,20180920,22,PCA,-28.351856818395202
227280,20180920,22,PM2.5,65.0
227286,20180920,23,PCA,-24.200948218823143
227286,20180920,23,PM2.5,67.0
227292,20180921,0,PCA,-12.298698164668897
227292,20180921,0,PM2.5,74.0
227298,20180921,1,PCA,-1.7775000154603513
227298,20180921,1,PM2.5,80.0
227304,20180921,2,PCA,6.5639698205266725
227304,20180921,2,PM2.5,84.0
227310,20180921,3,PCA,9.821499281983925
227310,20180921,3,PM2.5,85.0
227316,20180921,4,PCA,-4.444090352833958
227316,20180921,4,PM2.5,75.0
227322,20180921,5,PCA,-3.0861954810786063
227322,20180921,5,PM2.5,74.0
227328,20180921,6,PCA,-44.28437792629691
227328,20180921,6,PM2.5,48.0
227334,20180921,7,PCA,-75.60214574089666
227334,20180921,7,PM2.5,30.0
227340,20180921,8,PCA,-88.58575200366269
227340,20180921,8,PM2.5,20.0
227346,20180921,9,PCA,-102.18977650335398
227346,20180921,9,PM2.5,11.0
227352,20180921,10,PCA,-104.86139778751817
227352,20180921,10,PM2.5,7.0
227358,20180921,11,PCA,-107.31035630119882
227358,20180921,11,PM2.5,7.0
227364,20180921,12,PCA,-87.04725296475114
227364,20180921,12,PM2.5,16.0
227370,20180921,13,PCA,-117.5616049005024
227370,20180921,13,PM2.5,7.0
227376,20180921,14,PCA,-115.13182748432506
227376,20180921,14,PM2.5,9.0
227382,20180921,15,PCA,-106.93853759068313
227382,20180921,15,PM2.5,6.0
227388,20180921,16,PCA,-101.26495468634597
227388,20180921,16,PM2.5,5.0
227394,20180921,17,PCA,-82.49615562458949
227394,20180921,17,PM2.5,17.0
227400,20180921,18,PCA,-85.73936295588157
227400,20180921,18,PM2.5,10.0
227406,20180921,19,PCA,-78.39628577728801
227406,20180921,19,PM2.5,10.0
227412,20180921,20,PCA,-65.25807189367012
227412,20180921,20,PM2.5,12.0
227418,20180921,21,PCA,-87.84834830750619
227418,20180921,21,PM2.5,8.0
227424,20180921,22,PCA,-84.6284812448288
227424,20180921,22,PM2.5,9.0
227430,20180921,23,PCA,-77.27466666865793
227430,20180921,23,PM2.5,13.0
227436,20180922,0,PCA,-78.35755186176021
227436,20180922,0,PM2.5,9.0
227442,20180922,1,PCA,-77.10634860321927
227442,20180922,1,PM2.5,12.0
227448,20180922,2,PCA,-57.37940371122729
227448,20180922,2,PM2.5,16.0
227454,20180922,3,PCA,-43.19839383411154
227454,20180922,3,PM2.5,18.0
227460,20180922,4,PCA,-73.22736336366808
227460,20180922,4,PM2.5,11.0
227466,20180922,5,PCA,-71.79508429199603
227466,20180922,5,PM2.5,19.0
227472,20180922,6,PCA,-74.31282223765926
227472,20180922,6,PM2.5,19.0
227478,20180922,7,PCA,-69.54689771544851
227478,20180922,7,PM2.5,23.0
227484,20180922,8,PCA,-11.663680595562237
227484,20180922,8,PM2.5,72.0
227490,20180922,9,PCA,-79.73888723529669
227490,20180922,9,PM2.5,16.0
227496,20180922,10,PCA,-106.31510126891118
227496,20180922,10,PM2.5,15.0
227502,20180922,11,PCA,-116.62317625464435
227502,20180922,11,PM2.5,8.0
227508,20180922,12,PCA,-120.37271936914112
227508,20180922,12,PM2.5,4.0
227514,20180922,13,PCA,-120.0190808003355
227514,20180922,13,PM2.5,2.0
227520,20180922,14,PCA,-87.5508301560569
227520,20180922,14,PM2.5,12.0
227526,20180922,15,PCA,-108.50217652457759
227526,20180922,15,PM2.5,9.0
227532,20180922,16,PCA,-101.6445500908087
227532,20180922,16,PM2.5,13.0
227538,20180922,17,PCA,-86.75771146729662
227538,20180922,17,PM2.5,16.0
227544,20180922,18,PCA,-87.606828179473
227544,20180922,18,PM2.5,10.0
227550,20180922,19,PCA,-84.42458402596908
227550,20180922,19,PM2.5,9.0
227556,20180922,20,PCA,-24.566455321848913
227556,20180922,20,PM2.5,49.0
227562,20180922,21,PCA,0.7713444983004948
227562,20180922,21,PM2.5,60.0
227568,20180922,22,PCA,-77.66302379833881
227568,20180922,22,PM2.5,17.0
227574,20180922,23,PCA,-103.73710127741784
227574,20180922,23,PM2.5,10.0
227580,20180923,0,PCA,-110.42285562236522
227580,20180923,0,PM2.5,6.0
227586,20180923,1,PCA,-98.53088163451862
227586,20180923,1,PM2.5,9.0
227592,20180923,2,PCA,-97.40831018907548
227592,20180923,2,PM2.5,8.0
227598,20180923,3,PCA,-96.34569612645019
227598,20180923,3,PM2.5,6.0
227604,20180923,4,PCA,-83.52970261886875
227604,20180923,4,PM2.5,11.0
227610,20180923,5,PCA,-81.31479358825221
227610,20180923,5,PM2.5,11.0
227616,20180923,6,PCA,-102.03949885479076
227616,20180923,6,PM2.5,5.0
227622,20180923,7,PCA,-105.3296230274676
227622,20180923,7,PM2.5,7.0
227628,20180923,8,PCA,-85.77599317918191
227628,20180923,8,PM2.5,13.0
227634,20180923,9,PCA,-90.98893486500594
227634,20180923,9,PM2.5,11.0
227640,20180923,10,PCA,-104.82892852486978
227640,20180923,10,PM2.5,4.0
227646,20180923,11,PCA,-119.73628694662038
227646,20180923,11,PM2.5,3.0
227652,20180923,12,PCA,-120.97856748298983
227652,20180923,12,PM2.5,3.0
227658,20180923,13,PCA,-104.74946769056058
227658,20180923,13,PM2.5,6.0
227664,20180923,14,PCA,-85.98606951363143
227664,20180923,14,PM2.5,8.0
227670,20180923,15,PCA,-90.66982651326073
227670,20180923,15,PM2.5,8.0
227676,20180923,16,PCA,-86.09249118696563
227676,20180923,16,PM2.5,7.0
227682,20180923,17,PCA,-96.31213324968522
227682,20180923,17,PM2.5,5.0
227688,20180923,18,PCA,-92.27090165371627
227688,20180923,18,PM2.5,16.0
227694,20180923,19,PCA,-96.59042701184087
227694,20180923,19,PM2.5,4.0
227700,20180923,20,PCA,-97.04075191983084
227700,20180923,20,PM2.5,8.0
227706,20180923,21,PCA,-107.67099791506743
227706,20180923,21,PM2.5,4.0
227712,20180923,22,PCA,-106.0332858177494
227712,20180923,22,PM2.5,7.0
227718,20180923,23,PCA,-113.25121686799788
227718,20180923,23,PM2.5,4.0
227724,20180924,0,PCA,-107.05672396575538
227724,20180924,0,PM2.5,9.0
227730,20180924,1,PCA,-99.88727755613836
227730,20180924,1,PM2.5,10.0
227736,20180924,2,PCA,-89.02942311862427
227736,20180924,2,PM2.5,13.0
227742,20180924,3,PCA,-86.47553677681464
227742,20180924,3,PM2.5,12.0
227748,20180924,4,PCA,-83.921650435005
227748,20180924,4,PM2.5,11.0
227754,20180924,5,PCA,-78.17022086810303
227754,20180924,5,PM2.5,13.5
227760,20180924,6,PCA,-72.41879130120104
227760,20180924,6,PM2.5,16.0
227766,20180924,7,PCA,-77.10656365548286
227766,20180924,7,PM2.5,15.0
227772,20180924,8,PCA,-65.37398501090341
227772,20180924,8,PM2.5,22.0
227778,20180924,9,PCA,-72.01107438608783
227778,20180924,9,PM2.5,18.0
227784,20180924,10,PCA,-105.9366129295784
227784,20180924,10,PM2.5,9.0
227790,20180924,11,PCA,-111.69028701113115
227790,20180924,11,PM2.5,10.0
227796,20180924,12,PCA,-118.68615201830467
227796,20180924,12,PM2.5,8.0
227802,20180924,13,PCA,-120.67046058753733
227802,20180924,13,PM2.5,4.0
227808,20180924,14,PCA,-119.07039073157095
227808,20180924,14,PM2.5,6.0
227814,20180924,15,PCA,-119.01669406040824
227814,20180924,15,PM2.5,4.0
227820,20180924,16,PCA,-114.00050895706487
227820,20180924,16,PM2.5,11.0
227826,20180924,17,PCA,-105.92652281833031
227826,20180924,17,PM2.5,5.0
227832,20180924,18,PCA,-97.48642569393184
227832,20180924,18,PM2.5,8.0
227838,20180924,19,PCA,-87.62652624341554
227838,20180924,19,PM2.5,15.0
227844,20180924,20,PCA,-72.76803846613723
227844,20180924,20,PM2.5,15.0
227850,20180924,21,PCA,-68.70462906478141
227850,20180924,21,PM2.5,19.0
227856,20180924,22,PCA,-71.54216170034701
227856,20180924,22,PM2.5,22.0
227862,20180924,23,PCA,-74.01998540984822
227862,20180924,23,PM2.5,24.0
227868,20180925,0,PCA,-71.22793433354973
227868,20180925,0,PM2.5,23.0
227874,20180925,1,PCA,-79.44975107386112
227874,20180925,1,PM2.5,18.0
227880,20180925,2,PCA,-76.15876824607793
227880,20180925,2,PM2.5,25.5
227886,20180925,3,PCA,-72.86778541829473
227886,20180925,3,PM2.5,33.0
227892,20180925,4,PCA,-67.20467788149357
227892,20180925,4,PM2.5,36.0
227898,20180925,5,PCA,-69.33456835828548
227898,20180925,5,PM2.5,35.0
227904,20180925,6,PCA,-67.95299043522398
227904,20180925,6,PM2.5,35.0
227910,20180925,7,PCA,-61.98337562611258
227910,20180925,7,PM2.5,35.0
227916,20180925,8,PCA,-43.64261501347269
227916,20180925,8,PM2.5,36.0
227922,20180925,9,PCA,-41.81454841136624
227922,20180925,9,PM2.5,45.0
227928,20180925,10,PCA,-56.08468196310217
227928,20180925,10,PM2.5,44.0
227934,20180925,12,PCA,-95.73356754304045
227934,20180925,12,PM2.5,25.0
227940,20180925,13,PCA,-107.27603892113369
227940,20180925,13,PM2.5,19.0
227946,20180925,14,PCA,-106.76181072193754
227946,20180925,14,PM2.5,19.0
227952,20180925,15,PCA,-91.1986754831877
227952,20180925,15,PM2.5,25.0
227958,20180925,16,PCA,-85.16195590322458
227958,20180925,16,PM2.5,24.0
227964,20180925,17,PCA,-82.65681903699632
227964,20180925,17,PM2.5,24.0
227970,20180925,18,PCA,-74.87985648111743
227970,20180925,18,PM2.5,25.0
227976,20180925,19,PCA,-74.39502143579811
227976,20180925,19,PM2.5,24.0
227982,20180925,20,PCA,-64.04072954618879
227982,20180925,20,PM2.5,24.0
227988,20180925,21,PCA,-58.943996623137295
227988,20180925,21,PM2.5,33.0
227994,20180925,22,PCA,-59.09642125571819
227994,20180925,22,PM2.5,32.0
228000,20180925,23,PCA,-47.25949728317044
228000,20180925,23,PM2.5,36.0
228006,20180926,0,PCA,-45.55974683953242
228006,20180926,0,PM2.5,41.0
228012,20180926,1,PCA,-41.384427498647305
228012,20180926,1,PM2.5,45.0
228018,20180926,2,PCA,-40.33607252260541
228018,20180926,2,PM2.5,48.0
228024,20180926,3,PCA,-40.2307579144012
228024,20180926,3,PM2.5,51.0
228030,20180926,4,PCA,-33.98072363123514
228030,20180926,4,PM2.5,56.0
228036,20180926,5,PCA,-33.1525497442919
228036,20180926,5,PM2.5,57.0
228042,20180926,6,PCA,-27.21032126765278
228042,20180926,6,PM2.5,61.0
228048,20180926,7,PCA,-23.793098955145773
228048,20180926,7,PM2.5,64.0
228054,20180926,8,PCA,-22.13558343210133
228054,20180926,8,PM2.5,64.0
228060,20180926,9,PCA,-49.349463549012924
228060,20180926,9,PM2.5,83.0
228066,20180926,10,PCA,36.87971605058714
228066,20180926,10,PM2.5,102.0
228072,20180926,11,PCA,-23.64957474973695
228072,20180926,11,PM2.5,68.0
228078,20180926,12,PCA,-37.775691279811284
228078,20180926,12,PM2.5,59.0
228114,20180926,18,PCA,-74.9973278696433
228114,20180926,18,PM2.5,32.0
228120,20180926,19,PCA,-77.49454243592503
228120,20180926,19,PM2.5,24.0
228126,20180926,20,PCA,-52.764113981288126
228126,20180926,20,PM2.5,34.0
228132,20180926,21,PCA,-42.58292565720821
228132,20180926,21,PM2.5,39.0
228138,20180926,22,PCA,-49.58819368991978
228138,20180926,22,PM2.5,40.0
228144,20180926,23,PCA,-42.544459741620116
228144,20180926,23,PM2.5,47.0
228150,20180927,0,PCA,-38.341322271975535
228150,20180927,0,PM2.5,52.0
228156,20180927,1,PCA,-30.50323823590478
228156,20180927,1,PM2.5,57.0
228162,20180927,2,PCA,-35.96601389472383
228162,20180927,2,PM2.5,53.0
228168,20180927,3,PCA,-28.888632902296777
228168,20180927,3,PM2.5,59.0
228174,20180927,4,PCA,-37.06309333922533
228174,20180927,4,PM2.5,55.0
228180,20180927,5,PCA,-34.04494622179831
228180,20180927,5,PM2.5,57.0
228186,20180927,6,PCA,-36.91339555234496
228186,20180927,6,PM2.5,55.0
228192,20180927,7,PCA,-30.318083418268323
228192,20180927,7,PM2.5,59.0
228198,20180927,8,PCA,-6.380827637061121
