,date,hour,type,云岗
220416,20180803,14,PCA,-71.80956992830365
220416,20180803,14,PM2.5,32.0
220422,20180803,15,PCA,-57.785954778814734
220422,20180803,15,PM2.5,38.0
220428,20180803,16,PCA,-49.092625214921746
220428,20180803,16,PM2.5,48.0
220434,20180803,17,PCA,-47.40334646523896
220434,20180803,17,PM2.5,48.0
220440,20180803,18,PCA,-46.02881166070891
220440,20180803,18,PM2.5,48.0
220446,20180803,19,PCA,-46.23813717576028
220446,20180803,19,PM2.5,47.0
220452,20180803,20,PCA,-55.92814364407691
220452,20180803,20,PM2.5,36.0
220458,20180803,21,PCA,-58.991477416272524
220458,20180803,21,PM2.5,34.0
220464,20180803,22,PCA,-31.126729337822496
220464,20180803,22,PM2.5,39.0
220470,20180803,23,PCA,-17.932555500942044
220470,20180803,23,PM2.5,48.0
220476,20180804,0,PCA,-20.668842180454686
220476,20180804,0,PM2.5,51.0
220482,20180804,1,PCA,-27.39144936008392
220482,20180804,1,PM2.5,50.0
220488,20180804,2,PCA,-31.560769889807034
220488,20180804,2,PM2.5,48.0
220494,20180804,3,PCA,-29.81036911652536
220494,20180804,3,PM2.5,49.0
220500,20180804,4,PCA,-39.562576073355935
220500,20180804,4,PM2.5,45.0
220506,20180804,5,PCA,-37.13407637893312
220506,20180804,5,PM2.5,46.0
220512,20180804,6,PCA,-19.08184651253955
220512,20180804,6,PM2.5,52.0
220518,20180804,7,PCA,-24.80892988362971
220518,20180804,7,PM2.5,47.0
220524,20180804,8,PCA,-27.169350594390732
220524,20180804,8,PM2.5,51.0
220530,20180804,9,PCA,-17.46331662621794
220530,20180804,9,PM2.5,58.0
220536,20180804,10,PCA,-27.873190631461735
220536,20180804,10,PM2.5,55.0
220542,20180804,11,PCA,-28.55224024191789
220542,20180804,11,PM2.5,59.0
220548,20180804,12,PCA,-36.41542287199567
220548,20180804,12,PM2.5,56.0
220554,20180804,13,PCA,-45.318548054051625
220554,20180804,13,PM2.5,50.0
220560,20180804,14,PCA,-38.232781317266436
220560,20180804,14,PM2.5,52.0
220566,20180804,15,PCA,-33.90859518230456
220566,20180804,15,PM2.5,53.0
220572,20180804,16,PCA,-28.823177241491
220572,20180804,16,PM2.5,56.0
220578,20180804,17,PCA,-30.95018957510127
220578,20180804,17,PM2.5,60.0
220584,20180804,18,PCA,-31.17729139656407
220584,20180804,18,PM2.5,60.0
220590,20180804,19,PCA,-36.40732867850479
220590,20180804,19,PM2.5,55.0
220596,20180804,20,PCA,-27.79909913420242
220596,20180804,20,PM2.5,58.0
220602,20180804,21,PCA,-38.690062923652995
220602,20180804,21,PM2.5,51.0
220608,20180804,22,PCA,-24.441018241304725
220608,20180804,22,PM2.5,57.0
220614,20180804,23,PCA,-17.215805037333457
220614,20180804,23,PM2.5,59.0
220620,20180805,0,PCA,-6.031214634667344
220620,20180805,0,PM2.5,64.0
220626,20180805,1,PCA,7.029055705181556
220626,20180805,1,PM2.5,63.0
220632,20180805,2,PCA,-10.005883195814821
220632,20180805,2,PM2.5,58.0
220638,20180805,3,PCA,-32.724832266952106
220638,20180805,3,PM2.5,47.0
220644,20180805,4,PCA,-25.494891495676605
220644,20180805,4,PM2.5,49.0
220650,20180805,5,PCA,-12.216185805906568
220650,20180805,5,PM2.5,54.0
220656,20180805,6,PCA,-0.15993265734437975
220656,20180805,6,PM2.5,60.0
220662,20180805,7,PCA,-4.411668024170727
220662,20180805,7,PM2.5,63.0
220668,20180805,8,PCA,-22.999235962937348
220668,20180805,8,PM2.5,46.0
220674,20180805,9,PCA,-24.26299647099308
220674,20180805,9,PM2.5,49.0
220680,20180805,10,PCA,-16.20977597742671
220680,20180805,10,PM2.5,57.0
220686,20180805,11,PCA,-19.689332416452825
220686,20180805,11,PM2.5,53.0
220692,20180805,12,PCA,-34.55910876902633
220692,20180805,12,PM2.5,44.0
220698,20180805,13,PCA,-49.25858021631094
220698,20180805,13,PM2.5,42.0
220704,20180805,14,PCA,-66.90158910967688
220704,20180805,14,PM2.5,34.0
220710,20180805,15,PCA,-75.9011134396892
220710,20180805,15,PM2.5,28.0
220716,20180805,16,PCA,-63.568767084255526
220716,20180805,16,PM2.5,26.0
220722,20180805,17,PCA,-63.9661633279154
220722,20180805,17,PM2.5,25.0
220728,20180805,18,PCA,-78.05059242413982
220728,20180805,18,PM2.5,23.0
220734,20180805,19,PCA,-79.72662782006918
220734,20180805,19,PM2.5,18.0
220740,20180805,20,PCA,-78.53321646299034
220740,20180805,20,PM2.5,19.0
220746,20180805,21,PCA,-80.12317824052168
220746,20180805,21,PM2.5,20.0
220752,20180805,22,PCA,-74.34264114682436
220752,20180805,22,PM2.5,22.0
220758,20180805,23,PCA,-66.32186970195896
220758,20180805,23,PM2.5,29.0
220764,20180806,0,PCA,-79.06921335062894
220764,20180806,0,PM2.5,21.0
220770,20180806,1,PCA,-96.10443444676919
220770,20180806,1,PM2.5,10.0
220776,20180806,2,PCA,-101.10446176195767
220776,20180806,2,PM2.5,3.0
220782,20180806,3,PCA,-97.17618612616515
220782,20180806,3,PM2.5,4.0
220788,20180806,4,PCA,-98.29709900914133
220788,20180806,4,PM2.5,3.0
220794,20180806,5,PCA,-76.87224001253809
220794,20180806,5,PM2.5,8.0
220800,20180806,6,PCA,-84.03943750452731
220800,20180806,6,PM2.5,16.0
220806,20180806,7,PCA,-87.92389732002074
220806,20180806,7,PM2.5,12.0
220812,20180806,8,PCA,-77.64558068621018
220812,20180806,8,PM2.5,12.0
220818,20180806,9,PCA,-81.60515227481905
220818,20180806,9,PM2.5,15.0
220824,20180806,10,PCA,-83.1002491590378
220824,20180806,10,PM2.5,16.0
220830,20180806,11,PCA,-85.66812848160052
220830,20180806,11,PM2.5,15.0
220836,20180806,12,PCA,-71.5467093247936
220836,20180806,12,PM2.5,20.5
220842,20180806,13,PCA,-57.425290167986695
220842,20180806,13,PM2.5,26.0
220848,20180806,14,PCA,-50.20389935063733
220848,20180806,14,PM2.5,35.0
220854,20180806,15,PCA,-41.09870787113522
220854,20180806,15,PM2.5,41.0
220860,20180806,16,PCA,-30.32500226163006
220860,20180806,16,PM2.5,48.0
220866,20180806,17,PCA,-21.455828697052898
220866,20180806,17,PM2.5,54.0
220872,20180806,18,PCA,-7.29672772569166
220872,20180806,18,PM2.5,65.0
220878,20180806,19,PCA,-1.793713227401918
220878,20180806,19,PM2.5,68.0
220884,20180806,20,PCA,-2.4449680498333395
220884,20180806,20,PM2.5,65.0
220890,20180806,21,PCA,-4.928398561366545
220890,20180806,21,PM2.5,64.0
220896,20180806,22,PCA,7.850833480168027
220896,20180806,22,PM2.5,72.0
220902,20180806,23,PCA,15.404902715745223
220902,20180806,23,PM2.5,75.0
220908,20180807,0,PCA,9.121265780915662
220908,20180807,0,PM2.5,71.0
220914,20180807,1,PCA,7.534407567506205
220914,20180807,1,PM2.5,69.0
220920,20180807,2,PCA,2.828244326937153
220920,20180807,2,PM2.5,66.0
220926,20180807,3,PCA,8.598708470049116
220926,20180807,3,PM2.5,70.0
220932,20180807,4,PCA,11.975193968426955
220932,20180807,4,PM2.5,72.0
220938,20180807,5,PCA,22.756229284610562
220938,20180807,5,PM2.5,79.0
220944,20180807,6,PCA,12.57503528502709
220944,20180807,6,PM2.5,73.0
220950,20180807,7,PCA,19.50468732930076
220950,20180807,7,PM2.5,78.0
220956,20180807,8,PCA,23.685465183346754
220956,20180807,8,PM2.5,82.0
220962,20180807,9,PCA,35.63658506917857
220962,20180807,9,PM2.5,91.0
220968,20180807,10,PCA,37.808269529387076
220968,20180807,10,PM2.5,93.0
220974,20180807,11,PCA,33.82667740076091
220974,20180807,11,PM2.5,92.0
220980,20180807,12,PCA,-4.555360668271428
220980,20180807,12,PM2.5,67.0
220986,20180807,13,PCA,-28.289768856390555
220986,20180807,13,PM2.5,54.0
221148,20180808,16,PCA,-96.63554981138857
221148,20180808,16,PM2.5,5.0
221154,20180808,17,PCA,-95.40738114678597
221154,20180808,17,PM2.5,7.0
221160,20180808,18,PCA,-94.17921248218337
221160,20180808,18,PM2.5,9.0
221166,20180808,19,PCA,-98.5971651082775
221166,20180808,19,PM2.5,7.0
221172,20180808,20,PCA,-97.773495352508
221172,20180808,20,PM2.5,8.0
221178,20180808,21,PCA,-94.84752636760507
221178,20180808,21,PM2.5,11.0
221184,20180808,22,PCA,-89.53021219897835
221184,20180808,22,PM2.5,14.0
221190,20180808,23,PCA,-91.47999331232609
221190,20180808,23,PM2.5,14.0
221196,20180809,0,PCA,-84.8099597814485
221196,20180809,0,PM2.5,15.0
221202,20180809,1,PCA,-75.33979514209673
221202,20180809,1,PM2.5,16.0
221208,20180809,2,PCA,-90.58298974233837
221208,20180809,2,PM2.5,12.0
221214,20180809,3,PCA,-83.38137881426309
221214,20180809,3,PM2.5,16.0
221220,20180809,4,PCA,-77.89627510466329
221220,20180809,4,PM2.5,17.0
221226,20180809,5,PCA,-81.15429343383256
221226,20180809,5,PM2.5,13.0
221232,20180809,6,PCA,-83.64016118335745
221232,20180809,6,PM2.5,12.0
221238,20180809,7,PCA,-79.64201892610025
221238,20180809,7,PM2.5,17.0
221244,20180809,8,PCA,-72.68958751964557
221244,20180809,8,PM2.5,20.0
221250,20180809,9,PCA,-66.09223739861125
221250,20180809,9,PM2.5,28.0
221256,20180809,10,PCA,-76.46120372884542
221256,20180809,10,PM2.5,24.0
221262,20180809,11,PCA,-84.87419773924339
221262,20180809,11,PM2.5,21.0
221268,20180809,12,PCA,-82.79711236278776
221268,20180809,12,PM2.5,19.0
221274,20180809,13,PCA,-85.20200978131456
221274,20180809,13,PM2.5,16.0
221280,20180809,14,PCA,-83.65933262520814
221280,20180809,14,PM2.5,19.0
221286,20180809,16,PCA,-88.36390445099286
221286,20180809,16,PM2.5,13.0
221292,20180809,17,PCA,-84.58634881009128
221292,20180809,17,PM2.5,17.0
221298,20180809,18,PCA,-80.40631735180845
221298,20180809,18,PM2.5,24.0
221304,20180809,19,PCA,-87.57286948385108
221304,20180809,19,PM2.5,17.0
221310,20180809,20,PCA,-87.95277458847052
221310,20180809,20,PM2.5,13.0
221316,20180809,21,PCA,-79.80054519961612
221316,20180809,21,PM2.5,17.0
221322,20180809,22,PCA,-81.86625057388689
221322,20180809,22,PM2.5,15.0
221328,20180809,23,PCA,-75.93666416552972
221328,20180809,23,PM2.5,20.0
221334,20180810,0,PCA,-70.07806488612381
221334,20180810,0,PM2.5,22.0
221340,20180810,1,PCA,-60.207195341252266
221340,20180810,1,PM2.5,23.0
221346,20180810,2,PCA,-53.92092574959864
221346,20180810,2,PM2.5,26.0
221352,20180810,3,PCA,-56.31734163232441
221352,20180810,3,PM2.5,24.0
221358,20180810,4,PCA,-62.61859748179445
221358,20180810,4,PM2.5,27.0
221364,20180810,5,PCA,-61.339340513548024
221364,20180810,5,PM2.5,29.0
221370,20180810,6,PCA,-66.78228746086545
221370,20180810,6,PM2.5,25.0
221376,20180810,7,PCA,-60.40434628855962
221376,20180810,7,PM2.5,28.0
221382,20180810,8,PCA,-76.21550349144243
221382,20180810,8,PM2.5,20.0
221388,20180810,9,PCA,-57.786070988526845
221388,20180810,9,PM2.5,35.0
221394,20180810,11,PCA,-66.05300034750626
221394,20180810,11,PM2.5,34.0
221400,20180810,12,PCA,-58.584762688323686
221400,20180810,12,PM2.5,39.0
221406,20180810,13,PCA,-30.275666618127033
221406,20180810,13,PM2.5,43.0
221412,20180810,14,PCA,-31.630647961534546
221412,20180810,14,PM2.5,35.0
221418,20180810,15,PCA,-42.23049299122074
221418,20180810,15,PM2.5,27.0
221424,20180810,16,PCA,-81.33352620802907
221424,20180810,16,PM2.5,17.0
221430,20180810,17,PCA,-85.0614295760552
221430,20180810,17,PM2.5,15.0
221436,20180810,18,PCA,-80.71438675677433
221436,20180810,18,PM2.5,20.0
221442,20180810,19,PCA,-81.0413565273193
221442,20180810,19,PM2.5,21.0
221448,20180810,20,PCA,-75.89002215655647
221448,20180810,20,PM2.5,25.0
221454,20180810,21,PCA,-76.53228329750374
221454,20180810,21,PM2.5,25.0
221460,20180810,22,PCA,-64.42090471718492
221460,20180810,22,PM2.5,27.0
221466,20180810,23,PCA,-55.16380907828953
221466,20180810,23,PM2.5,32.0
221472,20180811,0,PCA,-43.794559588000205
221472,20180811,0,PM2.5,35.0
221478,20180811,1,PCA,-50.20658973394455
221478,20180811,1,PM2.5,35.0
221484,20180811,2,PCA,-45.58571144870673
221484,20180811,2,PM2.5,38.0
221490,20180811,3,PCA,-36.51196865002122
221490,20180811,3,PM2.5,40.0
221496,20180811,4,PCA,-39.86880125983233
221496,20180811,4,PM2.5,36.0
221502,20180811,5,PCA,-45.10136151279334
221502,20180811,5,PM2.5,42.0
221508,20180811,6,PCA,-96.77268762036921
221508,20180811,6,PM2.5,6.0
221514,20180811,7,PCA,-97.90893957176515
221514,20180811,7,PM2.5,6.0
221520,20180811,8,PCA,-98.34376501040316
221520,20180811,8,PM2.5,8.0
221526,20180811,9,PCA,-91.55420015878488
221526,20180811,9,PM2.5,12.0
221532,20180811,10,PCA,-91.5236276922392
221532,20180811,10,PM2.5,14.0
221538,20180811,11,PCA,-86.41395707115478
221538,20180811,11,PM2.5,19.0
221544,20180811,12,PCA,-79.47179403411783
221544,20180811,12,PM2.5,25.0
221550,20180811,13,PCA,-65.09523918673744
221550,20180811,13,PM2.5,34.0
221556,20180811,14,PCA,-49.30155989230829
221556,20180811,14,PM2.5,45.0
221562,20180811,15,PCA,-57.74430345553694
221562,20180811,15,PM2.5,40.0
221568,20180811,16,PCA,-38.239479571131874
221568,20180811,16,PM2.5,50.0
221574,20180811,17,PCA,-39.426510918183176
221574,20180811,17,PM2.5,49.0
221580,20180811,19,PCA,-40.61354226523448
221580,20180811,19,PM2.5,48.0
221586,20180811,20,PCA,-59.23430564846518
221586,20180811,20,PM2.5,33.0
221592,20180811,21,PCA,-73.94249609295476
221592,20180811,21,PM2.5,24.0
221598,20180811,22,PCA,-72.81763382264933
221598,20180811,22,PM2.5,25.0
221604,20180811,23,PCA,-79.27044386800324
221604,20180811,23,PM2.5,22.0
221610,20180812,0,PCA,-44.88937693607078
221610,20180812,0,PM2.5,41.0
221616,20180812,1,PCA,-31.565599229957343
221616,20180812,1,PM2.5,49.5
221622,20180812,2,PCA,-18.241821523843868
221622,20180812,2,PM2.5,58.0
221628,20180812,3,PCA,-34.098957100738254
221628,20180812,3,PM2.5,49.0
221634,20180812,4,PCA,-82.84762643695227
221634,20180812,4,PM2.5,20.0
221640,20180812,5,PCA,-72.54880141246197
221640,20180812,5,PM2.5,24.0
221646,20180812,6,PCA,-59.21814366633051
221646,20180812,6,PM2.5,32.0
221652,20180812,7,PCA,-64.2392462708847
221652,20180812,7,PM2.5,30.0
221658,20180812,8,PCA,-65.28701995428897
221658,20180812,8,PM2.5,30.0
221664,20180812,9,PCA,-51.80496540404458
221664,20180812,9,PM2.5,38.0
221670,20180812,10,PCA,-33.36349012449504
221670,20180812,10,PM2.5,49.0
221676,20180812,11,PCA,-19.12176038991272
221676,20180812,11,PM2.5,59.0
221682,20180812,12,PCA,-4.880030655330403
221682,20180812,12,PM2.5,69.0
221688,20180812,13,PCA,-26.920089394764787
221688,20180812,13,PM2.5,58.0
221694,20180812,14,PCA,-50.491448839801876
221694,20180812,14,PM2.5,43.0
221700,20180812,15,PCA,-38.60162079574048
221700,20180812,15,PM2.5,48.0
221706,20180812,16,PCA,2.7648079817371927
221706,20180812,16,PM2.5,75.0
221712,20180812,17,PCA,-1.620785344194564
221712,20180812,17,PM2.5,71.0
221718,20180812,18,PCA,-1.2943894600727217
221718,20180812,18,PM2.5,69.0
221724,20180812,19,PCA,-0.24098522601632472
221724,20180812,19,PM2.5,69.0
221730,20180812,20,PCA,5.331760607273407
221730,20180812,20,PM2.5,70.0
221736,20180812,21,PCA,-5.655406911301104
221736,20180812,21,PM2.5,62.0
221742,20180812,22,PCA,3.053536405290801
221742,20180812,22,PM2.5,67.0
221748,20180812,23,PCA,0.5318308755720913
221748,20180812,23,PM2.5,66.0
221754,20180813,0,PCA,0.6511438679879997
221754,20180813,0,PM2.5,67.0
221760,20180813,1,PCA,-33.85303853501044
221760,20180813,1,PM2.5,47.0
221766,20180813,2,PCA,-75.03100843738328
221766,20180813,2,PM2.5,25.0
221772,20180813,3,PCA,-69.57077900044466
221772,20180813,3,PM2.5,27.0
221778,20180813,4,PCA,-69.67280869905314
221778,20180813,4,PM2.5,27.0
221784,20180813,5,PCA,-74.34708354675762
221784,20180813,5,PM2.5,24.0
221790,20180813,6,PCA,-76.74705797914778
221790,20180813,6,PM2.5,20.0
221796,20180813,7,PCA,-65.68392318534482
221796,20180813,7,PM2.5,27.0
221802,20180813,8,PCA,-65.88837342022666
221802,20180813,8,PM2.5,29.0
221808,20180813,9,PCA,-35.537442808709876
221808,20180813,9,PM2.5,47.0
221814,20180813,10,PCA,-30.307770763773085
221814,20180813,10,PM2.5,50.0
221820,20180813,11,PCA,-29.147631369110172
221820,20180813,11,PM2.5,50.0
221826,20180813,12,PCA,-29.474587909068383
221826,20180813,12,PM2.5,51.0
221832,20180813,13,PCA,-41.77404689690133
221832,20180813,13,PM2.5,46.0
221838,20180813,14,PCA,-42.52040973744486
221838,20180813,14,PM2.5,48.0
221844,20180813,15,PCA,-63.29247341412327
221844,20180813,15,PM2.5,36.0
221850,20180813,16,PCA,-74.40046527026509
221850,20180813,16,PM2.5,30.0
221856,20180813,17,PCA,-54.43107882079189
221856,20180813,17,PM2.5,43.0
221862,20180813,18,PCA,-42.16051033199551
221862,20180813,18,PM2.5,49.0
221868,20180813,19,PCA,-37.4002753281102
221868,20180813,19,PM2.5,49.0
221874,20180813,20,PCA,-31.710849159228637
221874,20180813,20,PM2.5,52.0
221880,20180813,21,PCA,-29.915591323608133
221880,20180813,21,PM2.5,52.0
221886,20180813,22,PCA,-31.906085497319246
221886,20180813,22,PM2.5,49.0
221892,20180813,23,PCA,-71.64257179789239
221892,20180813,23,PM2.5,30.0
221898,20180814,0,PCA,-85.31693163144553
221898,20180814,0,PM2.5,20.0
221904,20180814,2,PCA,-82.96150429754847
221904,20180814,2,PM2.5,20.0
221910,20180814,3,PCA,-88.2554916787446
221910,20180814,3,PM2.5,16.0
221916,20180814,4,PCA,-90.42473890096142
221916,20180814,4,PM2.5,14.0
221922,20180814,5,PCA,-86.79116267990392
221922,20180814,5,PM2.5,14.0
221928,20180814,6,PCA,-84.65643731156197
221928,20180814,6,PM2.5,14.0
221934,20180814,7,PCA,-79.94951799632413
221934,20180814,7,PM2.5,17.0
221940,20180814,8,PCA,-76.09250417376208
221940,20180814,8,PM2.5,19.0
221946,20180814,9,PCA,-62.024021478842485
221946,20180814,9,PM2.5,30.0
221952,20180814,10,PCA,-59.215901847171224
221952,20180814,10,PM2.5,33.0
221958,20180814,11,PCA,-75.93657441699115
221958,20180814,11,PM2.5,23.0
221964,20180814,12,PCA,-82.75612816982633
221964,20180814,12,PM2.5,21.0
221970,20180814,13,PCA,-72.5496499268378
221970,20180814,13,PM2.5,28.0
221976,20180814,14,PCA,-67.10726363535679
221976,20180814,14,PM2.5,31.0
221982,20180814,15,PCA,-93.80648971298747
221982,20180814,15,PM2.5,14.0
221988,20180814,16,PCA,-97.39418779166384
221988,20180814,16,PM2.5,6.0
221994,20180814,17,PCA,-102.03367852761475
221994,20180814,17,PM2.5,4.0
222000,20180814,18,PCA,-103.7418548953817
222000,20180814,18,PM2.5,3.0
222006,20180814,19,PCA,-102.35113519922456
222006,20180814,19,PM2.5,5.0
222012,20180814,20,PCA,-93.7848545719716
222012,20180814,20,PM2.5,7.0
222018,20180814,22,PCA,-79.14628681996102
222018,20180814,22,PM2.5,10.0
222024,20180814,23,PCA,-78.95473761132108
222024,20180814,23,PM2.5,12.0
222030,20180815,1,PCA,-80.30706613590706
222030,20180815,1,PM2.5,12.0
222036,20180815,2,PCA,-83.81430281794462
222036,20180815,2,PM2.5,11.0
222042,20180815,3,PCA,-85.81269496212802
222042,20180815,3,PM2.5,11.0
222048,20180815,5,PCA,-76.72346618634361
222048,20180815,5,PM2.5,12.0
222054,20180815,6,PCA,-81.7406194035686
222054,20180815,6,PM2.5,10.0
222060,20180815,7,PCA,-82.04785541172771
222060,20180815,7,PM2.5,12.0
222066,20180815,8,PCA,-86.01743036438083
222066,20180815,8,PM2.5,11.0
222072,20180815,9,PCA,-95.41133013473258
222072,20180815,9,PM2.5,8.0
222078,20180815,10,PCA,-96.99941976746831
222078,20180815,10,PM2.5,8.0
222084,20180815,11,PCA,-96.6437725846657
222084,20180815,11,PM2.5,7.0
222090,20180815,12,PCA,-96.85573075654113
222090,20180815,12,PM2.5,7.0
222096,20180815,13,PCA,-96.6437725846657
222096,20180815,13,PM2.5,7.0
222102,20180815,15,PCA,-94.66654547838657
222102,20180815,15,PM2.5,9.0
222108,20180815,16,PCA,-96.05650909987496
222108,20180815,16,PM2.5,7.0
222114,20180815,17,PCA,-94.85753403119018
222114,20180815,17,PM2.5,8.0
222120,20180815,18,PCA,-88.7595974260236
222120,20180815,18,PM2.5,12.0
222126,20180815,19,PCA,-81.84740817263452
222126,20180815,19,PM2.5,10.0
222132,20180815,20,PCA,-80.12144581955054
222132,20180815,20,PM2.5,13.0
222138,20180815,21,PCA,-70.39953584080025
222138,20180815,21,PM2.5,14.0
222144,20180815,22,PCA,-61.41928404478165
222144,20180815,22,PM2.5,14.0
222150,20180815,23,PCA,-71.64525778456597
222150,20180815,23,PM2.5,15.0
222156,20180816,0,PCA,-77.11161158894689
222156,20180816,0,PM2.5,12.0
222162,20180816,1,PCA,-66.35989965203619
222162,20180816,1,PM2.5,15.0
222168,20180816,2,PCA,-67.48948948964583
222168,20180816,2,PM2.5,14.0
222174,20180816,3,PCA,-88.42445774822212
222174,20180816,3,PM2.5,10.0
222180,20180816,4,PCA,-88.35431644247825
222180,20180816,4,PM2.5,10.0
222186,20180816,5,PCA,-89.05179356790693
222186,20180816,5,PM2.5,8.0
222192,20180816,6,PCA,-78.61413714471253
222192,20180816,6,PM2.5,8.0
222198,20180816,7,PCA,-80.92701017198385
222198,20180816,7,PM2.5,10.0
222204,20180816,8,PCA,-86.4847600685516
222204,20180816,8,PM2.5,6.0
222210,20180816,9,PCA,-95.41035653592517
222210,20180816,9,PM2.5,7.0
222216,20180816,10,PCA,-97.93788803512842
222216,20180816,10,PM2.5,7.0
222222,20180816,11,PCA,-91.73259845337847
222222,20180816,11,PM2.5,9.0
222228,20180816,12,PCA,-90.26636915870388
222228,20180816,12,PM2.5,12.0
222234,20180816,13,PCA,-89.4945134253361
222234,20180816,13,PM2.5,10.0
222240,20180816,14,PCA,-87.6020202974575
222240,20180816,14,PM2.5,10.0
222246,20180816,15,PCA,-85.87926093593958
222246,20180816,15,PM2.5,10.0
222252,20180816,16,PCA,-85.01947791151086
222252,20180816,16,PM2.5,10.0
222258,20180816,17,PCA,-80.12899791083015
222258,20180816,17,PM2.5,12.0
222264,20180816,18,PCA,-83.33254665128119
222264,20180816,18,PM2.5,13.0
222270,20180816,21,PCA,-62.55377395903555
222270,20180816,21,PM2.5,17.0
222276,20180816,22,PCA,-61.901087056899534
222276,20180816,22,PM2.5,20.0
222282,20180816,23,PCA,-68.3894497150763
222282,20180816,23,PM2.5,19.0
222288,20180817,0,PCA,-77.83996146586131
222288,20180817,0,PM2.5,16.0
222294,20180817,1,PCA,-74.97615574659707
222294,20180817,1,PM2.5,16.0
222300,20180817,2,PCA,-83.87814993807466
222300,20180817,2,PM2.5,15.0
222306,20180817,3,PCA,-79.83079796708395
222306,20180817,3,PM2.5,14.0
222312,20180817,4,PCA,-52.85672560181365
222312,20180817,4,PM2.5,18.0
