,date,hour,type,南三环
296484,20200122,19,PCA,12.322569339858804
296484,20200122,19,PM2.5,82.0
296490,20200122,20,PCA,15.392841236505618
296490,20200122,20,PM2.5,84.0
296496,20200122,21,PCA,25.211156299283566
296496,20200122,21,PM2.5,90.0
296502,20200122,22,PCA,34.75900843148503
296502,20200122,22,PM2.5,96.0
296508,20200122,23,PCA,47.12191960131921
296508,20200122,23,PM2.5,104.0
296514,20200123,0,PCA,49.41383697080069
296514,20200123,0,PM2.5,106.0
296520,20200123,1,PCA,46.22009066365395
296520,20200123,1,PM2.5,104.0
296526,20200123,2,PCA,42.855327536115524
296526,20200123,2,PM2.5,102.0
296532,20200123,3,PCA,33.986556186726865
296532,20200123,3,PM2.5,97.0
296538,20200123,4,PCA,29.859697288899447
296538,20200123,4,PM2.5,95.0
296544,20200123,5,PCA,24.88209757469235
296544,20200123,5,PM2.5,92.0
296550,20200123,6,PCA,2.301530581328208
296550,20200123,6,PM2.5,79.0
296556,20200123,7,PCA,-8.683780913636491
296556,20200123,7,PM2.5,72.0
296562,20200123,8,PCA,-14.63958786323552
296562,20200123,8,PM2.5,67.0
296568,20200123,9,PCA,-7.237513603406765
296568,20200123,9,PM2.5,71.0
296574,20200123,10,PCA,-21.888898325264133
296574,20200123,10,PM2.5,63.0
296580,20200123,11,PCA,-58.8086883271265
296580,20200123,11,PM2.5,44.0
296586,20200123,12,PCA,-75.96525161831269
296586,20200123,12,PM2.5,35.0
296592,20200123,13,PCA,-94.6888091499645
296592,20200123,13,PM2.5,26.0
296598,20200123,14,PCA,-98.83204749177497
296598,20200123,14,PM2.5,23.0
296604,20200123,15,PCA,-107.92662047668324
296604,20200123,15,PM2.5,18.0
296610,20200123,16,PCA,-99.17950423229263
296610,20200123,16,PM2.5,20.0
296616,20200123,17,PCA,-95.64375085650842
296616,20200123,17,PM2.5,19.0
296622,20200123,18,PCA,-83.21179220667211
296622,20200123,18,PM2.5,19.0
296628,20200123,19,PCA,-74.14105961856993
296628,20200123,19,PM2.5,20.0
296634,20200123,20,PCA,-54.047398824534376
296634,20200123,20,PM2.5,32.0
296640,20200123,21,PCA,-20.979223405540235
296640,20200123,21,PM2.5,57.0
296646,20200123,22,PCA,7.802770270062942
296646,20200123,22,PM2.5,84.0
296652,20200123,23,PCA,38.56483021015725
296652,20200123,23,PM2.5,107.0
296658,20200124,0,PCA,-1.5495309021275578
296658,20200124,0,PM2.5,83.0
296664,20200124,1,PCA,-23.66197083002585
296664,20200124,1,PM2.5,69.0
296670,20200124,2,PCA,-43.116712913627204
296670,20200124,2,PM2.5,56.0
296676,20200124,3,PCA,-55.55119018153412
296676,20200124,3,PM2.5,49.0
296682,20200124,4,PCA,-9.900203143035933
296682,20200124,4,PM2.5,78.0
296688,20200124,5,PCA,22.99652320246959
296688,20200124,5,PM2.5,98.0
296694,20200124,6,PCA,20.672730645523064
296694,20200124,6,PM2.5,96.0
296700,20200124,7,PCA,-23.4045639711536
296700,20200124,7,PM2.5,65.0
296706,20200124,8,PCA,-46.57565069306027
296706,20200124,8,PM2.5,52.0
296712,20200124,9,PCA,-44.083548933859156
296712,20200124,9,PM2.5,54.0
296718,20200124,10,PCA,-47.04983620797548
296718,20200124,10,PM2.5,53.0
296724,20200124,11,PCA,-63.04854099260935
296724,20200124,11,PM2.5,44.0
296730,20200124,12,PCA,-75.26320491697733
296730,20200124,12,PM2.5,37.0
296736,20200124,13,PCA,-70.8803646477198
296736,20200124,13,PM2.5,41.0
296742,20200124,14,PCA,-66.54560551321256
296742,20200124,14,PM2.5,44.0
296748,20200124,15,PCA,-63.56015350273263
296748,20200124,15,PM2.5,46.0
296754,20200124,16,PCA,-63.02155042194727
296754,20200124,16,PM2.5,46.0
296760,20200124,17,PCA,-64.07329233791957
296760,20200124,17,PM2.5,45.0
296766,20200124,18,PCA,-52.056220373219176
296766,20200124,18,PM2.5,52.0
296772,20200124,19,PCA,-40.6021062865186
296772,20200124,19,PM2.5,58.0
296778,20200124,20,PCA,-34.08954918537482
296778,20200124,20,PM2.5,61.0
296784,20200124,21,PCA,-19.021675746366355
296784,20200124,21,PM2.5,71.0
296790,20200124,22,PCA,-8.98199577834065
296790,20200124,22,PM2.5,78.0
296796,20200124,23,PCA,1.0576841896850648
296796,20200124,23,PM2.5,85.0
296802,20200125,0,PCA,-28.71855715637377
296802,20200125,0,PM2.5,66.0
296808,20200125,1,PCA,-18.11667813994893
296808,20200125,1,PM2.5,72.0
296814,20200125,2,PCA,-13.952734628174909
296814,20200125,2,PM2.5,74.0
296820,20200125,3,PCA,12.942931938225067
296820,20200125,3,PM2.5,89.0
296826,20200125,4,PCA,19.19300494329237
296826,20200125,4,PM2.5,94.0
296832,20200125,5,PCA,38.628582290530105
296832,20200125,5,PM2.5,106.0
296838,20200125,6,PCA,94.90762996494426
296838,20200125,6,PM2.5,139.0
296844,20200125,7,PCA,182.67326838823243
296844,20200125,7,PM2.5,199.0
296850,20200125,8,PCA,242.0178093447837
296850,20200125,8,PM2.5,243.0
296856,20200125,9,PCA,162.81524867713892
296856,20200125,9,PM2.5,188.0
296862,20200125,10,PCA,79.09043997320217
296862,20200125,10,PM2.5,133.0
296868,20200125,11,PCA,83.28940830609505
296868,20200125,11,PM2.5,136.0
296874,20200125,12,PCA,112.33756653640114
296874,20200125,12,PM2.5,154.0
296880,20200125,13,PCA,113.96152810995503
296880,20200125,13,PM2.5,156.0
296886,20200125,14,PCA,105.02506603762743
296886,20200125,14,PM2.5,150.0
296892,20200125,15,PCA,108.8014335074412
296892,20200125,15,PM2.5,152.0
296898,20200125,16,PCA,98.51047336334797
296898,20200125,16,PM2.5,145.0
296904,20200125,17,PCA,120.53684854629877
296904,20200125,17,PM2.5,157.0
296910,20200125,18,PCA,135.7161042932285
296910,20200125,18,PM2.5,167.0
296916,20200125,19,PCA,150.51898171666022
296916,20200125,19,PM2.5,177.0
296922,20200125,20,PCA,155.33588819939038
296922,20200125,20,PM2.5,183.0
296928,20200125,21,PCA,190.06925415143473
296928,20200125,21,PM2.5,202.0
296934,20200125,22,PCA,217.8591135369622
296934,20200125,22,PM2.5,221.0
296940,20200125,23,PCA,249.19340611435953
296940,20200125,23,PM2.5,244.0
296946,20200126,0,PCA,257.4924140114352
296946,20200126,0,PM2.5,252.0
296952,20200126,1,PCA,234.6097176144628
296952,20200126,1,PM2.5,238.0
296958,20200126,2,PCA,140.17300380304093
296958,20200126,2,PM2.5,171.0
296964,20200126,3,PCA,101.29409080509727
296964,20200126,3,PM2.5,145.0
296970,20200126,4,PCA,69.09306834055411
296970,20200126,4,PM2.5,127.0
296976,20200126,5,PCA,40.81182124703153
296976,20200126,5,PM2.5,110.0
296982,20200126,6,PCA,44.815353807998484
296982,20200126,6,PM2.5,108.0
296988,20200126,7,PCA,76.41240989357648
296988,20200126,7,PM2.5,125.0
296994,20200126,8,PCA,49.1939012368299
296994,20200126,8,PM2.5,110.0
297000,20200126,9,PCA,52.75702483645194
297000,20200126,9,PM2.5,114.0
297006,20200126,10,PCA,66.96818300145178
297006,20200126,10,PM2.5,123.0
297012,20200126,11,PCA,157.31069080071907
297012,20200126,11,PM2.5,183.0
297018,20200126,12,PCA,227.05416336391704
297018,20200126,12,PM2.5,235.0
297024,20200126,13,PCA,214.0801670016289
297024,20200126,13,PM2.5,226.0
297030,20200126,14,PCA,192.88238194885727
297030,20200126,14,PM2.5,212.0
297036,20200126,15,PCA,189.6861531989968
297036,20200126,15,PM2.5,210.0
297042,20200126,16,PCA,183.38023501476212
297042,20200126,16,PM2.5,205.0
297048,20200126,17,PCA,181.00848201017197
297048,20200126,17,PM2.5,203.0
297054,20200126,18,PCA,193.46727974444548
297054,20200126,18,PM2.5,212.0
297060,20200126,19,PCA,241.74899488777547
297060,20200126,19,PM2.5,246.0
297066,20200126,20,PCA,265.6194247648123
297066,20200126,20,PM2.5,265.0
297072,20200126,21,PCA,282.98864535056015
297072,20200126,21,PM2.5,276.0
297078,20200126,22,PCA,293.4388919593585
297078,20200126,22,PM2.5,282.0
297084,20200126,23,PCA,299.5863218375171
297084,20200126,23,PM2.5,280.0
297090,20200127,0,PCA,295.13295735548314
297090,20200127,0,PM2.5,277.0
297096,20200127,1,PCA,268.41552107812674
297096,20200127,1,PM2.5,257.0
297102,20200127,2,PCA,228.75382154674176
297102,20200127,2,PM2.5,228.0
297108,20200127,3,PCA,215.84641773123653
297108,20200127,3,PM2.5,219.0
297114,20200127,4,PCA,191.244985239036
297114,20200127,4,PM2.5,202.0
297120,20200127,5,PCA,186.2300275380021
297120,20200127,5,PM2.5,201.0
297126,20200127,6,PCA,209.1741310330406
297126,20200127,6,PM2.5,216.0
297132,20200127,7,PCA,223.96017866164263
297132,20200127,7,PM2.5,225.0
297138,20200127,8,PCA,180.95767212781263
297138,20200127,8,PM2.5,195.0
297144,20200127,9,PCA,234.69192919608233
297144,20200127,9,PM2.5,232.0
297150,20200127,10,PCA,213.47386534642914
297150,20200127,10,PM2.5,218.0
297156,20200127,11,PCA,192.80651515888292
297156,20200127,11,PM2.5,204.0
297162,20200127,12,PCA,194.1209984175227
297162,20200127,12,PM2.5,207.0
297168,20200127,13,PCA,180.01791504027003
297168,20200127,13,PM2.5,200.0
297174,20200127,14,PCA,152.4486698237925
297174,20200127,14,PM2.5,183.0
297180,20200127,15,PCA,125.0151591180696
297180,20200127,15,PM2.5,165.0
297186,20200127,16,PCA,112.7143842690502
297186,20200127,16,PM2.5,157.0
297192,20200127,17,PCA,123.0276293063744
297192,20200127,17,PM2.5,164.0
297198,20200127,18,PCA,161.40266119498466
297198,20200127,18,PM2.5,191.0
297204,20200127,19,PCA,156.4547792771347
297204,20200127,19,PM2.5,186.0
297210,20200127,20,PCA,180.00771271508992
297210,20200127,20,PM2.5,201.0
297216,20200127,21,PCA,172.75881331424068
297216,20200127,21,PM2.5,194.0
297222,20200127,22,PCA,182.7816436934654
297222,20200127,22,PM2.5,198.0
297228,20200127,23,PCA,207.27409921867456
297228,20200127,23,PM2.5,211.0
297234,20200128,0,PCA,249.47898661279316
297234,20200128,0,PM2.5,242.0
297240,20200128,1,PCA,241.5793382696406
297240,20200128,1,PM2.5,237.0
297246,20200128,2,PCA,261.07704069772257
297246,20200128,2,PM2.5,251.0
297252,20200128,3,PCA,256.9529431145108
297252,20200128,3,PM2.5,248.0
297258,20200128,4,PCA,257.58713742684347
297258,20200128,4,PM2.5,249.0
297264,20200128,5,PCA,202.94771647395822
297264,20200128,5,PM2.5,210.0
297270,20200128,6,PCA,107.81250224922287
297270,20200128,6,PM2.5,143.0
297276,20200128,7,PCA,141.7267566585059
297276,20200128,7,PM2.5,166.0
297282,20200128,8,PCA,145.42167038536758
297282,20200128,8,PM2.5,170.0
297288,20200128,9,PCA,162.97061934405966
297288,20200128,9,PM2.5,183.0
297294,20200128,10,PCA,203.56160404652127
297294,20200128,10,PM2.5,216.0
297300,20200128,11,PCA,226.83114702077805
297300,20200128,11,PM2.5,235.0
297306,20200128,12,PCA,267.8942354853152
297306,20200128,12,PM2.5,266.0
297312,20200128,13,PCA,306.2046746059149
297312,20200128,13,PM2.5,293.0
297318,20200128,14,PCA,284.4049024564541
297318,20200128,14,PM2.5,279.0
297324,20200128,15,PCA,226.02743078896094
297324,20200128,15,PM2.5,240.0
297330,20200128,16,PCA,193.6068458030839
297330,20200128,16,PM2.5,216.0
297336,20200128,17,PCA,166.08141310062268
297336,20200128,17,PM2.5,195.0
297342,20200128,18,PCA,180.93162712415352
297342,20200128,18,PM2.5,205.0
297348,20200128,19,PCA,199.27735453491914
297348,20200128,19,PM2.5,216.0
297354,20200128,20,PCA,228.79467962573375
297354,20200128,20,PM2.5,226.0
297360,20200128,21,PCA,243.83329948584074
297360,20200128,21,PM2.5,237.0
297366,20200128,22,PCA,265.880616602885
297366,20200128,22,PM2.5,252.0
297372,20200128,23,PCA,278.4251369427718
297372,20200128,23,PM2.5,260.0
297378,20200129,0,PCA,270.70610958085416
297378,20200129,0,PM2.5,254.0
297384,20200129,1,PCA,261.8581363875751
297384,20200129,1,PM2.5,250.0
297390,20200129,2,PCA,217.39368293203054
297390,20200129,2,PM2.5,224.0
297396,20200129,3,PCA,241.35030974329217
297396,20200129,3,PM2.5,243.0
297402,20200129,4,PCA,120.76277234647596
297402,20200129,4,PM2.5,160.0
297408,20200129,5,PCA,6.4106275605936744
297408,20200129,5,PM2.5,87.0
297414,20200129,6,PCA,21.819171999138778
297414,20200129,6,PM2.5,93.0
297420,20200129,7,PCA,46.42792942488036
297420,20200129,7,PM2.5,107.0
297426,20200129,8,PCA,128.1772154905315
297426,20200129,8,PM2.5,156.0
297432,20200129,9,PCA,111.44074316067717
297432,20200129,9,PM2.5,145.0
297438,20200129,10,PCA,14.139451598997685
297438,20200129,10,PM2.5,89.0
297444,20200129,11,PCA,-44.14928346334863
297444,20200129,11,PM2.5,56.0
297450,20200129,12,PCA,-46.71351887730725
297450,20200129,12,PM2.5,56.0
297456,20200129,13,PCA,-86.41726585388746
297456,20200129,13,PM2.5,32.0
297462,20200129,14,PCA,-94.33414006960977
297462,20200129,14,PM2.5,28.0
297468,20200129,15,PCA,-87.10071739329707
297468,20200129,15,PM2.5,33.0
297474,20200129,16,PCA,-89.46790418458082
297474,20200129,16,PM2.5,31.0
297480,20200129,17,PCA,-93.81194041057236
297480,20200129,17,PM2.5,26.0
297486,20200129,18,PCA,-93.39607127756769
297486,20200129,18,PM2.5,23.0
297492,20200129,19,PCA,-97.84377946354205
297492,20200129,19,PM2.5,18.0
297498,20200129,20,PCA,-83.64464505590375
297498,20200129,20,PM2.5,18.0
297504,20200129,21,PCA,-65.10998474109307
297504,20200129,21,PM2.5,22.0
297510,20200129,22,PCA,-69.11383546362934
297510,20200129,22,PM2.5,22.0
297516,20200129,23,PCA,-65.60788312390274
297516,20200129,23,PM2.5,41.0
297522,20200130,0,PCA,-37.44272084889203
297522,20200130,0,PM2.5,54.0
297528,20200130,1,PCA,-30.15545075443108
297528,20200130,1,PM2.5,58.0
297534,20200130,2,PCA,-22.088615362944818
297534,20200130,2,PM2.5,61.0
297540,20200130,3,PCA,-26.340662601569882
297540,20200130,3,PM2.5,61.0
297546,20200130,4,PCA,-28.896095252655737
297546,20200130,4,PM2.5,62.0
297552,20200130,5,PCA,-20.651016834331706
297552,20200130,5,PM2.5,63.0
297558,20200130,6,PCA,-20.633662495680422
297558,20200130,6,PM2.5,62.0
297564,20200130,7,PCA,-42.06583857186664
297564,20200130,7,PM2.5,49.0
297570,20200130,8,PCA,-48.17849459434619
297570,20200130,8,PM2.5,42.0
297576,20200130,9,PCA,-48.64956866871758
297576,20200130,9,PM2.5,38.0
297582,20200130,10,PCA,-58.46502587873131
297582,20200130,10,PM2.5,43.0
297588,20200130,11,PCA,-73.79263910039282
297588,20200130,11,PM2.5,36.0
297594,20200130,12,PCA,-88.10553760035421
297594,20200130,12,PM2.5,27.0
297600,20200130,13,PCA,-90.832935708782
297600,20200130,13,PM2.5,29.0
297606,20200130,14,PCA,-86.11285779960498
297606,20200130,14,PM2.5,32.0
297612,20200130,15,PCA,-75.03842491218502
297612,20200130,15,PM2.5,40.0
297618,20200130,16,PCA,-77.10302443223902
297618,20200130,16,PM2.5,39.0
297624,20200130,17,PCA,-70.21651515945128
297624,20200130,17,PM2.5,43.0
297630,20200130,18,PCA,-65.28300918361627
297630,20200130,18,PM2.5,45.0
297636,20200130,19,PCA,-58.64415486575045
297636,20200130,19,PM2.5,48.0
297642,20200130,20,PCA,-53.26359335343943
297642,20200130,20,PM2.5,50.0
297648,20200130,21,PCA,-52.671568985660436
297648,20200130,21,PM2.5,46.0
297654,20200130,22,PCA,-58.36874471410285
297654,20200130,22,PM2.5,40.0
297660,20200130,23,PCA,-52.24731196069422
297660,20200130,23,PM2.5,42.0
297666,20200131,0,PCA,-46.50862864278066
297666,20200131,0,PM2.5,43.0
297672,20200131,1,PCA,-46.9786818342461
297672,20200131,1,PM2.5,45.0
297678,20200131,2,PCA,-41.26161764571315
297678,20200131,2,PM2.5,50.0
297684,20200131,3,PCA,-36.29598732922491
297684,20200131,3,PM2.5,53.0
297690,20200131,4,PCA,-32.0924527830257
297690,20200131,4,PM2.5,56.0
297696,20200131,5,PCA,-15.682119678351587
297696,20200131,5,PM2.5,66.0
297702,20200131,6,PCA,-19.36423198571895
297702,20200131,6,PM2.5,64.0
297708,20200131,7,PCA,-24.57077948783082
297708,20200131,7,PM2.5,62.0
297714,20200131,8,PCA,-31.58299646064407
297714,20200131,8,PM2.5,59.0
297720,20200131,9,PCA,-34.156892326305595
297720,20200131,9,PM2.5,59.0
297726,20200131,10,PCA,-29.61495295564968
297726,20200131,10,PM2.5,63.0
297732,20200131,11,PCA,-28.848041818866122
297732,20200131,11,PM2.5,64.0
297738,20200131,12,PCA,-20.533211108949544
297738,20200131,12,PM2.5,68.0
297744,20200131,13,PCA,-17.26453776126197
297744,20200131,13,PM2.5,71.0
297750,20200131,14,PCA,-21.194511421956474
297750,20200131,14,PM2.5,69.0
297756,20200131,15,PCA,-30.610999800000062
297756,20200131,15,PM2.5,64.0
297762,20200131,16,PCA,-29.708945686911452
297762,20200131,16,PM2.5,64.0
297768,20200131,17,PCA,-98.41165430369693
297768,20200131,17,PM2.5,20.0
297774,20200131,18,PCA,-108.67710664912634
297774,20200131,18,PM2.5,10.0
297780,20200131,19,PCA,-116.37413373066397
297780,20200131,19,PM2.5,8.0
297786,20200131,20,PCA,-120.25955608363992
297786,20200131,20,PM2.5,6.0
297792,20200131,21,PCA,-120.36612852408834
297792,20200131,21,PM2.5,6.0
297798,20200131,22,PCA,-120.97963466764966
297798,20200131,22,PM2.5,6.0
297804,20200131,23,PCA,-120.75381455338689
297804,20200131,23,PM2.5,6.0
297810,20200201,0,PCA,-122.08305422160412
297810,20200201,0,PM2.5,5.0
297816,20200201,1,PCA,-122.12957411183027
297816,20200201,1,PM2.5,5.0
297822,20200201,2,PCA,-122.5751374121633
297822,20200201,2,PM2.5,5.0
297828,20200201,3,PCA,-121.83164456250205
297828,20200201,3,PM2.5,6.0
297834,20200201,4,PCA,-122.36734716282184
297834,20200201,4,PM2.5,6.0
297840,20200201,5,PCA,-123.43013379705475
297840,20200201,5,PM2.5,6.0
297846,20200201,6,PCA,-123.91759707782899
297846,20200201,6,PM2.5,5.0
297852,20200201,7,PCA,-123.53588952763019
297852,20200201,7,PM2.5,6.0
297858,20200201,8,PCA,-122.90280610897508
297858,20200201,8,PM2.5,6.0
297864,20200201,9,PCA,-122.38192170811423
297864,20200201,9,PM2.5,6.0
297870,20200201,10,PCA,-122.36920575799108
297870,20200201,10,PM2.5,6.0
297876,20200201,11,PCA,-123.60210649316929
297876,20200201,11,PM2.5,5.0
297882,20200201,12,PCA,-123.72828852180629
297882,20200201,12,PM2.5,5.0
297888,20200201,13,PCA,-123.12692527266161
297888,20200201,13,PM2.5,5.0
297894,20200201,14,PCA,-122.90671325700154
297894,20200201,14,PM2.5,5.0
297900,20200201,15,PCA,-122.37354679587412
297900,20200201,15,PM2.5,6.0
297906,20200201,16,PCA,-122.16457495518426
297906,20200201,16,PM2.5,5.0
297912,20200201,17,PCA,-121.26094111882834
297912,20200201,17,PM2.5,6.0
297918,20200201,18,PCA,-121.00848957442996
297918,20200201,18,PM2.5,7.0
297924,20200201,19,PCA,-120.68573899267852
297924,20200201,19,PM2.5,7.0
297930,20200201,20,PCA,-120.76517595566602
297930,20200201,20,PM2.5,7.0
297936,20200201,21,PCA,-120.18048950114955
297936,20200201,21,PM2.5,7.0
297942,20200201,22,PCA,-108.70493547225398
297942,20200201,22,PM2.5,17.0
297948,20200201,23,PCA,-73.74072706476979
297948,20200201,23,PM2.5,35.0
297954,20200202,0,PCA,-61.37223751504671
297954,20200202,0,PM2.5,45.0
297960,20200202,1,PCA,-66.35476980158647
297960,20200202,1,PM2.5,42.0
297966,20200202,2,PCA,-85.1844024249317
297966,20200202,2,PM2.5,27.0
297972,20200202,3,PCA,-81.3162105061986
297972,20200202,3,PM2.5,34.0
297978,20200202,4,PCA,-77.95902405977046
297978,20200202,4,PM2.5,36.0
297984,20200202,5,PCA,-65.15091594862953
297984,20200202,5,PM2.5,44.0
297990,20200202,6,PCA,-55.81676501403905
297990,20200202,6,PM2.5,49.0
297996,20200202,7,PCA,-56.344890933248514
297996,20200202,7,PM2.5,49.0
298002,20200202,8,PCA,-69.03831208485977
298002,20200202,8,PM2.5,42.0
298008,20200202,9,PCA,-73.76377291721617
298008,20200202,9,PM2.5,39.0
298014,20200202,10,PCA,-71.5314557293572
298014,20200202,10,PM2.5,40.0
298020,20200202,11,PCA,-63.902063620100975
298020,20200202,11,PM2.5,45.0
298026,20200202,12,PCA,-63.07329503440454
298026,20200202,12,PM2.5,47.0
298032,20200202,13,PCA,-61.126850511030575
298032,20200202,13,PM2.5,48.0
298038,20200202,14,PCA,-62.5820285537183
298038,20200202,14,PM2.5,47.0
298044,20200202,15,PCA,-61.19685219773854
298044,20200202,15,PM2.5,48.0
298050,20200202,16,PCA,-58.649269600643244
298050,20200202,16,PM2.5,49.0
298056,20200202,17,PCA,-107.79684258800783
298056,20200202,17,PM2.5,13.0
298062,20200202,18,PCA,-124.07685382382036
298062,20200202,18,PM2.5,4.0
298068,20200202,19,PCA,-124.26534566997002
298068,20200202,19,PM2.5,4.0
298074,20200202,20,PCA,-121.09323068979592
298074,20200202,20,PM2.5,4.0
298080,20200202,21,PCA,-122.59284485211717
298080,20200202,21,PM2.5,3.0
298086,20200202,22,PCA,-123.04805012540997
298086,20200202,22,PM2.5,3.0
298092,20200202,23,PCA,-121.84532362712062
298092,20200202,23,PM2.5,3.0
298098,20200203,0,PCA,-124.62355294494382
298098,20200203,0,PM2.5,3.0
298104,20200203,1,PCA,-124.93904352960345
298104,20200203,1,PM2.5,3.0
298110,20200203,2,PCA,-125.42822623969711
298110,20200203,2,PM2.5,3.0
298116,20200203,3,PCA,-124.66969001515363
298116,20200203,3,PM2.5,4.0
298122,20200203,4,PCA,-125.58275912778907
298122,20200203,4,PM2.5,3.0
298128,20200203,5,PCA,-125.53398197027252
298128,20200203,5,PM2.5,3.0
298134,20200203,6,PCA,-123.57004944141912
298134,20200203,6,PM2.5,3.0
298140,20200203,7,PCA,-120.85539700182817
298140,20200203,7,PM2.5,3.0
298146,20200203,8,PCA,-117.86718367673252
298146,20200203,8,PM2.5,4.0
298152,20200203,9,PCA,-108.62713695856571
298152,20200203,9,PM2.5,5.0
298158,20200203,10,PCA,-110.81755416598358
298158,20200203,10,PM2.5,5.0
298164,20200203,11,PCA,-124.29899746450172
298164,20200203,11,PM2.5,4.0
298170,20200203,12,PCA,-125.05085972738135
298170,20200203,12,PM2.5,4.0
298176,20200203,13,PCA,-120.88609950573439
298176,20200203,13,PM2.5,6.0
298182,20200203,14,PCA,-111.85340244848214
298182,20200203,14,PM2.5,10.0
298188,20200203,15,PCA,-99.75663312763547
298188,20200203,15,PM2.5,16.0
298194,20200203,16,PCA,-88.4443120011389
298194,20200203,16,PM2.5,23.0
298200,20200203,17,PCA,-80.97326721985736
298200,20200203,17,PM2.5,31.0
298206,20200203,18,PCA,-76.94546037222773
298206,20200203,18,PM2.5,32.0
298212,20200203,19,PCA,-74.31349177882218
