,date,hour,type,延庆
145230,20170121,19,PCA,-76.15149768812229
145230,20170121,19,PM2.5,11.0
145236,20170121,20,PCA,-75.45497503430423
145236,20170121,20,PM2.5,13.0
145242,20170121,21,PCA,-71.092793981612
145242,20170121,21,PM2.5,13.0
145248,20170121,22,PCA,-68.35160173112179
145248,20170121,22,PM2.5,15.0
145254,20170121,23,PCA,-72.90725414594748
145254,20170121,23,PM2.5,14.0
145260,20170122,0,PCA,-61.72849712423553
145260,20170122,0,PM2.5,21.0
145266,20170122,1,PCA,-74.74786118203555
145266,20170122,1,PM2.5,13.0
145272,20170122,2,PCA,-78.78290014421857
145272,20170122,2,PM2.5,11.0
145278,20170122,3,PCA,-69.16830495495655
145278,20170122,3,PM2.5,17.0
145284,20170122,4,PCA,-78.0453875460027
145284,20170122,4,PM2.5,12.0
145290,20170122,5,PCA,-82.2951793250935
145290,20170122,5,PM2.5,8.0
145296,20170122,6,PCA,-77.79843173151505
145296,20170122,6,PM2.5,7.0
145302,20170122,7,PCA,-75.56395573750859
145302,20170122,7,PM2.5,10.0
145308,20170122,8,PCA,-65.85676939813291
145308,20170122,8,PM2.5,11.0
145314,20170122,9,PCA,-66.76069317710464
145314,20170122,9,PM2.5,17.0
145320,20170122,10,PCA,-58.51100820609515
145320,20170122,10,PM2.5,23.0
145326,20170122,11,PCA,-59.86614755980487
145326,20170122,11,PM2.5,21.0
145332,20170122,12,PCA,-63.46521711356978
145332,20170122,12,PM2.5,20.0
145338,20170122,13,PCA,-60.9011256962921
145338,20170122,13,PM2.5,22.0
145344,20170122,14,PCA,-66.35219479592843
145344,20170122,14,PM2.5,19.0
145350,20170122,15,PCA,-72.25922438105981
145350,20170122,15,PM2.5,16.0
145356,20170122,16,PCA,-67.08635133246027
145356,20170122,16,PM2.5,15.0
145362,20170122,17,PCA,-66.05314870776564
145362,20170122,17,PM2.5,19.0
145368,20170122,18,PCA,-66.15333061755948
145368,20170122,18,PM2.5,11.0
145374,20170122,19,PCA,-64.83011107010911
145374,20170122,19,PM2.5,17.0
145380,20170122,20,PCA,-71.56026292641636
145380,20170122,20,PM2.5,9.0
145386,20170122,21,PCA,-63.37979322691951
145386,20170122,21,PM2.5,13.0
145392,20170122,22,PCA,-61.651724898494614
145392,20170122,22,PM2.5,18.0
145398,20170122,23,PCA,-55.459003928607096
145398,20170122,23,PM2.5,22.0
145404,20170123,0,PCA,-45.29311656707532
145404,20170123,0,PM2.5,28.0
145410,20170123,1,PCA,-42.0236050795193
145410,20170123,1,PM2.5,28.0
145416,20170123,2,PCA,-24.309676294501912
145416,20170123,2,PM2.5,38.0
145422,20170123,3,PCA,-29.09410974326173
145422,20170123,3,PM2.5,35.0
145428,20170123,4,PCA,-27.998231540596674
145428,20170123,4,PM2.5,37.0
145434,20170123,5,PCA,-35.19409024998945
145434,20170123,5,PM2.5,32.0
145440,20170123,6,PCA,-38.7748938622813
145440,20170123,6,PM2.5,30.0
145446,20170123,7,PCA,-37.150853929717876
145446,20170123,7,PM2.5,28.0
145452,20170123,8,PCA,-25.660430455500727
145452,20170123,8,PM2.5,37.0
145458,20170123,9,PCA,8.129913882175547
145458,20170123,9,PM2.5,59.0
145464,20170123,10,PCA,1.6066356007648068
145464,20170123,10,PM2.5,55.0
145470,20170123,11,PCA,-10.853704619511346
145470,20170123,11,PM2.5,50.0
145476,20170123,12,PCA,-29.033392285070633
145476,20170123,12,PM2.5,39.0
145482,20170123,13,PCA,-37.15784560698775
145482,20170123,13,PM2.5,35.0
145488,20170123,14,PCA,-37.23924587947459
145488,20170123,14,PM2.5,35.0
145494,20170123,15,PCA,-41.858732454595376
145494,20170123,15,PM2.5,32.0
145500,20170123,16,PCA,-50.406715316609585
145500,20170123,16,PM2.5,27.0
145506,20170123,17,PCA,-32.665395708691975
145506,20170123,17,PM2.5,36.0
145512,20170123,18,PCA,-13.88396869077641
145512,20170123,18,PM2.5,45.0
145518,20170123,19,PCA,-11.492363605846256
145518,20170123,19,PM2.5,46.0
145524,20170123,20,PCA,-4.338887934406677
145524,20170123,20,PM2.5,51.0
145530,20170123,21,PCA,-16.006198152112027
145530,20170123,21,PM2.5,44.0
145536,20170123,22,PCA,5.5855513531517795
145536,20170123,22,PM2.5,57.0
145542,20170124,0,PCA,46.14873438267833
145542,20170124,0,PM2.5,84.0
145548,20170124,2,PCA,30.336011108862515
145548,20170124,2,PM2.5,74.0
145554,20170124,3,PCA,54.537747551490334
145554,20170124,3,PM2.5,90.0
145560,20170124,4,PCA,38.86554437721294
145560,20170124,4,PM2.5,80.0
145566,20170124,5,PCA,20.69356675952332
145566,20170124,5,PM2.5,68.0
145572,20170124,6,PCA,26.399993947093385
145572,20170124,6,PM2.5,73.0
145578,20170124,7,PCA,16.15056788687665
145578,20170124,7,PM2.5,67.0
145584,20170124,9,PCA,20.084324468148164
145584,20170124,9,PM2.5,70.0
145590,20170124,10,PCA,60.16775288745287
145590,20170124,10,PM2.5,94.0
145596,20170124,11,PCA,80.68816586396048
145596,20170124,11,PM2.5,106.0
145602,20170124,13,PCA,42.372619387886125
145602,20170124,13,PM2.5,83.0
145608,20170124,14,PCA,23.85086165104716
145608,20170124,14,PM2.5,72.0
145614,20170124,15,PCA,3.152806908718955
145614,20170124,15,PM2.5,59.0
145620,20170124,16,PCA,7.241316778969946
145620,20170124,16,PM2.5,61.0
145626,20170124,18,PCA,26.863289602852547
145626,20170124,18,PM2.5,70.0
145632,20170124,19,PCA,42.67314071527294
145632,20170124,19,PM2.5,79.0
145638,20170125,0,PCA,78.29020924635346
145638,20170125,0,PM2.5,101.0
145644,20170125,1,PCA,100.19979559280196
145644,20170125,1,PM2.5,115.0
145650,20170125,2,PCA,96.35723372783048
145650,20170125,2,PM2.5,113.0
145656,20170125,3,PCA,108.90615762315232
145656,20170125,3,PM2.5,121.0
145662,20170125,4,PCA,113.98048739524376
145662,20170125,4,PM2.5,125.0
145668,20170125,5,PCA,113.0030956421741
145668,20170125,5,PM2.5,125.0
145674,20170125,6,PCA,128.59688683897488
145674,20170125,6,PM2.5,134.0
145680,20170125,7,PCA,123.56597309621122
145680,20170125,7,PM2.5,131.0
145686,20170125,8,PCA,120.98666686782195
145686,20170125,8,PM2.5,130.0
145692,20170125,10,PCA,183.64430293684265
145692,20170125,10,PM2.5,171.0
145698,20170125,11,PCA,143.70668254493773
145698,20170125,11,PM2.5,143.0
145704,20170125,12,PCA,143.41154577268017
145704,20170125,12,PM2.5,142.0
145710,20170125,13,PCA,145.28788168428267
145710,20170125,13,PM2.5,143.0
145716,20170125,15,PCA,111.84993181577401
145716,20170125,15,PM2.5,124.0
145722,20170125,16,PCA,113.8400726295997
145722,20170125,16,PM2.5,124.0
145728,20170125,17,PCA,153.13804340375466
145728,20170125,17,PM2.5,146.0
145734,20170125,18,PCA,154.08205506341406
145734,20170125,18,PM2.5,146.0
145740,20170125,19,PCA,163.21918128777682
145740,20170125,19,PM2.5,152.0
145746,20170125,20,PCA,169.97334328022384
145746,20170125,20,PM2.5,156.0
145752,20170126,4,PCA,223.68848953528672
145752,20170126,4,PM2.5,196.0
145758,20170126,5,PCA,227.90400320169385
145758,20170126,5,PM2.5,199.0
145764,20170126,6,PCA,246.97431761368819
145764,20170126,6,PM2.5,213.0
145770,20170126,8,PCA,223.67658133126417
145770,20170126,8,PM2.5,196.0
145776,20170126,9,PCA,239.0327512365193
145776,20170126,9,PM2.5,207.0
145782,20170126,10,PCA,275.2175351812234
145782,20170126,10,PM2.5,233.0
145788,20170126,11,PCA,288.4909882269696
145788,20170126,11,PM2.5,243.0
145794,20170126,14,PCA,21.71386474023477
145794,20170126,14,PM2.5,73.0
145800,20170126,15,PCA,-56.651676748386045
145800,20170126,15,PM2.5,11.0
145806,20170127,4,PCA,-70.02547201302036
145806,20170127,4,PM2.5,17.0
145812,20170127,5,PCA,-54.0954542148951
145812,20170127,5,PM2.5,26.0
145818,20170127,6,PCA,-66.45870594696606
145818,20170127,6,PM2.5,19.0
145824,20170127,7,PCA,-65.6501300128288
145824,20170127,7,PM2.5,18.0
145830,20170127,8,PCA,-48.45387190936424
145830,20170127,8,PM2.5,26.0
145836,20170127,9,PCA,5.873543246932965
145836,20170127,9,PM2.5,60.0
145842,20170127,10,PCA,26.150494458253316
145842,20170127,10,PM2.5,74.0
145848,20170127,11,PCA,-19.082091999642092
145848,20170127,11,PM2.5,47.0
145854,20170127,12,PCA,-37.70344381369117
145854,20170127,12,PM2.5,36.0
145860,20170127,15,PCA,-46.28962602498015
145860,20170127,15,PM2.5,31.0
145866,20170127,16,PCA,-68.16087686519487
145866,20170127,16,PM2.5,16.0
145872,20170127,17,PCA,-36.008198909958395
145872,20170127,17,PM2.5,34.0
145878,20170127,18,PCA,-13.597245312080103
145878,20170127,18,PM2.5,50.0
145884,20170127,19,PCA,23.92289747236521
145884,20170127,19,PM2.5,73.0
145890,20170127,20,PCA,57.65609989201897
145890,20170127,20,PM2.5,94.0
145896,20170127,21,PCA,61.78819797814122
145896,20170127,21,PM2.5,97.0
145902,20170127,22,PCA,31.555438672089558
145902,20170127,22,PM2.5,78.0
145908,20170127,23,PCA,104.82394232474395
145908,20170127,23,PM2.5,123.0
145914,20170128,0,PCA,153.51326894568663
145914,20170128,0,PM2.5,151.0
145920,20170128,1,PCA,703.2008345180013
145920,20170128,1,PM2.5,635.0
145926,20170128,2,PCA,478.05800673351035
145926,20170128,2,PM2.5,387.0
145932,20170128,3,PCA,348.9884325939426
145932,20170128,3,PM2.5,289.0
145938,20170128,4,PCA,281.34707920963336
145938,20170128,4,PM2.5,242.0
145944,20170128,5,PCA,255.75821071773672
145944,20170128,5,PM2.5,224.0
145950,20170128,6,PCA,268.2978649807944
145950,20170128,6,PM2.5,233.0
145956,20170128,7,PCA,247.07128953988214
145956,20170128,7,PM2.5,218.0
145962,20170128,8,PCA,216.92519961924262
145962,20170128,8,PM2.5,196.0
145968,20170128,9,PCA,243.75766059633474
145968,20170128,9,PM2.5,214.0
145974,20170128,10,PCA,249.57293593918655
145974,20170128,10,PM2.5,219.0
145980,20170128,11,PCA,214.7628850096916
145980,20170128,11,PM2.5,195.0
145986,20170128,12,PCA,127.67828290906698
145986,20170128,12,PM2.5,137.0
145992,20170128,13,PCA,120.86009411494858
145992,20170128,13,PM2.5,133.0
145998,20170128,14,PCA,131.55516262014072
145998,20170128,14,PM2.5,139.0
146004,20170128,15,PCA,157.34631604726883
146004,20170128,15,PM2.5,154.0
146010,20170128,16,PCA,166.46861577291253
146010,20170128,16,PM2.5,160.0
146016,20170128,17,PCA,208.85325121250548
146016,20170128,17,PM2.5,189.0
146022,20170128,18,PCA,232.4817934635196
146022,20170128,18,PM2.5,204.0
146028,20170128,19,PCA,271.32933432353144
146028,20170128,19,PM2.5,231.0
146034,20170128,20,PCA,250.37245693465084
146034,20170128,20,PM2.5,217.0
146040,20170128,21,PCA,240.45986244889733
146040,20170128,21,PM2.5,210.0
146046,20170128,22,PCA,272.82244956462443
146046,20170128,22,PM2.5,233.0
146052,20170128,23,PCA,287.3525192689344
146052,20170128,23,PM2.5,243.0
146058,20170129,0,PCA,296.79360818381576
146058,20170129,0,PM2.5,250.0
146064,20170129,1,PCA,215.8706190727982
146064,20170129,1,PM2.5,194.0
146070,20170129,2,PCA,80.40009776509187
146070,20170129,2,PM2.5,109.0
146076,20170129,3,PCA,-57.736434797026014
146076,20170129,3,PM2.5,25.0
146082,20170129,4,PCA,-82.73113710273978
146082,20170129,4,PM2.5,8.0
146088,20170129,5,PCA,-57.58727884310745
146088,20170129,5,PM2.5,11.0
146094,20170129,6,PCA,-57.31136683082304
146094,20170129,6,PM2.5,8.0
146100,20170129,7,PCA,-62.09582659524456
146100,20170129,7,PM2.5,5.0
146106,20170129,8,PCA,-49.680093956580976
146106,20170129,8,PM2.5,11.0
146112,20170129,9,PCA,-52.346007509536435
146112,20170129,9,PM2.5,16.0
146118,20170129,10,PCA,-63.66611000264655
146118,20170129,10,PM2.5,11.0
146124,20170129,11,PCA,-49.15141088351605
146124,20170129,11,PM2.5,11.0
146130,20170129,12,PCA,-47.94792166096799
146130,20170129,12,PM2.5,18.0
146136,20170129,13,PCA,-45.4701397459316
146136,20170129,13,PM2.5,15.0
146142,20170129,14,PCA,-43.788332296735824
146142,20170129,14,PM2.5,13.0
146148,20170129,15,PCA,-76.03945291413731
146148,20170129,15,PM2.5,12.0
146154,20170129,16,PCA,-72.43799493573572
146154,20170129,16,PM2.5,9.0
146160,20170129,17,PCA,-75.56841685307822
146160,20170129,17,PM2.5,11.0
146166,20170129,18,PCA,-81.19066805086554
146166,20170129,18,PM2.5,3.0
146172,20170129,19,PCA,-81.34439603352244
146172,20170129,19,PM2.5,3.0
146178,20170129,20,PCA,-76.91455578122091
146178,20170129,20,PM2.5,10.0
146184,20170129,21,PCA,-77.99231912614772
146184,20170129,21,PM2.5,8.0
146190,20170129,22,PCA,-54.87470817390944
146190,20170129,22,PM2.5,26.0
146196,20170129,23,PCA,-59.66013557537827
146196,20170129,23,PM2.5,22.0
146202,20170130,0,PCA,-68.58343583674437
146202,20170130,0,PM2.5,18.0
146208,20170130,1,PCA,-70.86356069265685
146208,20170130,1,PM2.5,17.0
146214,20170130,2,PCA,-76.13257330437108
146214,20170130,2,PM2.5,14.0
146220,20170130,3,PCA,-78.59359832101569
146220,20170130,3,PM2.5,12.0
146226,20170130,4,PCA,-79.79163186982342
146226,20170130,4,PM2.5,11.0
146232,20170130,5,PCA,-77.72075773212336
146232,20170130,5,PM2.5,11.0
146238,20170130,6,PCA,-74.83007095997638
146238,20170130,6,PM2.5,14.0
146244,20170130,7,PCA,-77.65721999681661
146244,20170130,7,PM2.5,12.0
146250,20170130,8,PCA,-68.42696439303455
146250,20170130,8,PM2.5,14.0
146256,20170130,9,PCA,-53.729243448900625
146256,20170130,9,PM2.5,24.0
146262,20170130,10,PCA,-59.42886369260343
146262,20170130,10,PM2.5,23.0
146268,20170130,11,PCA,-54.45818580379647
146268,20170130,11,PM2.5,26.0
146274,20170130,12,PCA,-54.80131801330127
146274,20170130,12,PM2.5,26.0
146280,20170130,13,PCA,-60.212549544496135
146280,20170130,13,PM2.5,23.0
146286,20170130,14,PCA,-65.71748869304682
146286,20170130,14,PM2.5,20.0
146292,20170130,15,PCA,-73.61334664312719
146292,20170130,15,PM2.5,13.0
146298,20170130,16,PCA,-73.128372602773
146298,20170130,16,PM2.5,13.0
146304,20170130,17,PCA,-76.2725876220441
146304,20170130,17,PM2.5,8.0
146310,20170130,18,PCA,-56.005600962441505
146310,20170130,18,PM2.5,15.0
146316,20170130,19,PCA,-33.96272659750853
146316,20170130,19,PM2.5,36.0
146322,20170130,20,PCA,14.433398047933633
146322,20170130,20,PM2.5,64.0
146328,20170130,21,PCA,17.92783709857083
146328,20170130,21,PM2.5,65.0
146334,20170130,22,PCA,12.541673853506675
146334,20170130,22,PM2.5,62.0
146340,20170130,23,PCA,68.70916531731183
146340,20170130,23,PM2.5,97.0
146346,20170131,0,PCA,39.08962932597333
146346,20170131,0,PM2.5,79.0
146352,20170131,1,PCA,36.59790245076824
146352,20170131,1,PM2.5,78.0
146358,20170131,2,PCA,48.47284690752142
146358,20170131,2,PM2.5,86.0
146364,20170131,3,PCA,17.49857127018595
146364,20170131,3,PM2.5,66.0
146370,20170131,4,PCA,27.4548742217838
146370,20170131,4,PM2.5,73.0
146376,20170131,5,PCA,59.50377292267168
146376,20170131,5,PM2.5,94.0
146382,20170131,6,PCA,47.6331068264131
146382,20170131,6,PM2.5,87.0
146388,20170131,7,PCA,51.32522906774693
146388,20170131,7,PM2.5,89.0
146394,20170131,8,PCA,71.31945206403141
146394,20170131,8,PM2.5,101.0
146400,20170131,9,PCA,104.38359449234936
146400,20170131,9,PM2.5,121.0
146406,20170131,10,PCA,110.94458700239022
146406,20170131,10,PM2.5,125.0
146412,20170131,11,PCA,59.6750005006341
146412,20170131,11,PM2.5,94.0
146418,20170131,12,PCA,31.159285092110792
146418,20170131,12,PM2.5,77.0
146424,20170131,13,PCA,18.06721654772239
146424,20170131,13,PM2.5,69.0
146430,20170131,14,PCA,-35.932101821437456
146430,20170131,14,PM2.5,36.0
146436,20170131,15,PCA,-40.567205086502184
146436,20170131,15,PM2.5,27.0
146442,20170131,16,PCA,-69.10750916075578
146442,20170131,16,PM2.5,14.0
146448,20170131,17,PCA,-70.55955439468393
146448,20170131,17,PM2.5,13.0
146454,20170131,18,PCA,-69.176546986446
146454,20170131,18,PM2.5,7.0
146460,20170131,19,PCA,-64.39637987935524
146460,20170131,19,PM2.5,10.0
146466,20170131,20,PCA,-66.07408336136292
146466,20170131,20,PM2.5,14.0
146472,20170131,21,PCA,-68.33663098497584
146472,20170131,21,PM2.5,8.0
146478,20170131,22,PCA,-70.95495049666508
146478,20170131,22,PM2.5,7.0
146484,20170131,23,PCA,-50.24913533027853
146484,20170131,23,PM2.5,14.0
146490,20170201,0,PCA,-42.939244233136755
146490,20170201,0,PM2.5,26.0
146496,20170201,1,PCA,-51.45291762885361
146496,20170201,1,PM2.5,20.0
146502,20170201,2,PCA,-52.2968609040668
146502,20170201,2,PM2.5,22.0
146508,20170201,3,PCA,-64.08095667119169
146508,20170201,3,PM2.5,17.0
146514,20170201,4,PCA,-70.75654673977114
146514,20170201,4,PM2.5,16.0
146520,20170201,5,PCA,-74.47626661568825
146520,20170201,5,PM2.5,13.0
146526,20170201,6,PCA,-76.321980560859
146526,20170201,6,PM2.5,11.0
146532,20170201,7,PCA,-54.31609591743021
146532,20170201,7,PM2.5,17.0
146538,20170201,8,PCA,-20.45623146484548
146538,20170201,8,PM2.5,41.0
146544,20170201,9,PCA,9.70827700805723
146544,20170201,9,PM2.5,64.0
146550,20170201,10,PCA,-57.90690550936255
146550,20170201,10,PM2.5,24.0
146556,20170201,11,PCA,-67.45728217717055
146556,20170201,11,PM2.5,19.0
146562,20170201,12,PCA,-70.94557528243274
146562,20170201,12,PM2.5,17.0
146568,20170201,13,PCA,-70.05279370099811
146568,20170201,13,PM2.5,16.0
146574,20170201,14,PCA,-72.4008017515098
146574,20170201,14,PM2.5,12.0
146580,20170201,15,PCA,-70.94249754475558
146580,20170201,15,PM2.5,13.0
146586,20170201,16,PCA,-72.71340145780873
146586,20170201,16,PM2.5,10.0
146592,20170201,17,PCA,-61.79488877838156
146592,20170201,17,PM2.5,17.0
146598,20170201,18,PCA,-44.2016063642828
146598,20170201,18,PM2.5,25.0
146604,20170201,19,PCA,-21.39214817859427
146604,20170201,19,PM2.5,35.0
146610,20170201,20,PCA,83.58989512387643
146610,20170201,20,PM2.5,105.0
146616,20170201,21,PCA,38.718684452530866
146616,20170201,21,PM2.5,77.0
146622,20170201,22,PCA,33.085411732471286
146622,20170201,22,PM2.5,75.0
146628,20170201,23,PCA,41.33806288871637
146628,20170201,23,PM2.5,80.0
146634,20170202,0,PCA,46.369965753876066
146634,20170202,0,PM2.5,84.0
146640,20170202,1,PCA,43.445211631962046
146640,20170202,1,PM2.5,82.0
146646,20170202,2,PCA,36.192178090788936
146646,20170202,2,PM2.5,78.0
146652,20170202,3,PCA,64.93041098476078
146652,20170202,3,PM2.5,97.0
146658,20170202,4,PCA,33.491908082031685
146658,20170202,4,PM2.5,78.0
146664,20170202,5,PCA,13.948550680985171
146664,20170202,5,PM2.5,66.0
146670,20170202,6,PCA,10.469729278886145
146670,20170202,6,PM2.5,64.0
146676,20170202,7,PCA,9.324104499921239
146676,20170202,7,PM2.5,63.0
146682,20170202,8,PCA,27.631579775854867
146682,20170202,8,PM2.5,74.0
146688,20170202,9,PCA,59.371553731631955
146688,20170202,9,PM2.5,94.0
146694,20170202,10,PCA,86.28605149228972
146694,20170202,10,PM2.5,110.0
146700,20170202,11,PCA,89.1555299906161
146700,20170202,11,PM2.5,112.0
146706,20170202,12,PCA,74.39898193841333
146706,20170202,12,PM2.5,103.0
146712,20170202,13,PCA,53.96309479363906
146712,20170202,13,PM2.5,91.0
146718,20170202,14,PCA,27.23916044602086
146718,20170202,14,PM2.5,75.0
146724,20170202,15,PCA,27.813571810828144
146724,20170202,15,PM2.5,75.0
146730,20170202,16,PCA,16.550605190585213
146730,20170202,16,PM2.5,68.0
146736,20170202,17,PCA,21.468873997336377
146736,20170202,17,PM2.5,71.0
146742,20170202,18,PCA,35.820800835590255
146742,20170202,18,PM2.5,77.0
146748,20170202,19,PCA,68.93625201941938
146748,20170202,19,PM2.5,95.0
146754,20170202,20,PCA,119.4822234313315
146754,20170202,20,PM2.5,125.0
146760,20170202,21,PCA,118.6544900066572
146760,20170202,21,PM2.5,125.0
146766,20170202,22,PCA,134.50833504080248
146766,20170202,22,PM2.5,136.0
146772,20170202,23,PCA,141.663139410302
146772,20170202,23,PM2.5,141.0
146778,20170203,0,PCA,166.10264563890726
146778,20170203,0,PM2.5,156.0
146784,20170203,1,PCA,152.3452187583102
146784,20170203,1,PM2.5,148.0
146790,20170203,2,PCA,137.03170788036564
146790,20170203,2,PM2.5,140.0
146796,20170203,3,PCA,153.73818276375277
146796,20170203,3,PM2.5,150.0
146802,20170203,4,PCA,125.7161751537508
146802,20170203,4,PM2.5,133.0
146808,20170203,5,PCA,55.62734819749659
146808,20170203,5,PM2.5,90.0
146814,20170203,6,PCA,86.17262186297961
146814,20170203,6,PM2.5,111.0
146820,20170203,7,PCA,69.40494983091139
146820,20170203,7,PM2.5,100.0
146826,20170203,8,PCA,66.76468160362246
146826,20170203,8,PM2.5,98.0
146832,20170203,9,PCA,80.44001889869223
146832,20170203,9,PM2.5,106.0
146838,20170203,10,PCA,120.4226292479326
146838,20170203,10,PM2.5,130.0
146844,20170203,11,PCA,166.03576187530606
146844,20170203,11,PM2.5,157.0
146850,20170203,12,PCA,167.97308152581033
146850,20170203,12,PM2.5,159.0
146856,20170203,13,PCA,165.02705094455962
146856,20170203,13,PM2.5,157.0
146862,20170203,14,PCA,131.5849473365412
146862,20170203,14,PM2.5,137.0
146868,20170203,15,PCA,116.95988537012049
146868,20170203,15,PM2.5,128.0
146874,20170203,16,PCA,137.2317177997004
146874,20170203,16,PM2.5,139.0
146880,20170203,17,PCA,107.78498603301007
146880,20170203,17,PM2.5,121.0
146886,20170203,18,PCA,114.1165375838923
146886,20170203,18,PM2.5,123.0
146892,20170203,19,PCA,105.76801724907156
146892,20170203,19,PM2.5,119.0
146898,20170203,20,PCA,112.8877387167469
146898,20170203,20,PM2.5,122.0
146904,20170203,21,PCA,160.5917179986146
146904,20170203,21,PM2.5,149.0
146910,20170203,22,PCA,174.67310256495213
146910,20170203,22,PM2.5,160.0
146916,20170203,23,PCA,188.5611854367236
146916,20170203,23,PM2.5,171.0
146922,20170204,0,PCA,179.7554142387105
146922,20170204,0,PM2.5,165.0
146928,20170204,1,PCA,196.6317466575113
146928,20170204,1,PM2.5,175.0
146934,20170204,2,PCA,198.28610300075795
146934,20170204,2,PM2.5,175.0
146940,20170204,3,PCA,207.508113839856
146940,20170204,3,PM2.5,182.0
146946,20170204,4,PCA,218.5061115337658
146946,20170204,4,PM2.5,190.0
146952,20170204,5,PCA,214.83249295910204
