,date,hour,type,亦庄
64434,20150706,12,PM2.5,60.0
64440,20150706,13,PCA,-32.399065204777784
64440,20150706,13,PM2.5,56.0
64446,20150706,14,PCA,-30.946679755660966
64446,20150706,14,PM2.5,56.0
64452,20150706,15,PCA,-32.59305958999258
64452,20150706,15,PM2.5,53.0
64458,20150706,16,PCA,-37.89325885671197
64458,20150706,16,PM2.5,43.0
64464,20150706,17,PCA,-37.926815222355934
64464,20150706,17,PM2.5,41.0
64470,20150706,18,PCA,-41.25300231354211
64470,20150706,18,PM2.5,39.0
64476,20150706,19,PCA,-36.50228387796398
64476,20150706,19,PM2.5,49.0
64482,20150706,20,PCA,-54.31366112784798
64482,20150706,20,PM2.5,37.0
64488,20150706,21,PCA,-51.24309370018543
64488,20150706,21,PM2.5,34.0
64494,20150706,22,PCA,-43.80158386802792
64494,20150706,22,PM2.5,37.0
64500,20150706,23,PCA,-24.485186285034576
64500,20150706,23,PM2.5,61.0
64506,20150707,0,PCA,-26.855871447767058
64506,20150707,0,PM2.5,60.0
64512,20150707,1,PCA,-30.497767463243452
64512,20150707,1,PM2.5,53.0
64518,20150707,2,PCA,-31.811452141499846
64518,20150707,2,PM2.5,51.0
64524,20150707,3,PCA,-22.514999233598978
64524,20150707,3,PM2.5,58.0
64530,20150707,4,PCA,-0.933011189806504
64530,20150707,4,PM2.5,79.0
64536,20150707,5,PCA,-1.9817264317587633
64536,20150707,5,PM2.5,79.0
64542,20150707,6,PCA,-10.194242655786198
64542,20150707,6,PM2.5,75.0
64548,20150707,7,PCA,-7.537168866132064
64548,20150707,7,PM2.5,81.0
64554,20150707,8,PCA,-8.197587271531845
64554,20150707,8,PM2.5,83.0
64560,20150707,9,PCA,-8.548867039351988
64560,20150707,9,PM2.5,83.0
64566,20150707,10,PCA,-22.971934055320673
64566,20150707,10,PM2.5,69.0
64572,20150707,11,PCA,-38.74876901745837
64572,20150707,11,PM2.5,57.0
64578,20150707,12,PCA,-49.06185611530964
64578,20150707,12,PM2.5,51.0
64584,20150707,13,PCA,-47.47532628670353
64584,20150707,13,PM2.5,45.0
64590,20150707,14,PCA,-35.15397378372796
64590,20150707,14,PM2.5,51.0
64596,20150707,15,PCA,-36.03693067700966
64596,20150707,15,PM2.5,49.0
64602,20150707,16,PCA,-38.00156782358046
64602,20150707,16,PM2.5,47.0
64608,20150707,17,PCA,-36.82803736974159
64608,20150707,17,PM2.5,47.0
64614,20150707,18,PCA,-37.44089133688501
64614,20150707,18,PM2.5,43.0
64620,20150707,19,PCA,-35.35020012193348
64620,20150707,19,PM2.5,42.0
64626,20150707,20,PCA,-31.287847832473563
64626,20150707,20,PM2.5,47.0
64632,20150707,21,PCA,-39.181473355682904
64632,20150707,21,PM2.5,55.0
64638,20150707,22,PCA,-40.29853995950824
64638,20150707,22,PM2.5,58.0
64644,20150707,23,PCA,-27.00794826517997
64644,20150707,23,PM2.5,63.0
64650,20150708,0,PCA,-17.72769251104669
64650,20150708,0,PM2.5,73.0
64656,20150708,1,PCA,-2.0873378848924964
64656,20150708,1,PM2.5,98.0
64662,20150708,2,PCA,14.32932196836695
64662,20150708,2,PM2.5,119.0
64668,20150708,3,PCA,29.27384170548997
64668,20150708,3,PM2.5,130.0
64674,20150708,4,PCA,44.52576669964496
64674,20150708,4,PM2.5,129.0
64680,20150708,5,PCA,52.755796881735954
64680,20150708,5,PM2.5,145.0
64686,20150708,6,PCA,65.40560485070195
64686,20150708,6,PM2.5,158.0
64692,20150708,7,PCA,72.63875661985026
64692,20150708,7,PM2.5,166.0
64698,20150708,8,PCA,82.39732159024867
64698,20150708,8,PM2.5,176.0
64704,20150708,9,PCA,77.03842757035001
64704,20150708,9,PM2.5,166.0
64710,20150708,10,PCA,78.5539501598046
64710,20150708,10,PM2.5,169.0
64716,20150708,11,PCA,63.868093138519306
64716,20150708,11,PM2.5,161.0
64722,20150708,12,PCA,44.12084139961128
64722,20150708,12,PM2.5,138.0
64728,20150708,13,PCA,35.17503293823502
64728,20150708,13,PM2.5,126.0
64734,20150708,14,PCA,24.085690151012276
64734,20150708,14,PM2.5,108.0
64740,20150708,15,PCA,28.165288627739127
64740,20150708,15,PM2.5,111.0
64746,20150708,16,PCA,22.001725908311542
64746,20150708,16,PM2.5,103.0
64752,20150708,17,PCA,19.513714359399767
64752,20150708,17,PM2.5,96.0
64758,20150708,18,PCA,16.169283252456008
64758,20150708,18,PM2.5,90.0
64764,20150708,19,PCA,10.540916941048298
64764,20150708,19,PM2.5,83.0
64770,20150708,20,PCA,8.481152339262668
64770,20150708,20,PM2.5,67.0
64776,20150708,21,PCA,7.045151831946074
64776,20150708,21,PM2.5,50.0
64782,20150708,22,PCA,11.974155181174758
64782,20150708,22,PM2.5,50.0
64788,20150708,23,PCA,21.722150479644107
64788,20150708,23,PM2.5,59.0
64794,20150709,0,PCA,36.49288733440534
64794,20150709,0,PM2.5,70.0
64800,20150709,1,PCA,47.59276397382334
64800,20150709,1,PM2.5,86.0
64806,20150709,2,PCA,53.7971130643461
64806,20150709,2,PM2.5,86.0
64812,20150709,3,PCA,44.64237601674026
64812,20150709,3,PM2.5,84.0
64818,20150709,4,PCA,39.64413429200882
64818,20150709,4,PM2.5,83.0
64824,20150709,5,PCA,38.94486698973572
64824,20150709,5,PM2.5,88.0
64830,20150709,6,PCA,41.5469459143149
64830,20150709,6,PM2.5,94.0
64836,20150709,7,PCA,36.90699695502861
64836,20150709,7,PM2.5,89.0
64842,20150709,8,PCA,34.21251359169053
64842,20150709,8,PM2.5,92.0
64848,20150709,9,PCA,27.958400850662205
64848,20150709,9,PM2.5,92.0
64854,20150709,10,PCA,5.4788369519459525
64854,20150709,10,PM2.5,76.0
64860,20150709,11,PCA,-15.804775198901956
64860,20150709,11,PM2.5,61.0
64866,20150709,12,PCA,-31.51860556500188
64866,20150709,12,PM2.5,49.0
64872,20150709,13,PCA,-26.100894433972435
64872,20150709,13,PM2.5,64.0
64878,20150709,14,PCA,-31.92375966552085
64878,20150709,14,PM2.5,55.0
64884,20150709,15,PCA,-27.088611526328986
64884,20150709,15,PM2.5,54.0
64890,20150709,16,PCA,-11.125496958639634
64890,20150709,16,PM2.5,69.0
64896,20150709,17,PCA,-16.820989232051744
64896,20150709,17,PM2.5,59.0
64902,20150709,18,PCA,-34.063950120533676
64902,20150709,18,PM2.5,42.0
64908,20150709,19,PCA,-43.832036477457585
64908,20150709,19,PM2.5,34.0
64914,20150709,20,PCA,-53.91365617946978
64914,20150709,20,PM2.5,30.0
64920,20150709,21,PCA,-53.661283034339355
64920,20150709,21,PM2.5,25.0
64926,20150709,22,PCA,-54.12373697415668
64926,20150709,22,PM2.5,22.0
64932,20150709,23,PCA,-43.386887751108105
64932,20150709,23,PM2.5,30.0
64938,20150710,0,PCA,-44.37440276909546
64938,20150710,0,PM2.5,30.0
64944,20150710,1,PCA,-49.848216905610755
64944,20150710,1,PM2.5,24.0
64950,20150710,2,PCA,-50.68703021043646
64950,20150710,2,PM2.5,23.0
64956,20150710,3,PCA,-43.71266025983224
64956,20150710,3,PM2.5,25.0
64962,20150710,4,PCA,-24.117061072247125
64962,20150710,4,PM2.5,46.0
64968,20150710,5,PCA,-29.98777794797971
64968,20150710,5,PM2.5,50.0
64974,20150710,6,PCA,-28.99836187868104
64974,20150710,6,PM2.5,57.0
64980,20150710,7,PCA,-32.11402541460983
64980,20150710,7,PM2.5,57.0
64986,20150710,8,PCA,-38.95256958877407
64986,20150710,8,PM2.5,52.0
64992,20150710,9,PCA,-39.63262321668484
64992,20150710,9,PM2.5,54.0
64998,20150710,10,PCA,-51.28145535689353
64998,20150710,10,PM2.5,46.0
65004,20150710,11,PCA,-59.10345304794811
65004,20150710,11,PM2.5,37.0
65010,20150710,12,PCA,-68.63565899260055
65010,20150710,12,PM2.5,30.0
65016,20150710,13,PCA,-74.39769852704961
65016,20150710,13,PM2.5,26.0
65022,20150710,14,PCA,-59.130814367564824
65022,20150710,14,PM2.5,29.0
65028,20150710,15,PCA,-50.18565329827728
65028,20150710,15,PM2.5,33.0
65034,20150710,16,PCA,-35.634219293661346
65034,20150710,16,PM2.5,47.0
65040,20150710,17,PCA,-30.73660948499316
65040,20150710,17,PM2.5,47.0
65046,20150710,18,PCA,-30.13342984297589
65046,20150710,18,PM2.5,48.0
65052,20150710,19,PCA,-34.034190568510674
65052,20150710,19,PM2.5,47.0
65058,20150710,20,PCA,-39.37416267020014
65058,20150710,20,PM2.5,49.0
65064,20150710,21,PCA,-40.74855555439424
65064,20150710,21,PM2.5,65.0
65070,20150710,22,PCA,-28.150483123426827
65070,20150710,22,PM2.5,75.0
65076,20150710,23,PCA,-28.169016012387143
65076,20150710,23,PM2.5,67.0
65082,20150711,0,PCA,-17.9665432218483
65082,20150711,0,PM2.5,73.0
65088,20150711,1,PCA,-15.654849129984312
65088,20150711,1,PM2.5,75.0
65094,20150711,2,PCA,-12.078936507798344
65094,20150711,2,PM2.5,81.0
65100,20150711,3,PCA,-5.501094593292923
65100,20150711,3,PM2.5,87.0
65106,20150711,4,PCA,-5.914414964554542
65106,20150711,4,PM2.5,91.0
65112,20150711,5,PCA,10.648110500638197
65112,20150711,5,PM2.5,109.0
65118,20150711,6,PCA,27.45359758473479
65118,20150711,6,PM2.5,125.0
65124,20150711,7,PCA,32.166240102364185
65124,20150711,7,PM2.5,127.0
65130,20150711,8,PCA,38.187356924433004
65130,20150711,8,PM2.5,133.0
65136,20150711,9,PCA,41.11981489988016
65136,20150711,9,PM2.5,136.0
65142,20150711,10,PCA,45.48053864622488
65142,20150711,10,PM2.5,145.0
65148,20150711,11,PCA,42.5748340192186
65148,20150711,11,PM2.5,142.0
65154,20150711,12,PCA,32.5353715713197
65154,20150711,12,PM2.5,134.0
65160,20150711,13,PCA,23.88267445923565
65160,20150711,13,PM2.5,122.0
65166,20150711,14,PCA,17.387111835856096
65166,20150711,14,PM2.5,113.0
65172,20150711,15,PCA,18.873684285246064
65172,20150711,15,PM2.5,116.0
65178,20150711,16,PCA,14.166642129394393
65178,20150711,16,PM2.5,106.0
65184,20150711,17,PCA,4.85210877817475
65184,20150711,17,PM2.5,94.0
65190,20150711,18,PCA,-5.577545098238518
65190,20150711,18,PM2.5,71.0
65196,20150711,19,PCA,-28.51821736953678
65196,20150711,19,PM2.5,37.0
65202,20150711,20,PCA,-25.102215738241433
65202,20150711,20,PM2.5,37.0
65208,20150711,21,PCA,-4.056641359411208
65208,20150711,21,PM2.5,51.0
65214,20150711,22,PCA,10.798150220197707
65214,20150711,22,PM2.5,62.0
65220,20150711,23,PCA,13.178736324789803
65220,20150711,23,PM2.5,67.0
65226,20150712,0,PCA,22.409372153636593
65226,20150712,0,PM2.5,90.0
65232,20150712,1,PCA,40.31683472329951
65232,20150712,1,PM2.5,109.0
65238,20150712,2,PCA,64.00934094136348
65238,20150712,2,PM2.5,135.0
65244,20150712,3,PCA,57.3151294600253
65244,20150712,3,PM2.5,129.0
65250,20150712,4,PCA,63.982468243677026
65250,20150712,4,PM2.5,133.0
65256,20150712,5,PCA,65.48401831418586
65256,20150712,5,PM2.5,134.0
65262,20150712,6,PCA,67.35634648586178
65262,20150712,6,PM2.5,135.0
65268,20150712,7,PCA,87.34931103472748
65268,20150712,7,PM2.5,143.0
65274,20150712,8,PCA,95.59072257641235
65274,20150712,8,PM2.5,158.0
65280,20150712,9,PCA,103.52446743960238
65280,20150712,9,PM2.5,164.0
65286,20150712,10,PCA,92.42667321067137
65286,20150712,10,PM2.5,161.0
65292,20150712,11,PCA,66.228537315738
65292,20150712,11,PM2.5,149.0
65298,20150712,12,PCA,46.159148122669464
65298,20150712,12,PM2.5,137.0
65304,20150712,13,PCA,46.54048054476865
65304,20150712,13,PM2.5,126.0
65310,20150712,14,PCA,35.361212649115046
65310,20150712,14,PM2.5,107.0
65316,20150712,15,PCA,21.85712385645762
65316,20150712,15,PM2.5,90.0
65322,20150712,16,PCA,19.042261309195407
65322,20150712,16,PM2.5,84.0
65328,20150712,17,PCA,32.026998903957136
65328,20150712,17,PM2.5,90.0
65334,20150712,18,PCA,6.584788440912694
65334,20150712,18,PM2.5,83.0
65340,20150712,19,PCA,-5.097711185941013
65340,20150712,19,PM2.5,62.0
65346,20150712,20,PCA,11.728268437987152
65346,20150712,20,PM2.5,68.0
65352,20150712,21,PCA,19.104240149246
65352,20150712,21,PM2.5,75.0
65358,20150712,22,PCA,16.65412877978788
65358,20150712,22,PM2.5,66.0
65364,20150712,23,PCA,45.475642979188756
65364,20150712,23,PM2.5,82.0
65370,20150713,0,PCA,65.83675297316285
65370,20150713,0,PM2.5,95.0
65376,20150713,1,PCA,57.18768700832321
65376,20150713,1,PM2.5,93.0
65382,20150713,2,PCA,67.29206279467952
65382,20150713,2,PM2.5,88.0
65388,20150713,3,PCA,58.567028152226555
65388,20150713,3,PM2.5,77.0
65394,20150713,4,PCA,56.58650521884513
65394,20150713,4,PM2.5,78.0
65400,20150713,5,PCA,38.806231580136775
65400,20150713,5,PM2.5,75.0
65406,20150713,6,PCA,16.9323604443323
65406,20150713,6,PM2.5,59.0
65412,20150713,7,PCA,18.128143315645687
65412,20150713,7,PM2.5,55.0
65418,20150713,8,PCA,9.985372915750913
65418,20150713,8,PM2.5,55.0
65424,20150713,9,PCA,-1.4370600588115405
65424,20150713,9,PM2.5,52.0
65430,20150713,10,PCA,-33.87683666033339
65430,20150713,10,PM2.5,35.0
65436,20150713,11,PCA,-43.92335252140516
65436,20150713,11,PM2.5,34.0
65442,20150713,12,PCA,-42.01697036620427
65442,20150713,12,PM2.5,32.0
65448,20150713,13,PCA,-29.310863606274676
65448,20150713,13,PM2.5,35.0
65454,20150713,14,PCA,-24.900421000328812
65454,20150713,14,PM2.5,36.0
65460,20150713,15,PCA,-19.15140999939989
65460,20150713,15,PM2.5,40.0
65466,20150713,16,PCA,-19.678705260939353
65466,20150713,16,PM2.5,37.0
65472,20150713,17,PCA,-30.325377210774633
65472,20150713,17,PM2.5,32.0
65478,20150713,18,PCA,-40.77625372885377
65478,20150713,18,PM2.5,28.0
65484,20150713,19,PCA,-37.68121235368708
65484,20150713,19,PM2.5,34.0
65490,20150713,20,PCA,-37.02236038092937
65490,20150713,20,PM2.5,38.0
65496,20150713,21,PCA,-36.56474876148939
65496,20150713,21,PM2.5,51.0
65502,20150713,22,PCA,-24.699989991169737
65502,20150713,22,PM2.5,61.0
65508,20150713,23,PCA,-27.26723449868947
65508,20150713,23,PM2.5,64.0
65514,20150714,0,PCA,-39.83886215036225
65514,20150714,0,PM2.5,55.0
65520,20150714,1,PCA,-29.846437971617735
65520,20150714,1,PM2.5,61.0
65526,20150714,2,PCA,-25.607103880062784
65526,20150714,2,PM2.5,62.0
65532,20150714,3,PCA,-56.54132720283657
65532,20150714,3,PM2.5,38.0
65538,20150714,4,PCA,-63.836285740115365
65538,20150714,4,PM2.5,26.0
65544,20150714,5,PCA,-58.27350614290138
65544,20150714,5,PM2.5,26.0
65550,20150714,6,PCA,-55.158261487956544
65550,20150714,6,PM2.5,28.0
65556,20150714,7,PCA,-52.81855051235242
65556,20150714,7,PM2.5,30.0
65562,20150714,8,PCA,-61.14472172531613
65562,20150714,8,PM2.5,19.0
65568,20150714,9,PCA,-64.80006879213782
65568,20150714,9,PM2.5,19.0
65574,20150714,10,PCA,-68.21613886801518
65574,20150714,10,PM2.5,19.0
65580,20150714,11,PCA,-67.40531985791239
65580,20150714,11,PM2.5,24.0
65586,20150714,12,PCA,-49.29325325813885
65586,20150714,12,PM2.5,23.0
65592,20150714,13,PCA,-39.13509955318147
65592,20150714,13,PM2.5,33.0
65598,20150714,14,PCA,-39.32203207623949
65598,20150714,14,PM2.5,34.0
65604,20150714,15,PCA,-28.644383482988125
65604,20150714,15,PM2.5,42.0
65610,20150714,16,PCA,-24.661512659447133
65610,20150714,16,PM2.5,45.0
65616,20150714,17,PCA,-17.996784379622863
65616,20150714,17,PM2.5,53.0
65622,20150714,18,PCA,-20.656981953292245
65622,20150714,18,PM2.5,51.0
65628,20150714,19,PCA,-27.141371278431027
65628,20150714,19,PM2.5,54.0
65634,20150714,20,PCA,-49.81929934452643
65634,20150714,20,PM2.5,39.0
65640,20150714,21,PCA,-40.653728902022365
65640,20150714,21,PM2.5,35.0
65646,20150714,22,PCA,-41.650629125393976
65646,20150714,22,PM2.5,35.0
65652,20150714,23,PCA,-58.641873905206864
65652,20150714,23,PM2.5,24.0
65658,20150715,0,PCA,-55.19086258563564
65658,20150715,0,PM2.5,24.0
65664,20150715,1,PCA,-57.44254954944792
65664,20150715,1,PM2.5,23.0
65670,20150715,2,PCA,-57.39586976896624
65670,20150715,2,PM2.5,25.0
65676,20150715,3,PCA,-38.28829440759188
65676,20150715,3,PM2.5,28.0
65682,20150715,4,PCA,-28.74888923908782
65682,20150715,4,PM2.5,28.0
65688,20150715,5,PCA,-45.217797695048965
65688,20150715,5,PM2.5,27.0
65694,20150715,6,PCA,-48.68127018931299
65694,20150715,6,PM2.5,30.0
65700,20150715,7,PCA,-47.0474669955394
65700,20150715,7,PM2.5,28.0
65706,20150715,8,PCA,-45.79880417426474
65706,20150715,8,PM2.5,29.0
65712,20150715,9,PCA,-41.888602642350214
65712,20150715,9,PM2.5,31.0
65718,20150715,10,PCA,-43.326262198344445
65718,20150715,10,PM2.5,32.0
65724,20150715,11,PCA,-32.771516131661315
65724,20150715,11,PM2.5,45.0
65730,20150715,12,PCA,-28.548126793517028
65730,20150715,12,PM2.5,50.0
65736,20150715,13,PCA,-24.457032315247236
65736,20150715,13,PM2.5,55.0
65742,20150715,14,PCA,-22.80373490708173
65742,20150715,14,PM2.5,60.0
65748,20150715,15,PCA,-39.20135282604148
65748,20150715,15,PM2.5,51.0
65754,20150715,16,PCA,-49.3632024058355
65754,20150715,16,PM2.5,45.0
65760,20150715,17,PCA,-47.811877050813955
65760,20150715,17,PM2.5,44.0
65766,20150715,18,PCA,-39.822679125580855
65766,20150715,18,PM2.5,45.0
65772,20150715,19,PCA,-40.29459117612178
65772,20150715,19,PM2.5,42.0
65778,20150715,20,PCA,-30.691942995290127
65778,20150715,20,PM2.5,49.0
65784,20150715,21,PCA,-25.39340941788695
65784,20150715,21,PM2.5,54.0
65790,20150715,22,PCA,-27.970168098609395
65790,20150715,22,PM2.5,53.0
65796,20150715,23,PCA,-33.570704682107035
65796,20150715,23,PM2.5,55.0
65802,20150716,0,PCA,-48.900929825193906
65802,20150716,0,PM2.5,42.0
65808,20150716,1,PCA,-45.221881961136916
65808,20150716,1,PM2.5,38.0
65814,20150716,2,PCA,-39.161107101473135
65814,20150716,2,PM2.5,49.0
65820,20150716,3,PCA,-39.220620258150674
65820,20150716,3,PM2.5,53.0
65826,20150716,4,PCA,-41.70865992149729
65826,20150716,4,PM2.5,54.0
65832,20150716,5,PCA,-37.6334674697217
65832,20150716,5,PM2.5,51.0
65838,20150716,6,PCA,-31.904955407893375
65838,20150716,6,PM2.5,57.0
65844,20150716,7,PCA,-42.06657163449025
65844,20150716,7,PM2.5,45.0
65850,20150716,8,PCA,-48.067045937158454
65850,20150716,8,PM2.5,37.0
65856,20150716,9,PCA,-45.401282173613
65856,20150716,9,PM2.5,38.0
65862,20150716,10,PCA,-47.90165755961234
65862,20150716,10,PM2.5,38.0
65868,20150716,11,PCA,-52.54408995334641
65868,20150716,11,PM2.5,29.0
65874,20150716,12,PCA,-59.75976950104085
65874,20150716,12,PM2.5,30.0
65880,20150716,13,PCA,-65.81548076724285
65880,20150716,13,PM2.5,27.0
65886,20150716,14,PCA,-70.29138248595353
65886,20150716,14,PM2.5,24.0
65892,20150716,15,PCA,-63.31230427583283
65892,20150716,15,PM2.5,31.0
65898,20150716,16,PCA,-67.25477217665896
65898,20150716,16,PM2.5,25.0
65904,20150716,17,PCA,-70.07892482207883
65904,20150716,17,PM2.5,23.0
65910,20150716,18,PCA,-67.23995990094127
65910,20150716,18,PM2.5,24.0
65916,20150716,19,PCA,-57.98846853750508
65916,20150716,19,PM2.5,30.0
65922,20150716,20,PCA,-50.810142169075526
65922,20150716,20,PM2.5,30.0
65928,20150716,21,PCA,-36.00175666597376
65928,20150716,21,PM2.5,36.0
65934,20150716,22,PCA,-34.774496911526384
65934,20150716,22,PM2.5,42.0
65940,20150716,23,PCA,-37.85629033955654
65940,20150716,23,PM2.5,57.0
65946,20150717,0,PCA,-41.16130327698548
65946,20150717,0,PM2.5,61.0
65952,20150717,1,PCA,-28.5688805544414
65952,20150717,1,PM2.5,73.0
65958,20150717,2,PCA,-35.02615266860438
65958,20150717,2,PM2.5,63.0
65964,20150717,3,PCA,-63.04204021851149
65964,20150717,3,PM2.5,27.0
65970,20150717,4,PCA,-66.51284994618172
65970,20150717,4,PM2.5,18.0
65976,20150717,5,PCA,-66.85838070883142
65976,20150717,5,PM2.5,23.0
65982,20150717,6,PCA,-63.0194173931265
65982,20150717,6,PM2.5,25.0
65988,20150717,7,PCA,-54.05392187056131
65988,20150717,7,PM2.5,31.0
65994,20150717,8,PCA,-50.46005478914578
65994,20150717,8,PM2.5,33.0
66000,20150717,9,PCA,-53.3764701667657
66000,20150717,9,PM2.5,26.0
66006,20150717,10,PCA,-57.61580089271615
66006,20150717,10,PM2.5,23.0
66012,20150717,11,PCA,-51.32738166157825
66012,20150717,11,PM2.5,29.0
66018,20150717,12,PCA,-52.59549846208143
66018,20150717,12,PM2.5,31.0
66024,20150717,13,PCA,-57.85632575665308
66024,20150717,13,PM2.5,28.0
66030,20150717,14,PCA,-65.86584242752942
66030,20150717,14,PM2.5,23.0
66036,20150717,15,PCA,-65.67052065383663
66036,20150717,15,PM2.5,30.0
66042,20150717,16,PCA,-68.32889459194737
66042,20150717,16,PM2.5,30.0
66048,20150717,17,PCA,-54.98511943148101
66048,20150717,17,PM2.5,54.0
66054,20150717,18,PCA,-41.261953290816116
66054,20150717,18,PM2.5,70.0
66060,20150717,19,PCA,-38.18219009363411
66060,20150717,19,PM2.5,71.0
66066,20150717,20,PCA,-27.882406829986916
66066,20150717,20,PM2.5,79.0
66072,20150717,21,PCA,-22.469082802225252
66072,20150717,21,PM2.5,83.0
66078,20150717,22,PCA,-15.050689812154666
66078,20150717,22,PM2.5,90.0
66084,20150717,23,PCA,-4.412800029733316
66084,20150717,23,PM2.5,100.0
66090,20150718,0,PCA,-46.0088613405337
66090,20150718,0,PM2.5,53.0
66096,20150718,1,PCA,-34.39552796243167
66096,20150718,1,PM2.5,61.0
66102,20150718,2,PCA,-60.96773326782985
66102,20150718,2,PM2.5,31.0
66108,20150718,3,PCA,-41.652330991081506
66108,20150718,3,PM2.5,41.0
66114,20150718,4,PCA,-9.647676349993874
66114,20150718,4,PM2.5,73.0
66120,20150718,5,PCA,-9.608428423423632
66120,20150718,5,PM2.5,79.0
66126,20150718,6,PCA,-27.010927911046227
66126,20150718,6,PM2.5,59.0
66132,20150718,7,PCA,-53.855218678945704
66132,20150718,7,PM2.5,31.0
66138,20150718,8,PCA,-62.919920828387156
66138,20150718,8,PM2.5,21.0
66144,20150718,9,PCA,-59.05958256028987
66144,20150718,9,PM2.5,26.0
66150,20150718,10,PCA,-63.07254078323862
66150,20150718,10,PM2.5,24.0
66156,20150718,11,PCA,-64.21430072811644
66156,20150718,11,PM2.5,30.0
66162,20150718,12,PCA,-65.01789937714075
66162,20150718,12,PM2.5,34.0
66168,20150718,13,PCA,-64.58911844938613
66168,20150718,13,PM2.5,36.0
66174,20150718,14,PCA,-60.62142987268713
66174,20150718,14,PM2.5,43.0
66180,20150718,15,PCA,-54.2213646050813
66180,20150718,15,PM2.5,51.0
66186,20150718,16,PCA,-53.358704692341696
66186,20150718,16,PM2.5,48.0
66192,20150718,17,PCA,-68.11399060972295
66192,20150718,17,PM2.5,22.0
66198,20150718,18,PCA,-65.69247232335708
66198,20150718,18,PM2.5,19.0
66204,20150718,19,PCA,-43.01318907939149
66204,20150718,19,PM2.5,39.0
66210,20150718,20,PCA,-16.612480704873306
66210,20150718,20,PM2.5,59.0
66216,20150718,21,PCA,0.17062022186332693
66216,20150718,21,PM2.5,82.0
66222,20150718,22,PCA,-0.6086467693874579
66222,20150718,22,PM2.5,87.0
66228,20150718,23,PCA,0.6714683578362074
66228,20150718,23,PM2.5,81.0
66234,20150719,0,PCA,-7.487819855125788
66234,20150719,0,PM2.5,67.0
66240,20150719,1,PCA,-12.487874215077944
66240,20150719,1,PM2.5,63.0
66246,20150719,2,PCA,-20.882842188624107
66246,20150719,2,PM2.5,66.0
66252,20150719,3,PCA,-19.843464066112677
66252,20150719,3,PM2.5,62.0
66258,20150719,4,PCA,-11.208784368084729
66258,20150719,4,PM2.5,68.0
66264,20150719,5,PCA,-11.42351979085892
