,date,hour,type,西直门北
280386,20191002,8,PCA,-9.847590718089101
280386,20191002,8,PM2.5,68.0
280392,20191002,10,PCA,-29.754435004417857
280392,20191002,10,PM2.5,59.0
280398,20191002,11,PCA,-21.266693567401745
280398,20191002,11,PM2.5,64.0
280404,20191002,12,PCA,-29.455036298326835
280404,20191002,12,PM2.5,62.0
280410,20191002,13,PCA,-32.45501299636826
280410,20191002,13,PM2.5,60.0
280416,20191002,14,PCA,-33.7986003456108
280416,20191002,14,PM2.5,60.0
280422,20191002,15,PCA,-54.1572241894883
280422,20191002,15,PM2.5,48.0
280428,20191002,16,PCA,-74.59848294445374
280428,20191002,16,PM2.5,32.0
280434,20191002,17,PCA,-54.77550630724665
280434,20191002,17,PM2.5,37.0
280440,20191002,18,PCA,-49.512149561243696
280440,20191002,18,PM2.5,36.0
280446,20191002,19,PCA,-54.98141324163527
280446,20191002,19,PM2.5,40.0
280452,20191002,20,PCA,-50.131968980948315
280452,20191002,20,PM2.5,45.0
280458,20191002,21,PCA,-31.39769828037173
280458,20191002,21,PM2.5,55.0
280464,20191003,0,PCA,-19.09655678729167
280464,20191003,0,PM2.5,60.0
280470,20191003,10,PCA,-36.01155412777706
280470,20191003,10,PM2.5,53.0
280476,20191003,11,PCA,-46.01777452050166
280476,20191003,11,PM2.5,51.0
280482,20191003,12,PCA,-47.479910829305666
280482,20191003,12,PM2.5,51.0
280488,20191003,13,PCA,-50.164836469772716
280488,20191003,13,PM2.5,50.0
280494,20191003,14,PCA,-44.84594870016709
280494,20191003,14,PM2.5,53.0
280500,20191003,15,PCA,-32.763694621541255
280500,20191003,15,PM2.5,50.0
280506,20191003,16,PCA,-51.93315732668602
280506,20191003,16,PM2.5,44.0
280512,20191003,17,PCA,-48.18974723153009
280512,20191003,17,PM2.5,48.0
280518,20191003,18,PCA,-41.4006673942348
280518,20191003,18,PM2.5,56.0
280524,20191003,19,PCA,-29.62004558267844
280524,20191003,19,PM2.5,63.0
280530,20191003,20,PCA,-32.27393421620268
280530,20191003,20,PM2.5,60.0
280536,20191003,21,PCA,-0.08020948587275235
280536,20191003,21,PM2.5,71.0
280542,20191003,22,PCA,1.1183115594365454
280542,20191003,22,PM2.5,80.0
280548,20191003,23,PCA,-13.522381044187464
280548,20191003,23,PM2.5,72.0
280554,20191004,0,PCA,-27.366480448455444
280554,20191004,0,PM2.5,63.0
280560,20191004,1,PCA,-33.36838651229288
280560,20191004,1,PM2.5,58.0
280566,20191004,2,PCA,-44.74718946099267
280566,20191004,2,PM2.5,50.0
280572,20191004,3,PCA,-50.37266883378203
280572,20191004,3,PM2.5,42.0
280578,20191004,4,PCA,-94.09312539749872
280578,20191004,4,PM2.5,19.0
280584,20191004,5,PCA,-115.51538539709082
280584,20191004,5,PM2.5,6.0
280590,20191004,6,PCA,-113.66260813636316
280590,20191004,6,PM2.5,7.0
280596,20191004,7,PCA,-115.25663771431361
280596,20191004,7,PM2.5,4.0
280602,20191004,8,PCA,-116.77008166445744
280602,20191004,8,PM2.5,2.0
280608,20191004,9,PCA,-115.99772895915646
280608,20191004,9,PM2.5,2.0
280614,20191004,10,PCA,-113.10688939161115
280614,20191004,10,PM2.5,6.0
280620,20191004,11,PCA,-112.53635408454471
280620,20191004,11,PM2.5,7.0
280626,20191004,12,PCA,-115.90878203613882
280626,20191004,12,PM2.5,1.0
280632,20191004,13,PCA,-113.78145639294482
280632,20191004,13,PM2.5,5.0
280638,20191004,14,PCA,-111.86917573957948
280638,20191004,14,PM2.5,6.0
280644,20191004,15,PCA,-114.93801883340173
280644,20191004,15,PM2.5,3.0
280650,20191004,16,PCA,-110.05990339352927
280650,20191004,16,PM2.5,8.0
280656,20191004,17,PCA,-111.9865543045571
280656,20191004,17,PM2.5,2.0
280662,20191004,18,PCA,-109.81266508436129
280662,20191004,18,PM2.5,1.0
280668,20191004,19,PCA,-107.65548885571289
280668,20191004,19,PM2.5,3.0
280674,20191004,20,PCA,-109.02729406426954
280674,20191004,20,PM2.5,2.0
280680,20191004,21,PCA,-103.50364809836893
280680,20191004,21,PM2.5,8.0
280686,20191004,22,PCA,-104.14815523744491
280686,20191004,22,PM2.5,8.0
280692,20191004,23,PCA,-103.4654247191713
280692,20191004,23,PM2.5,11.0
280698,20191005,0,PCA,-109.54621987185057
280698,20191005,0,PM2.5,6.0
280704,20191005,1,PCA,-107.28578680950632
280704,20191005,1,PM2.5,8.0
280710,20191005,2,PCA,-101.21075209289772
280710,20191005,2,PM2.5,7.0
280716,20191005,3,PCA,-100.80971008707814
280716,20191005,3,PM2.5,6.0
280722,20191005,4,PCA,-109.66437329739958
280722,20191005,4,PM2.5,2.0
280728,20191005,5,PCA,-109.07936955096132
280728,20191005,5,PM2.5,2.0
280734,20191005,6,PCA,-114.10109866080892
280734,20191005,6,PM2.5,5.0
280740,20191005,7,PCA,-107.61326403839074
280740,20191005,7,PM2.5,9.0
280746,20191005,8,PCA,-108.19776254804519
280746,20191005,8,PM2.5,2.0
280752,20191005,9,PCA,-109.26083879463707
280752,20191005,9,PM2.5,8.0
280758,20191005,10,PCA,-113.1455198258832
280758,20191005,10,PM2.5,4.0
280764,20191005,11,PCA,-111.80418153465868
280764,20191005,11,PM2.5,5.0
280770,20191005,12,PCA,-113.72425789946695
280770,20191005,12,PM2.5,3.0
280776,20191005,13,PCA,-112.54543130819522
280776,20191005,13,PM2.5,5.0
280782,20191005,14,PCA,-111.50849198489145
280782,20191005,14,PM2.5,5.0
280788,20191005,15,PCA,-109.46314316195328
280788,20191005,15,PM2.5,6.0
280794,20191005,16,PCA,-112.43575027295111
280794,20191005,16,PM2.5,2.0
280800,20191005,17,PCA,-112.1097034860933
280800,20191005,17,PM2.5,1.0
280806,20191005,18,PCA,-99.28920803295094
280806,20191005,18,PM2.5,7.0
280812,20191005,19,PCA,-84.28513121893685
280812,20191005,19,PM2.5,8.0
280818,20191005,20,PCA,-88.31338667058063
280818,20191005,20,PM2.5,10.0
280824,20191005,21,PCA,-81.28098753885772
280824,20191005,21,PM2.5,13.0
280830,20191005,22,PCA,-79.68813987655317
280830,20191005,22,PM2.5,17.0
280836,20191005,23,PCA,-85.97601428039233
280836,20191005,23,PM2.5,15.0
280842,20191006,0,PCA,-79.6651078803864
280842,20191006,0,PM2.5,15.0
280848,20191006,1,PCA,-79.49234664001186
280848,20191006,1,PM2.5,16.0
280854,20191006,2,PCA,-87.09839555973747
280854,20191006,2,PM2.5,9.0
280860,20191006,3,PCA,-85.69245603647927
280860,20191006,3,PM2.5,14.0
280866,20191006,4,PCA,-84.93423772979506
280866,20191006,4,PM2.5,14.0
280872,20191006,5,PCA,-85.56268745877883
280872,20191006,5,PM2.5,11.0
280878,20191006,6,PCA,-92.77309011677859
280878,20191006,6,PM2.5,9.0
280884,20191006,7,PCA,-91.44331311607584
280884,20191006,7,PM2.5,11.0
280890,20191006,8,PCA,-91.84919485856585
280890,20191006,8,PM2.5,12.0
280896,20191006,9,PCA,-92.25507660105592
280896,20191006,9,PM2.5,13.0
280902,20191006,10,PCA,-91.10401905506943
280902,20191006,10,PM2.5,12.0
280908,20191006,11,PCA,-86.27870410641356
280908,20191006,11,PM2.5,17.0
280914,20191006,12,PCA,-81.45338915775766
280914,20191006,12,PM2.5,22.0
280920,20191006,13,PCA,-81.26902036206448
280920,20191006,13,PM2.5,22.0
280926,20191006,14,PCA,-81.97446133580478
280926,20191006,14,PM2.5,22.0
280932,20191006,15,PCA,-87.4620892251059
280932,20191006,15,PM2.5,19.0
280938,20191006,16,PCA,-83.52110172807234
280938,20191006,16,PM2.5,19.0
280944,20191006,17,PCA,-57.32011034983037
280944,20191006,17,PM2.5,31.0
280950,20191006,18,PCA,-46.38264979794455
280950,20191006,18,PM2.5,39.0
280956,20191006,19,PCA,-48.52566504573377
280956,20191006,19,PM2.5,39.0
280962,20191006,20,PCA,-49.94877088041076
280962,20191006,20,PM2.5,38.0
280968,20191006,21,PCA,-36.9048787411034
280968,20191006,21,PM2.5,46.0
280974,20191006,22,PCA,-29.726985291027447
280974,20191006,22,PM2.5,51.0
280980,20191006,23,PCA,-23.03108728007469
280980,20191006,23,PM2.5,55.0
280986,20191007,0,PCA,-25.314559353805183
280986,20191007,0,PM2.5,53.0
280992,20191007,1,PCA,-34.2135923370626
280992,20191007,1,PM2.5,47.0
280998,20191007,2,PCA,-25.314559353805183
280998,20191007,2,PM2.5,53.0
281004,20191007,3,PCA,-36.52650794117308
281004,20191007,3,PM2.5,46.0
281010,20191007,4,PCA,-32.14352553433079
281010,20191007,4,PM2.5,49.0
281016,20191007,5,PCA,-30.25925796931879
281016,20191007,5,PM2.5,51.0
281022,20191007,6,PCA,-48.61325949924405
281022,20191007,6,PM2.5,39.5
281028,20191007,7,PCA,-66.96726102916932
281028,20191007,7,PM2.5,28.0
281034,20191007,8,PCA,-57.36692496258992
281034,20191007,8,PM2.5,34.0
281040,20191007,9,PCA,-49.999048119578916
281040,20191007,9,PM2.5,39.0
281046,20191007,10,PCA,-24.390963392612644
281046,20191007,10,PM2.5,54.0
281052,20191007,11,PCA,-42.19518535174043
281052,20191007,11,PM2.5,44.0
281058,20191007,12,PCA,-36.80104933094976
281058,20191007,12,PM2.5,49.0
281064,20191007,13,PCA,-37.53593383507003
281064,20191007,13,PM2.5,50.0
281070,20191007,14,PCA,-55.207087624625
281070,20191007,14,PM2.5,40.0
281076,20191007,15,PCA,-78.06286152800949
281076,20191007,15,PM2.5,26.0
281082,20191007,16,PCA,-63.14352092208519
281082,20191007,16,PM2.5,34.0
281088,20191007,17,PCA,-52.976962950919194
281088,20191007,17,PM2.5,40.0
281094,20191007,18,PCA,-47.111212788068535
281094,20191007,18,PM2.5,42.0
281100,20191007,19,PCA,-42.75263639666462
281100,20191007,19,PM2.5,42.0
281106,20191007,20,PCA,-27.633014031461297
281106,20191007,20,PM2.5,53.0
281112,20191007,21,PCA,-37.81306780315665
281112,20191007,21,PM2.5,44.0
281118,20191007,22,PCA,-37.87797649370307
281118,20191007,22,PM2.5,43.0
281124,20191007,23,PCA,-58.32443579814633
281124,20191007,23,PM2.5,32.0
281130,20191008,0,PCA,-106.49561980816416
281130,20191008,0,PM2.5,10.0
281136,20191008,1,PCA,-96.55984611311304
281136,20191008,1,PM2.5,4.0
281142,20191008,2,PCA,-98.21388738894545
281142,20191008,2,PM2.5,11.0
281148,20191008,3,PCA,-115.01883600422133
281148,20191008,3,PM2.5,4.0
281154,20191008,4,PCA,-120.43838992887041
281154,20191008,4,PM2.5,2.0
281160,20191008,5,PCA,-114.56042289404283
281160,20191008,5,PM2.5,3.0
281166,20191008,6,PCA,-114.8644148068891
281166,20191008,6,PM2.5,1.0
281172,20191008,7,PCA,-111.17969399422195
281172,20191008,7,PM2.5,3.0
281178,20191008,8,PCA,-99.08373532306872
281178,20191008,8,PM2.5,6.0
281184,20191008,9,PCA,-98.43632103514257
281184,20191008,9,PM2.5,6.0
281190,20191008,10,PCA,-95.18667696896468
281190,20191008,10,PM2.5,11.0
281196,20191008,11,PCA,-102.43339814685726
281196,20191008,11,PM2.5,11.0
281202,20191008,12,PCA,-114.03787851501471
281202,20191008,12,PM2.5,2.0
281208,20191008,13,PCA,-107.63446304329896
281208,20191008,13,PM2.5,9.0
281214,20191008,14,PCA,-106.12877555502058
281214,20191008,14,PM2.5,8.0
281220,20191008,15,PCA,-104.94613261403062
281220,20191008,15,PM2.5,9.0
281226,20191008,16,PCA,-103.56104088174793
281226,20191008,16,PM2.5,10.0
281232,20191008,17,PCA,-88.7756161304774
281232,20191008,17,PM2.5,12.0
281238,20191008,18,PCA,-80.88438781350881
281238,20191008,18,PM2.5,12.0
281244,20191008,19,PCA,-68.84050462904733
281244,20191008,19,PM2.5,15.0
281250,20191008,20,PCA,-67.71241308012783
281250,20191008,20,PM2.5,14.0
281256,20191008,21,PCA,-66.48570782471468
281256,20191008,21,PM2.5,20.0
281262,20191008,22,PCA,-59.618320486720336
281262,20191008,22,PM2.5,23.0
281268,20191008,23,PCA,-63.45914848034655
281268,20191008,23,PM2.5,21.0
281274,20191009,0,PCA,-69.65093583118038
281274,20191009,0,PM2.5,19.0
281280,20191009,1,PCA,-73.98196203044712
281280,20191009,1,PM2.5,16.0
281286,20191009,2,PCA,-73.63669258192137
281286,20191009,2,PM2.5,16.0
281292,20191009,3,PCA,-80.75667161007993
281292,20191009,3,PM2.5,13.0
281298,20191009,4,PCA,-83.80810295709287
281298,20191009,4,PM2.5,14.0
281304,20191009,5,PCA,-87.25720061274345
281304,20191009,5,PM2.5,12.0
281310,20191009,6,PCA,-85.5861335252395
281310,20191009,6,PM2.5,12.0
281316,20191009,7,PCA,-85.07953429240682
281316,20191009,7,PM2.5,12.0
281322,20191009,8,PCA,-85.97978687469063
281322,20191009,8,PM2.5,15.0
281328,20191009,9,PCA,-82.5885009759353
281328,20191009,9,PM2.5,14.0
281334,20191009,10,PCA,-75.52361684721544
281334,20191009,10,PM2.5,19.0
281340,20191009,11,PCA,-77.04969624547262
281340,20191009,11,PM2.5,16.0
281346,20191009,12,PCA,-69.96997896287411
281346,20191009,12,PM2.5,28.0
281352,20191009,13,PCA,-52.93954705076179
281352,20191009,13,PM2.5,34.0
281358,20191009,14,PCA,-35.94223224837935
281358,20191009,14,PM2.5,51.0
281364,20191009,15,PCA,-23.899563213921756
281364,20191009,15,PM2.5,59.0
281370,20191009,16,PCA,-29.618593364823667
281370,20191009,16,PM2.5,53.0
281376,20191009,17,PCA,-13.212534335405937
281376,20191009,17,PM2.5,62.0
281382,20191009,18,PCA,11.994094337976685
281382,20191009,18,PM2.5,73.0
281388,20191009,19,PCA,8.833267337832478
281388,20191009,19,PM2.5,73.0
281394,20191009,20,PCA,9.212459263131159
281394,20191009,20,PM2.5,73.0
281400,20191009,21,PCA,-15.521402633974763
281400,20191009,21,PM2.5,61.0
281406,20191009,22,PCA,-64.77191772085406
281406,20191009,22,PM2.5,21.0
281412,20191009,23,PCA,-75.06935573217241
281412,20191009,23,PM2.5,18.0
281418,20191010,0,PCA,-78.85963686284292
281418,20191010,0,PM2.5,22.0
281424,20191010,1,PCA,-79.71969422853145
281424,20191010,1,PM2.5,26.0
281430,20191010,2,PCA,-72.10208908878641
281430,20191010,2,PM2.5,30.0
281436,20191010,3,PCA,-63.551983375079345
281436,20191010,3,PM2.5,35.0
281442,20191010,4,PCA,-60.63221571406887
281442,20191010,4,PM2.5,37.0
281448,20191010,5,PCA,-53.38297157493452
281448,20191010,5,PM2.5,42.0
281454,20191010,6,PCA,-50.90652088391905
281454,20191010,6,PM2.5,43.0
281460,20191010,7,PCA,-56.550097425485525
281460,20191010,7,PM2.5,38.0
281466,20191010,8,PCA,-43.883801225537056
281466,20191010,8,PM2.5,46.0
281472,20191010,9,PCA,-36.13455835824582
281472,20191010,9,PM2.5,50.0
281478,20191010,10,PCA,-31.73639958577951
281478,20191010,10,PM2.5,52.0
281484,20191010,11,PCA,-24.550757676025448
281484,20191010,11,PM2.5,56.0
281490,20191010,12,PCA,-21.385678599378807
281490,20191010,12,PM2.5,58.0
281496,20191010,13,PCA,-22.95525589709396
281496,20191010,13,PM2.5,58.0
281502,20191010,14,PCA,-9.628210059571007
281502,20191010,14,PM2.5,67.0
281508,20191010,15,PCA,-18.857427720104532
281508,20191010,15,PM2.5,62.0
281514,20191010,16,PCA,-19.13242240722275
281514,20191010,16,PM2.5,62.0
281520,20191010,17,PCA,-29.28196301931884
281520,20191010,17,PM2.5,57.0
281526,20191010,18,PCA,-33.45917475425648
281526,20191010,18,PM2.5,48.0
281532,20191010,19,PCA,-20.426436850396385
281532,20191010,19,PM2.5,56.0
281538,20191010,20,PCA,8.331551597090208
281538,20191010,20,PM2.5,72.0
281544,20191010,21,PCA,-36.5123852534281
281544,20191010,21,PM2.5,49.0
281550,20191010,22,PCA,-44.742600172890334
281550,20191010,22,PM2.5,45.0
281556,20191010,23,PCA,-25.742987560762465
281556,20191010,23,PM2.5,55.0
281562,20191011,0,PCA,-2.362439315696681
281562,20191011,0,PM2.5,66.0
281568,20191011,1,PCA,-1.8550652222925506
281568,20191011,1,PM2.5,66.0
281574,20191011,2,PCA,5.348455408445104
281574,20191011,2,PM2.5,71.0
281580,20191011,3,PCA,4.780876076151158
281580,20191011,3,PM2.5,71.0
281586,20191011,4,PCA,2.687109587545794
281586,20191011,4,PM2.5,71.0
281592,20191011,5,PCA,-4.26983649950143
281592,20191011,5,PM2.5,68.0
281598,20191011,6,PCA,5.703375048882631
281598,20191011,6,PM2.5,74.0
281604,20191011,7,PCA,-0.26547341897022175
281604,20191011,7,PM2.5,70.0
281610,20191011,8,PCA,3.124193858361949
281610,20191011,8,PM2.5,72.0
281616,20191011,9,PCA,-11.722198302504928
281616,20191011,9,PM2.5,62.0
281622,20191011,10,PCA,-32.86037121461633
281622,20191011,10,PM2.5,48.0
281628,20191011,11,PCA,-32.063573244299526
281628,20191011,11,PM2.5,49.0
281634,20191011,12,PCA,-77.11520760004281
281634,20191011,12,PM2.5,23.0
281640,20191011,13,PCA,-77.25904097893483
281640,20191011,13,PM2.5,13.0
281646,20191011,14,PCA,-72.22230320314715
281646,20191011,14,PM2.5,18.0
281652,20191011,15,PCA,-70.91295736200063
281652,20191011,15,PM2.5,18.0
281658,20191011,16,PCA,-63.90735775024051
281658,20191011,16,PM2.5,25.0
281664,20191011,17,PCA,-50.07259417968365
281664,20191011,17,PM2.5,32.0
281670,20191011,18,PCA,-47.87231558558973
281670,20191011,18,PM2.5,35.0
281676,20191011,19,PCA,-50.77742581423585
281676,20191011,19,PM2.5,28.0
281682,20191011,20,PCA,-57.79657007497738
281682,20191011,20,PM2.5,21.0
281688,20191011,21,PCA,-50.91738249642533
281688,20191011,21,PM2.5,21.0
281694,20191011,22,PCA,-48.73635314624182
281694,20191011,22,PM2.5,21.0
281700,20191011,23,PCA,-53.92117103834251
281700,20191011,23,PM2.5,21.0
281706,20191012,0,PCA,-55.87941043536411
281706,20191012,0,PM2.5,20.0
281712,20191012,1,PCA,-63.257829687787165
281712,20191012,1,PM2.5,16.0
281718,20191012,2,PCA,-55.9722371235447
281718,20191012,2,PM2.5,21.0
281724,20191012,3,PCA,-56.48140946447246
281724,20191012,3,PM2.5,20.0
281730,20191012,4,PCA,-58.08030473754961
281730,20191012,4,PM2.5,20.0
281736,20191012,5,PCA,-69.77449457716797
281736,20191012,5,PM2.5,18.0
281742,20191012,6,PCA,-68.90242118623411
281742,20191012,6,PM2.5,20.0
281748,20191012,7,PCA,-86.44254909680794
281748,20191012,7,PM2.5,13.0
281754,20191012,8,PCA,-76.12886858699109
281754,20191012,8,PM2.5,17.0
281760,20191012,9,PCA,-56.3491583287588
281760,20191012,9,PM2.5,27.0
281766,20191012,10,PCA,-48.970048583865655
281766,20191012,10,PM2.5,26.0
281772,20191012,11,PCA,-43.07315916338341
281772,20191012,11,PM2.5,31.0
281778,20191012,12,PCA,-38.48900280229162
281778,20191012,12,PM2.5,37.0
281784,20191012,13,PCA,-38.23365483781343
281784,20191012,13,PM2.5,38.0
281790,20191012,14,PCA,-31.209878195017378
281790,20191012,14,PM2.5,46.0
281796,20191012,15,PCA,-35.17262969911396
281796,20191012,15,PM2.5,41.0
281802,20191012,16,PCA,-43.77433339124435
281802,20191012,16,PM2.5,34.0
281808,20191012,17,PCA,-41.2725528718702
281808,20191012,17,PM2.5,33.0
281814,20191012,18,PCA,-37.965639905521286
281814,20191012,18,PM2.5,34.0
281820,20191012,19,PCA,-34.658726939172375
281820,20191012,19,PM2.5,35.0
281826,20191012,20,PCA,-36.26416648398013
281826,20191012,20,PM2.5,35.0
281832,20191012,21,PCA,-40.325325508757324
281832,20191012,21,PM2.5,33.0
281838,20191012,22,PCA,-32.46824965866094
281838,20191012,22,PM2.5,37.0
281844,20191012,23,PCA,-24.204173588403147
281844,20191012,23,PM2.5,42.0
281850,20191013,0,PCA,-23.938156528373696
281850,20191013,0,PM2.5,42.0
281856,20191013,1,PCA,-27.2660688456732
281856,20191013,1,PM2.5,40.0
281862,20191013,2,PCA,-28.42456387395034
281862,20191013,2,PM2.5,38.0
281868,20191013,3,PCA,-27.175028883954244
281868,20191013,3,PM2.5,41.0
281874,20191013,4,PCA,-31.677098105610657
281874,20191013,4,PM2.5,36.0
281880,20191013,5,PCA,-34.038679901769086
281880,20191013,5,PM2.5,35.0
281886,20191013,6,PCA,-43.329625940092875
281886,20191013,6,PM2.5,32.0
281892,20191013,7,PCA,-41.30114343440841
281892,20191013,7,PM2.5,29.0
281898,20191013,8,PCA,-71.41932572643537
281898,20191013,8,PM2.5,22.0
281904,20191013,9,PCA,-75.01582063755643
281904,20191013,9,PM2.5,17.0
281910,20191013,10,PCA,-75.18316898318942
281910,20191013,10,PM2.5,11.0
281916,20191013,11,PCA,-66.62924691976411
281916,20191013,11,PM2.5,15.0
281922,20191013,12,PCA,-78.76477796775055
281922,20191013,12,PM2.5,19.0
281928,20191013,13,PCA,-70.30013377710776
281928,20191013,13,PM2.5,18.0
281934,20191013,14,PCA,-65.5936324056989
281934,20191013,14,PM2.5,24.0
281940,20191013,15,PCA,-78.95828838153194
281940,20191013,15,PM2.5,21.0
281946,20191013,16,PCA,-79.39457360337965
281946,20191013,16,PM2.5,19.0
281952,20191013,17,PCA,-77.4531664770217
281952,20191013,17,PM2.5,23.0
281958,20191013,18,PCA,-76.48158916413573
281958,20191013,18,PM2.5,23.0
281964,20191013,19,PCA,-70.91219373138215
281964,20191013,19,PM2.5,26.0
281970,20191013,20,PCA,-73.9241457902392
281970,20191013,20,PM2.5,24.0
281976,20191013,21,PCA,-73.74573520888785
281976,20191013,21,PM2.5,22.0
281982,20191013,22,PCA,-78.58269548318731
281982,20191013,22,PM2.5,22.0
281988,20191013,23,PCA,-84.71546646823087
281988,20191013,23,PM2.5,18.0
281994,20191014,0,PCA,-90.67619214133936
281994,20191014,0,PM2.5,11.0
282000,20191014,1,PCA,-99.49961357375724
282000,20191014,1,PM2.5,7.0
282006,20191014,2,PCA,-100.54246484660594
282006,20191014,2,PM2.5,5.0
282012,20191014,3,PCA,-96.54585822794012
282012,20191014,3,PM2.5,4.0
282018,20191014,4,PCA,-96.18496261279363
282018,20191014,4,PM2.5,3.0
282024,20191014,5,PCA,-100.63202810150129
282024,20191014,5,PM2.5,4.0
282030,20191014,6,PCA,-93.05289486733462
282030,20191014,6,PM2.5,4.0
282036,20191014,7,PCA,-82.00841190267411
282036,20191014,7,PM2.5,10.0
282042,20191014,8,PCA,-86.4677057844207
282042,20191014,8,PM2.5,9.0
282048,20191014,9,PCA,-98.25134292279112
282048,20191014,9,PM2.5,6.0
282054,20191014,10,PCA,-109.7913343228116
282054,20191014,10,PM2.5,3.0
282060,20191014,11,PCA,-106.1300988261826
282060,20191014,11,PM2.5,8.0
282066,20191014,12,PCA,-108.93806503993908
282066,20191014,12,PM2.5,10.0
282072,20191014,13,PCA,-111.34833961038785
282072,20191014,13,PM2.5,7.0
282078,20191014,14,PCA,-106.04493916126381
282078,20191014,14,PM2.5,11.0
282084,20191014,15,PCA,-106.1122382653444
282084,20191014,15,PM2.5,10.0
282090,20191014,16,PCA,-107.01560418229147
282090,20191014,16,PM2.5,3.0
282096,20191014,17,PCA,-85.9005380130437
282096,20191014,17,PM2.5,9.0
282102,20191014,18,PCA,-60.43582683721371
282102,20191014,18,PM2.5,19.0
282108,20191014,19,PCA,-59.0330283771342
282108,20191014,19,PM2.5,19.0
282114,20191014,20,PCA,-61.51947557634813
282114,20191014,20,PM2.5,18.0
282120,20191014,21,PCA,-60.78250112451679
282120,20191014,21,PM2.5,26.0
282126,20191014,22,PCA,-64.03689492967808
282126,20191014,22,PM2.5,24.0
