,date,hour,type,平谷
121206,20160804,11,PM2.5,93.0
121212,20160804,12,PCA,30.552289808241117
121212,20160804,12,PM2.5,94.0
121218,20160804,13,PCA,30.04079765862597
121218,20160804,13,PM2.5,92.0
121224,20160804,14,PCA,34.79216990672569
121224,20160804,14,PM2.5,97.0
121230,20160804,15,PCA,40.45058143285899
121230,20160804,15,PM2.5,103.0
121236,20160804,16,PCA,49.70300278010168
121236,20160804,16,PM2.5,113.0
121242,20160804,17,PCA,53.38185446981485
121242,20160804,17,PM2.5,114.0
121248,20160804,18,PCA,57.303499868505924
121248,20160804,18,PM2.5,115.0
121254,20160804,19,PCA,67.96413908044998
121254,20160804,19,PM2.5,127.0
121260,20160804,20,PCA,66.64802487951387
121260,20160804,20,PM2.5,122.0
121266,20160804,21,PCA,58.89847030796582
121266,20160804,21,PM2.5,104.0
121272,20160804,22,PCA,22.22952762155722
121272,20160804,22,PM2.5,46.0
121278,20160804,23,PCA,17.241848714343206
121278,20160804,23,PM2.5,38.0
121284,20160805,0,PCA,15.305618890087736
121284,20160805,0,PM2.5,36.0
121290,20160805,1,PCA,17.593587112732543
121290,20160805,1,PM2.5,40.0
121296,20160805,2,PCA,12.927333075671749
121296,20160805,2,PM2.5,37.0
121302,20160805,3,PCA,13.288786401857248
121302,20160805,3,PM2.5,43.0
121308,20160805,4,PCA,13.409844845005487
121308,20160805,4,PM2.5,47.0
121314,20160805,5,PCA,12.564956687990115
121314,20160805,5,PM2.5,49.0
121320,20160805,6,PCA,9.357313647700767
121320,20160805,6,PM2.5,50.0
121326,20160805,7,PCA,12.009968470012664
121326,20160805,7,PM2.5,57.0
121332,20160805,8,PCA,10.889120647637657
121332,20160805,8,PM2.5,60.0
121338,20160805,9,PCA,2.289573790808189
121338,20160805,9,PM2.5,55.0
121344,20160805,10,PCA,4.434881626769995
121344,20160805,10,PM2.5,60.0
121350,20160805,11,PCA,4.570178265940832
121350,20160805,11,PM2.5,64.0
121356,20160805,12,PCA,-1.9640390751257282
121356,20160805,12,PM2.5,59.0
121362,20160805,13,PCA,-9.370789222974317
121362,20160805,13,PM2.5,52.0
121368,20160805,14,PCA,-19.11011374163055
121368,20160805,14,PM2.5,42.0
121374,20160805,15,PCA,-15.342132403558743
121374,20160805,15,PM2.5,51.0
121380,20160805,16,PCA,-11.791126644639652
121380,20160805,16,PM2.5,59.0
121386,20160805,17,PCA,-17.392533562222145
121386,20160805,17,PM2.5,55.0
121392,20160805,18,PCA,-13.21081368544861
121392,20160805,18,PM2.5,62.0
121398,20160805,19,PCA,-6.0261040807882535
121398,20160805,19,PM2.5,76.0
121404,20160805,20,PCA,-4.9695146521569304
121404,20160805,20,PM2.5,77.0
121410,20160805,21,PCA,-1.4936982679181792
121410,20160805,21,PM2.5,84.0
121416,20160805,22,PCA,6.417674315302178
121416,20160805,22,PM2.5,88.0
121422,20160805,23,PCA,1.3796559045465204
121422,20160805,23,PM2.5,77.0
121428,20160806,0,PCA,5.279759407448395
121428,20160806,0,PM2.5,82.0
121434,20160806,1,PCA,4.794604518358141
121434,20160806,1,PM2.5,80.0
121440,20160806,2,PCA,6.710213042970588
121440,20160806,2,PM2.5,81.0
121446,20160806,3,PCA,11.945047246427942
121446,20160806,3,PM2.5,85.0
121452,20160806,4,PCA,12.994288053126958
121452,20160806,4,PM2.5,83.0
121458,20160806,5,PCA,10.42215324682303
121458,20160806,5,PM2.5,77.0
121482,20160806,9,PCA,23.82493042530922
121482,20160806,9,PM2.5,92.0
121488,20160806,10,PCA,25.047584454040354
121488,20160806,10,PM2.5,97.0
121494,20160806,11,PCA,13.181220987060268
121494,20160806,11,PM2.5,81.0
121500,20160806,12,PCA,8.052560543212628
121500,20160806,12,PM2.5,74.0
121506,20160806,13,PCA,5.845621512308081
121506,20160806,13,PM2.5,70.0
121512,20160806,14,PCA,9.353984714877011
121512,20160806,14,PM2.5,76.0
121518,20160806,15,PCA,2.4946060204314673
121518,20160806,15,PM2.5,63.0
121524,20160806,16,PCA,2.226698353774194
121524,20160806,16,PM2.5,63.0
121530,20160806,17,PCA,-1.0461423195066688
121530,20160806,17,PM2.5,58.0
121536,20160806,18,PCA,21.007953035209542
121536,20160806,18,PM2.5,88.0
121542,20160806,19,PCA,23.65710890674771
121542,20160806,19,PM2.5,90.0
121548,20160806,20,PCA,26.07623457128642
121548,20160806,20,PM2.5,91.0
121554,20160806,21,PCA,31.029942058904204
121554,20160806,21,PM2.5,96.0
121560,20160806,22,PCA,40.01281856910878
121560,20160806,22,PM2.5,102.0
121566,20160806,23,PCA,38.36958735085161
121566,20160806,23,PM2.5,98.0
121572,20160807,0,PCA,31.489685907457158
121572,20160807,0,PM2.5,90.0
121578,20160807,1,PCA,23.626584444258885
121578,20160807,1,PM2.5,81.0
121584,20160807,2,PCA,28.765284292335643
121584,20160807,2,PM2.5,89.0
121590,20160807,3,PCA,32.37381975649338
121590,20160807,3,PM2.5,93.0
121620,20160807,8,PCA,-10.180611432174775
121620,20160807,8,PM2.5,32.0
121626,20160807,9,PCA,-15.187247914562297
121626,20160807,9,PM2.5,31.0
121632,20160807,10,PCA,-24.250903877054217
121632,20160807,10,PM2.5,21.0
121638,20160807,11,PCA,-28.39803240080424
121638,20160807,11,PM2.5,20.0
121644,20160807,12,PCA,-37.849608772172715
121644,20160807,12,PM2.5,11.0
121650,20160807,13,PCA,-43.38796984851387
121650,20160807,13,PM2.5,8.0
121656,20160807,14,PCA,-48.24702638115794
121656,20160807,14,PM2.5,6.0
121662,20160807,15,PCA,-48.75883305223859
121662,20160807,15,PM2.5,9.0
121668,20160807,16,PCA,-46.09944954142166
121668,20160807,16,PM2.5,16.0
121674,20160807,17,PCA,-50.098488939695955
121674,20160807,17,PM2.5,13.0
121680,20160807,18,PCA,-52.33129893357835
121680,20160807,18,PM2.5,14.0
121686,20160807,19,PCA,-52.32798821785427
121686,20160807,19,PM2.5,15.0
121692,20160807,20,PCA,-50.9092420862674
121692,20160807,20,PM2.5,18.0
121698,20160807,21,PCA,-40.83773850483361
121698,20160807,21,PM2.5,25.0
121704,20160807,22,PCA,-45.705142528286515
121704,20160807,22,PM2.5,22.0
121710,20160807,23,PCA,-50.46780256400816
121710,20160807,23,PM2.5,22.0
121716,20160808,0,PCA,-54.07555720915337
121716,20160808,0,PM2.5,18.0
121722,20160808,1,PCA,-52.14670582164454
121722,20160808,1,PM2.5,23.0
121728,20160808,2,PCA,-55.128541260441985
121728,20160808,2,PM2.5,21.0
121734,20160808,3,PCA,-59.39877522738356
121734,20160808,3,PM2.5,22.0
121740,20160808,4,PCA,-54.50585453220011
121740,20160808,4,PM2.5,29.0
121746,20160808,5,PCA,-54.98048115440488
121746,20160808,5,PM2.5,28.0
121752,20160808,6,PCA,-55.26551470568175
121752,20160808,6,PM2.5,30.0
121758,20160808,7,PCA,-58.02226893809568
121758,20160808,7,PM2.5,27.0
121764,20160808,8,PCA,-61.04058104899896
121764,20160808,8,PM2.5,25.0
121770,20160808,9,PCA,-60.110638857406
121770,20160808,9,PM2.5,25.0
121776,20160808,10,PCA,-69.09558697674366
121776,20160808,10,PM2.5,17.0
121782,20160808,11,PCA,-71.294436301373
121782,20160808,11,PM2.5,16.0
121788,20160808,12,PCA,-70.47757089908566
121788,20160808,12,PM2.5,14.0
121794,20160808,13,PCA,-67.02447318233598
121794,20160808,13,PM2.5,17.0
121800,20160808,14,PCA,-64.51338089079105
121800,20160808,14,PM2.5,19.0
121806,20160808,15,PCA,-61.69092774241181
121806,20160808,15,PM2.5,17.0
121812,20160808,16,PCA,-50.01935915072128
121812,20160808,16,PM2.5,16.0
121914,20160809,9,PCA,-49.01574473856056
121914,20160809,9,PM2.5,33.0
121920,20160809,10,PCA,-48.61360618333277
121920,20160809,10,PM2.5,36.0
121926,20160809,11,PCA,-34.50102524180544
121926,20160809,11,PM2.5,28.0
121932,20160809,12,PCA,-13.33087804501753
121932,20160809,12,PM2.5,34.0
121938,20160809,13,PCA,3.4119218981850734
121938,20160809,13,PM2.5,42.0
121944,20160809,14,PCA,-0.3965361208034654
121944,20160809,14,PM2.5,39.0
121950,20160809,15,PCA,-8.877859653333532
121950,20160809,15,PM2.5,33.0
121956,20160809,16,PCA,-5.326917477910317
121956,20160809,16,PM2.5,40.0
121962,20160809,17,PCA,10.965393285590986
121962,20160809,17,PM2.5,54.0
121968,20160809,18,PCA,20.432351841200603
121968,20160809,18,PM2.5,71.0
121974,20160809,19,PCA,4.699686093415644
121974,20160809,19,PM2.5,65.0
121980,20160809,20,PCA,-34.61643320153642
121980,20160809,20,PM2.5,48.0
121986,20160809,21,PCA,-34.867139132083025
121986,20160809,21,PM2.5,44.0
121992,20160809,22,PCA,-29.57119883037079
121992,20160809,22,PM2.5,53.0
121998,20160809,23,PCA,-19.85448222150863
121998,20160809,23,PM2.5,63.0
122004,20160810,0,PCA,-19.243748361418287
122004,20160810,0,PM2.5,66.0
122010,20160810,1,PCA,-15.593569174674768
122010,20160810,1,PM2.5,70.0
122016,20160810,2,PCA,-11.616202742960587
122016,20160810,2,PM2.5,74.0
122022,20160810,3,PCA,-3.591206487129498
122022,20160810,3,PM2.5,83.0
122028,20160810,4,PCA,5.02253489216159
122028,20160810,4,PM2.5,91.0
122058,20160810,9,PCA,13.518930497816124
122058,20160810,9,PM2.5,93.0
122064,20160810,10,PCA,4.046709013090553
122064,20160810,10,PM2.5,78.0
122070,20160810,11,PCA,4.208148258519504
122070,20160810,11,PM2.5,78.0
122076,20160810,12,PCA,-5.492920695517534
122076,20160810,12,PM2.5,63.0
122082,20160810,13,PCA,-6.229051567683225
122082,20160810,13,PM2.5,62.0
122088,20160810,14,PCA,-9.33687143190651
122088,20160810,14,PM2.5,56.0
122094,20160810,15,PCA,-8.059107632328981
122094,20160810,15,PM2.5,57.0
122100,20160810,16,PCA,-3.331664088782696
122100,20160810,16,PM2.5,62.0
122106,20160810,17,PCA,1.1069796405587577
122106,20160810,17,PM2.5,68.0
122112,20160810,18,PCA,-0.14989201147120668
122112,20160810,18,PM2.5,66.0
122118,20160810,19,PCA,1.8671823052251928
122118,20160810,19,PM2.5,66.0
122124,20160810,20,PCA,8.05902979543827
122124,20160810,20,PM2.5,71.0
122130,20160810,21,PCA,10.879881536010624
122130,20160810,21,PM2.5,73.0
122136,20160810,22,PCA,13.882230222018526
122136,20160810,22,PM2.5,75.0
122142,20160810,23,PCA,17.99810271755891
122142,20160810,23,PM2.5,79.0
122148,20160811,0,PCA,12.101032690745347
122148,20160811,0,PM2.5,71.0
122154,20160811,1,PCA,7.7018280590867985
122154,20160811,1,PM2.5,64.0
122160,20160811,2,PCA,7.7018280590867985
122160,20160811,2,PM2.5,64.0
122166,20160811,3,PCA,9.654935938395683
122166,20160811,3,PM2.5,68.0
122172,20160811,4,PCA,7.060022870086151
122172,20160811,4,PM2.5,66.0
122178,20160811,5,PCA,7.113029307098378
122178,20160811,5,PM2.5,66.0
122184,20160811,6,PCA,24.550294702761676
122184,20160811,6,PM2.5,91.0
122190,20160811,7,PCA,13.051501988295376
122190,20160811,7,PM2.5,74.0
122196,20160811,8,PCA,12.71736883544358
122196,20160811,8,PM2.5,75.0
122202,20160811,9,PCA,13.788840242350998
122202,20160811,9,PM2.5,80.0
122208,20160811,10,PCA,11.625224579457317
122208,20160811,10,PM2.5,79.0
122214,20160811,11,PCA,14.506177735742122
122214,20160811,11,PM2.5,87.0
122220,20160811,12,PCA,5.509373647201304
122220,20160811,12,PM2.5,75.0
122226,20160811,13,PCA,-5.1818281711497916
122226,20160811,13,PM2.5,60.0
122232,20160811,14,PCA,-7.321180698089636
122232,20160811,14,PM2.5,58.0
122238,20160811,15,PCA,-7.700988835581649
122238,20160811,15,PM2.5,57.0
122244,20160811,16,PCA,-9.077092410818366
122244,20160811,16,PM2.5,56.0
122250,20160811,17,PCA,-9.70642958994706
122250,20160811,17,PM2.5,55.0
122256,20160811,18,PCA,-8.065457420496912
122256,20160811,18,PM2.5,56.0
122262,20160811,19,PCA,-6.681680746894932
122262,20160811,19,PM2.5,57.0
122268,20160811,20,PCA,-0.7825073862472053
122268,20160811,20,PM2.5,61.0
122274,20160811,21,PCA,2.4736188228279397
122274,20160811,21,PM2.5,64.0
122280,20160811,22,PCA,18.423329075469873
122280,20160811,22,PM2.5,87.0
122286,20160811,23,PCA,8.076577876697076
122286,20160811,23,PM2.5,73.0
122292,20160812,0,PCA,1.1388309579937315
122292,20160812,0,PM2.5,64.0
122298,20160812,1,PCA,3.4832235904316944
122298,20160812,1,PM2.5,67.0
122304,20160812,2,PCA,2.3404470791719043
122304,20160812,2,PM2.5,65.0
122310,20160812,3,PCA,1.4991841593461326
122310,20160812,3,PM2.5,63.0
122316,20160812,4,PCA,5.793373955368888
122316,20160812,4,PM2.5,69.0
122322,20160812,5,PCA,7.65237337088885
122322,20160812,5,PM2.5,69.0
122328,20160812,6,PCA,6.05078667059318
122328,20160812,6,PM2.5,68.0
122334,20160812,7,PCA,12.718313245303825
122334,20160812,7,PM2.5,75.0
122340,20160812,8,PCA,33.61134682693771
