,date,hour,type,北部新区
193416,20180123,23,PM2.5,11.0
193422,20180124,0,PCA,-99.96350641649826
193422,20180124,0,PM2.5,3.0
193428,20180124,1,PCA,-103.11574752027859
193428,20180124,1,PM2.5,3.0
193434,20180124,2,PCA,-98.79537683937373
193434,20180124,2,PM2.5,10.0
193440,20180124,3,PCA,-101.0384936044528
193440,20180124,3,PM2.5,7.0
193446,20180124,4,PCA,-102.77618457006905
193446,20180124,4,PM2.5,5.0
193452,20180124,5,PCA,-103.57467680376404
193452,20180124,5,PM2.5,3.0
193458,20180124,6,PCA,-100.43133271159836
193458,20180124,6,PM2.5,7.0
193464,20180124,7,PCA,-96.77050260306666
193464,20180124,7,PM2.5,4.0
193470,20180124,8,PCA,-98.37666483406612
193470,20180124,8,PM2.5,4.0
193476,20180124,9,PCA,-76.08605980511085
193476,20180124,9,PM2.5,15.0
193482,20180124,10,PCA,-101.96046238815588
193482,20180124,10,PM2.5,5.0
193488,20180124,11,PCA,-100.1125393874144
193488,20180124,11,PM2.5,7.5
193494,20180124,12,PCA,-98.26461638667291
193494,20180124,12,PM2.5,10.0
193500,20180124,13,PCA,-96.68426114177844
193500,20180124,13,PM2.5,12.0
193506,20180124,14,PCA,-99.79852241388961
193506,20180124,14,PM2.5,6.0
193512,20180124,15,PCA,-97.09219045743755
193512,20180124,15,PM2.5,11.0
193518,20180124,16,PCA,-98.46001064594617
193518,20180124,16,PM2.5,9.0
193524,20180124,17,PCA,-94.66146938648886
193524,20180124,17,PM2.5,14.0
193530,20180124,18,PCA,-98.19591674881735
193530,20180124,18,PM2.5,8.0
193536,20180124,19,PCA,-81.61454376680463
193536,20180124,19,PM2.5,17.0
193542,20180124,20,PCA,-64.33951611297535
193542,20180124,20,PM2.5,23.0
193548,20180124,21,PCA,-51.394418000354335
193548,20180124,21,PM2.5,25.0
193554,20180124,22,PCA,-45.34907932229041
193554,20180124,22,PM2.5,27.0
193560,20180124,23,PCA,-30.24970410398641
193560,20180124,23,PM2.5,38.0
193566,20180125,0,PCA,-34.410109624964775
193566,20180125,0,PM2.5,36.0
193572,20180125,1,PCA,-40.854234428367036
193572,20180125,1,PM2.5,27.0
193578,20180125,2,PCA,-43.423514414560216
193578,20180125,2,PM2.5,30.0
193584,20180125,3,PCA,-51.574481333026334
193584,20180125,3,PM2.5,25.0
193590,20180125,4,PCA,-54.59211387224507
193590,20180125,4,PM2.5,20.0
193596,20180125,5,PCA,-73.3628760228726
193596,20180125,5,PM2.5,10.0
193602,20180125,6,PCA,-73.63741672618814
193602,20180125,6,PM2.5,15.0
193608,20180125,7,PCA,-84.14130563485608
193608,20180125,7,PM2.5,9.0
193614,20180125,8,PCA,-86.74406375203523
193614,20180125,8,PM2.5,10.0
193620,20180125,9,PCA,-85.60402003220209
193620,20180125,9,PM2.5,5.0
193626,20180125,10,PCA,-89.23444575769098
193626,20180125,10,PM2.5,5.0
193632,20180125,11,PCA,-99.13483801132696
193632,20180125,11,PM2.5,3.0
193638,20180125,12,PCA,-103.30750128463072
193638,20180125,12,PM2.5,3.0
193644,20180125,13,PCA,-99.44588158500011
193644,20180125,13,PM2.5,8.0
193650,20180125,14,PCA,-102.75968918592285
193650,20180125,14,PM2.5,3.0
193656,20180125,15,PCA,-93.59594576876435
193656,20180125,15,PM2.5,3.0
193662,20180125,16,PCA,-81.89531875532992
193662,20180125,16,PM2.5,22.0
193668,20180125,17,PCA,-91.68742922445803
193668,20180125,17,PM2.5,11.0
193674,20180125,18,PCA,-76.6375965930798
193674,20180125,18,PM2.5,21.0
193680,20180125,19,PCA,-69.46643147752994
193680,20180125,19,PM2.5,22.0
193686,20180125,20,PCA,-79.30355409628473
193686,20180125,20,PM2.5,4.0
193692,20180125,21,PCA,-31.4268971867821
193692,20180125,21,PM2.5,43.0
193698,20180125,22,PCA,-40.892333186436026
193698,20180125,22,PM2.5,29.0
193704,20180125,23,PCA,-40.8698604283135
193704,20180125,23,PM2.5,27.0
193710,20180126,0,PCA,-44.99385948761015
193710,20180126,0,PM2.5,9.0
193746,20180126,6,PCA,-60.76590119834983
193746,20180126,6,PM2.5,23.0
193752,20180126,7,PCA,-53.46769774475304
193752,20180126,7,PM2.5,18.0
193758,20180126,8,PCA,-44.10575232690538
193758,20180126,8,PM2.5,22.0
193764,20180126,9,PCA,-47.800925095662166
193764,20180126,9,PM2.5,25.0
193770,20180126,10,PCA,-70.03683222558713
193770,20180126,10,PM2.5,17.0
193776,20180126,11,PCA,-75.93912740849227
193776,20180126,11,PM2.5,19.0
193782,20180126,12,PCA,-82.72638053896596
193782,20180126,12,PM2.5,17.0
193788,20180126,13,PCA,-95.70822094712179
193788,20180126,13,PM2.5,12.0
193794,20180126,14,PCA,-90.63004503251084
193794,20180126,14,PM2.5,14.0
193800,20180126,15,PCA,-72.79009354573415
193800,20180126,15,PM2.5,23.0
193806,20180126,16,PCA,-61.912357481575626
193806,20180126,16,PM2.5,27.0
193812,20180126,17,PCA,-47.66255317167519
193812,20180126,17,PM2.5,30.0
193818,20180126,18,PCA,-48.71588022095137
193818,20180126,18,PM2.5,30.0
193824,20180126,19,PCA,-54.11570229990946
193824,20180126,19,PM2.5,27.0
193830,20180126,20,PCA,-10.650897670537331
193830,20180126,20,PM2.5,53.0
193836,20180126,21,PCA,18.68194519532111
193836,20180126,21,PM2.5,71.0
193842,20180126,22,PCA,9.357598056658722
193842,20180126,22,PM2.5,65.0
193848,20180126,23,PCA,6.63835869057048
193848,20180126,23,PM2.5,64.0
193854,20180127,0,PCA,1.5870305930752096
193854,20180127,0,PM2.5,61.0
193860,20180127,1,PCA,-2.842878841414095
193860,20180127,1,PM2.5,59.0
193866,20180127,2,PCA,9.937303959385702
193866,20180127,2,PM2.5,67.0
193872,20180127,3,PCA,1.6879303018886018
193872,20180127,3,PM2.5,62.0
193878,20180127,4,PCA,20.184671808495306
193878,20180127,4,PM2.5,73.0
193884,20180127,5,PCA,-2.0226425400468373
193884,20180127,5,PM2.5,60.0
193890,20180127,6,PCA,2.9003748942411747
193890,20180127,6,PM2.5,64.0
193896,20180127,7,PCA,-12.665546480852338
193896,20180127,7,PM2.5,54.0
193902,20180127,8,PCA,0.4117656726123708
193902,20180127,8,PM2.5,62.0
193908,20180127,9,PCA,4.498229723598115
193908,20180127,9,PM2.5,65.0
193914,20180127,10,PCA,9.599514346853159
193914,20180127,10,PM2.5,68.0
193920,20180127,11,PCA,13.724495990596374
193920,20180127,11,PM2.5,70.0
193926,20180127,12,PCA,10.004566431330119
193926,20180127,12,PM2.5,69.0
193932,20180127,13,PCA,7.34294296862191
193932,20180127,13,PM2.5,68.0
193938,20180127,14,PCA,21.55795674075293
193938,20180127,14,PM2.5,76.0
193944,20180127,15,PCA,25.34460523511357
193944,20180127,15,PM2.5,78.0
193950,20180127,16,PCA,42.48300536164822
193950,20180127,16,PM2.5,88.0
193956,20180127,17,PCA,53.60558324727847
193956,20180127,17,PM2.5,94.0
193962,20180127,18,PCA,54.13746756395412
193962,20180127,18,PM2.5,94.0
193968,20180127,19,PCA,54.66935188062975
193968,20180127,19,PM2.5,94.0
193974,20180127,20,PCA,52.27877949493152
193974,20180127,20,PM2.5,93.0
193980,20180127,21,PCA,53.35575658274605
193980,20180127,21,PM2.5,94.0
193986,20180127,22,PCA,66.65704272559896
193986,20180127,22,PM2.5,103.0
193992,20180127,23,PCA,58.280682598955934
193992,20180127,23,PM2.5,98.0
193998,20180128,0,PCA,44.36586277122803
193998,20180128,0,PM2.5,89.0
194034,20180128,6,PCA,-100.11720164229895
194034,20180128,6,PM2.5,4.0
194040,20180128,7,PCA,-99.55202314596775
194040,20180128,7,PM2.5,4.0
194046,20180128,8,PCA,-103.09920483783289
194046,20180128,8,PM2.5,4.0
194052,20180128,9,PCA,-103.20116553173523
194052,20180128,9,PM2.5,4.0
194058,20180128,10,PCA,-101.10230660869803
194058,20180128,10,PM2.5,7.0
194064,20180128,11,PCA,-94.52636036306072
194064,20180128,11,PM2.5,7.0
194070,20180128,12,PCA,-94.02084541249239
194070,20180128,12,PM2.5,7.0
194076,20180128,13,PCA,-85.38842393200716
194076,20180128,13,PM2.5,9.0
194082,20180128,14,PCA,-76.44218352278295
194082,20180128,14,PM2.5,6.0
194088,20180128,15,PCA,-60.54953842037008
194088,20180128,15,PM2.5,9.0
194094,20180128,16,PCA,-36.356192313866785
194094,20180128,16,PM2.5,12.0
194100,20180128,17,PCA,-46.42832550565457
194100,20180128,17,PM2.5,15.0
194106,20180128,18,PCA,-56.78982167211905
194106,20180128,18,PM2.5,9.0
194112,20180128,19,PCA,-57.04473780563842
194112,20180128,19,PM2.5,6.0
194118,20180128,20,PCA,-42.29950395295073
194118,20180128,20,PM2.5,11.0
194124,20180128,21,PCA,-44.53409358949835
194124,20180128,21,PM2.5,7.0
194130,20180128,22,PCA,10.972118358265405
194130,20180128,22,PM2.5,14.0
194136,20180128,23,PCA,17.599030552090422
194136,20180128,23,PM2.5,11.0
194142,20180129,0,PCA,-46.67101627319861
194142,20180129,0,PM2.5,7.0
194148,20180129,1,PCA,-45.345493232829526
194148,20180129,1,PM2.5,9.0
194154,20180129,2,PCA,-47.42712742976011
194154,20180129,2,PM2.5,8.0
194160,20180129,3,PCA,-48.54011541374333
194160,20180129,3,PM2.5,6.0
194166,20180129,4,PCA,-55.98703830842489
194166,20180129,4,PM2.5,9.0
194172,20180129,5,PCA,-63.75277426986507
194172,20180129,5,PM2.5,6.0
194178,20180129,6,PCA,-65.91914704564724
194178,20180129,6,PM2.5,9.0
194184,20180129,7,PCA,-73.0135104293775
194184,20180129,7,PM2.5,9.0
194190,20180129,8,PCA,-77.74122014444201
194190,20180129,8,PM2.5,5.0
194196,20180129,9,PCA,-75.8383509842892
194196,20180129,9,PM2.5,7.0
194202,20180129,10,PCA,-81.65454296738811
194202,20180129,10,PM2.5,5.0
194208,20180129,11,PCA,-85.24839947744171
194208,20180129,11,PM2.5,6.0
194214,20180129,12,PCA,-89.6536530197707
194214,20180129,12,PM2.5,7.0
194220,20180129,13,PCA,-94.61541364732686
194220,20180129,13,PM2.5,3.0
194226,20180129,14,PCA,-90.2058401774717
194226,20180129,14,PM2.5,6.0
194232,20180129,15,PCA,-87.91167092415522
194232,20180129,15,PM2.5,7.0
194238,20180129,16,PCA,-82.37191093068145
194238,20180129,16,PM2.5,6.0
194244,20180129,17,PCA,-77.23138526634749
194244,20180129,17,PM2.5,9.0
194250,20180129,18,PCA,-78.51816772450422
194250,20180129,18,PM2.5,9.0
194256,20180129,19,PCA,-81.27117449914476
194256,20180129,19,PM2.5,5.0
194262,20180129,20,PCA,-88.92633870915719
194262,20180129,20,PM2.5,4.0
194268,20180129,21,PCA,-84.79656808760406
194268,20180129,21,PM2.5,4.0
194274,20180129,22,PCA,-84.41730765316542
194274,20180129,22,PM2.5,6.0
194280,20180129,23,PCA,-66.0200567745667
194280,20180129,23,PM2.5,15.0
194286,20180130,0,PCA,-72.07320298995054
194286,20180130,0,PM2.5,10.0
194292,20180130,1,PCA,-97.89053840856002
194292,20180130,1,PM2.5,5.0
194298,20180130,2,PCA,-100.66766592532835
194298,20180130,2,PM2.5,5.0
194304,20180130,3,PCA,-93.70917753768106
194304,20180130,3,PM2.5,8.0
194310,20180130,4,PCA,-83.42027851308679
194310,20180130,4,PM2.5,10.0
194316,20180130,5,PCA,-98.14050029732016
194316,20180130,5,PM2.5,10.0
194322,20180130,6,PCA,-93.34395775756087
194322,20180130,6,PM2.5,11.0
194328,20180130,7,PCA,-80.65802114157623
194328,20180130,7,PM2.5,16.0
194334,20180130,8,PCA,-81.30081137811543
194334,20180130,8,PM2.5,11.0
194340,20180130,9,PCA,-85.8633114900606
194340,20180130,9,PM2.5,11.0
194346,20180130,10,PCA,-90.09039288816709
194346,20180130,10,PM2.5,9.0
194352,20180130,11,PCA,-94.36838249193846
194352,20180130,11,PM2.5,5.0
194358,20180130,12,PCA,-93.6418657100314
194358,20180130,12,PM2.5,11.0
194364,20180130,13,PCA,-97.76707034322952
194364,20180130,13,PM2.5,6.0
194370,20180130,14,PCA,-83.3987685306028
194370,20180130,14,PM2.5,9.0
194376,20180130,15,PCA,-67.88462572314117
194376,20180130,15,PM2.5,20.0
194382,20180130,16,PCA,-84.05355853260664
194382,20180130,16,PM2.5,10.0
194388,20180130,17,PCA,-89.72124819045382
194388,20180130,17,PM2.5,8.0
194394,20180130,18,PCA,-86.54749123056776
194394,20180130,18,PM2.5,8.0
194400,20180130,19,PCA,-84.39671206838196
194400,20180130,19,PM2.5,8.0
194406,20180130,20,PCA,-84.35522492863083
194406,20180130,20,PM2.5,4.0
194412,20180130,21,PCA,-75.40831030891319
194412,20180130,21,PM2.5,8.0
194418,20180130,22,PCA,-71.27517143973897
194418,20180130,22,PM2.5,10.0
194424,20180130,23,PCA,-74.05830773906645
194424,20180130,23,PM2.5,6.0
194430,20180131,0,PCA,-72.37161413022066
194430,20180131,0,PM2.5,7.0
194436,20180131,1,PCA,-69.45342393893198
194436,20180131,1,PM2.5,7.0
194442,20180131,2,PCA,-66.33131235983862
194442,20180131,2,PM2.5,7.0
194448,20180131,3,PCA,-49.852710080116644
194448,20180131,3,PM2.5,12.0
194454,20180131,4,PCA,-49.58488914801691
194454,20180131,4,PM2.5,13.0
194460,20180131,5,PCA,-47.23447972802562
194460,20180131,5,PM2.5,15.0
194466,20180131,6,PCA,-43.151656171961015
194466,20180131,6,PM2.5,17.0
194472,20180131,7,PCA,-45.9642451744262
194472,20180131,7,PM2.5,18.0
194478,20180131,8,PCA,-32.62732091784775
194478,20180131,8,PM2.5,23.0
194484,20180131,9,PCA,-29.029606797039907
194484,20180131,9,PM2.5,25.0
194490,20180131,10,PCA,-62.791254895561245
194490,20180131,10,PM2.5,14.0
194496,20180131,11,PCA,-71.78922200351631
194496,20180131,11,PM2.5,12.0
194502,20180131,12,PCA,-79.30004183143714
194502,20180131,12,PM2.5,12.0
194508,20180131,13,PCA,-80.82963054218347
194508,20180131,13,PM2.5,14.0
194514,20180131,14,PCA,-65.45476564957465
194514,20180131,14,PM2.5,19.0
194520,20180131,15,PCA,-56.90716667693497
194520,20180131,15,PM2.5,22.0
194526,20180131,16,PCA,-54.58278396993757
194526,20180131,16,PM2.5,26.0
194532,20180131,17,PCA,-56.14162335872628
194532,20180131,17,PM2.5,24.0
194538,20180131,18,PCA,-46.22408182330009
194538,20180131,18,PM2.5,24.0
194544,20180131,19,PCA,-43.93246819816046
194544,20180131,19,PM2.5,25.0
194550,20180131,20,PCA,-28.922734896327473
194550,20180131,20,PM2.5,34.0
194556,20180131,21,PCA,-15.908568142674802
194556,20180131,21,PM2.5,37.0
194562,20180131,22,PCA,-25.06714158318956
194562,20180131,22,PM2.5,31.0
194568,20180131,23,PCA,-23.09920669405928
194568,20180131,23,PM2.5,40.0
194574,20180201,0,PCA,-10.931388456139164
194574,20180201,0,PM2.5,46.0
194580,20180201,1,PCA,-9.307194773227877
194580,20180201,1,PM2.5,47.0
194586,20180201,2,PCA,-22.726059125251997
194586,20180201,2,PM2.5,37.0
194592,20180201,3,PCA,-31.877854645846885
194592,20180201,3,PM2.5,37.0
194598,20180201,4,PCA,-25.25976979508187
194598,20180201,4,PM2.5,46.0
194604,20180201,5,PCA,-24.028836329900006
194604,20180201,5,PM2.5,48.0
194610,20180201,6,PCA,-26.50908399618661
194610,20180201,6,PM2.5,43.0
194616,20180201,7,PCA,-28.486728516375752
194616,20180201,7,PM2.5,36.0
194622,20180201,8,PCA,-7.058402656766832
194622,20180201,8,PM2.5,46.0
194628,20180201,9,PCA,-6.149740634837504
194628,20180201,9,PM2.5,42.0
194634,20180201,10,PCA,-3.0457361973011965
194634,20180201,10,PM2.5,49.0
194640,20180201,11,PCA,-18.921053162062616
194640,20180201,11,PM2.5,42.0
194646,20180201,12,PCA,-23.846777378506243
194646,20180201,12,PM2.5,40.0
194652,20180201,13,PCA,-23.63739182061978
194652,20180201,13,PM2.5,39.0
194658,20180201,14,PCA,-16.511031201308352
194658,20180201,14,PM2.5,37.0
194664,20180201,15,PCA,-23.95351607236238
194664,20180201,15,PM2.5,32.0
194670,20180201,16,PCA,-35.33293554492897
194670,20180201,16,PM2.5,30.0
194676,20180201,17,PCA,-38.24755807455708
194676,20180201,17,PM2.5,25.0
194682,20180201,18,PCA,-50.41402823676052
194682,20180201,18,PM2.5,20.0
194688,20180201,19,PCA,-69.3542071915126
194688,20180201,19,PM2.5,11.0
194694,20180201,20,PCA,-88.83299168383607
194694,20180201,20,PM2.5,4.0
194700,20180201,21,PCA,-79.48749337005668
194700,20180201,21,PM2.5,7.0
194706,20180201,22,PCA,-79.21537869690194
194706,20180201,22,PM2.5,4.0
194712,20180201,23,PCA,-87.08737170435526
194712,20180201,23,PM2.5,7.0
194718,20180202,0,PCA,-80.3403224106162
194718,20180202,0,PM2.5,8.0
194724,20180202,1,PCA,-86.26649586364337
194724,20180202,1,PM2.5,8.0
194730,20180202,2,PCA,-97.12480938310105
194730,20180202,2,PM2.5,5.0
194736,20180202,3,PCA,-97.17586187133847
194736,20180202,3,PM2.5,7.0
194742,20180202,4,PCA,-99.61875317679555
194742,20180202,4,PM2.5,6.0
194748,20180202,5,PCA,-88.83272204759182
194748,20180202,5,PM2.5,5.0
194754,20180202,6,PCA,-88.1060609831122
194754,20180202,6,PM2.5,7.0
194760,20180202,7,PCA,-89.93286297551744
194760,20180202,7,PM2.5,6.0
194766,20180202,8,PCA,-93.30557337165976
194766,20180202,8,PM2.5,9.0
194772,20180202,9,PCA,-95.46838697045894
194772,20180202,9,PM2.5,8.0
194778,20180202,10,PCA,-95.92371718370102
194778,20180202,10,PM2.5,7.0
194784,20180202,11,PCA,-87.5668349872521
194784,20180202,11,PM2.5,5.5
194790,20180202,12,PCA,-91.69635831618284
194790,20180202,12,PM2.5,4.0
194796,20180202,13,PCA,-85.39193385114497
194796,20180202,13,PM2.5,9.0
194802,20180202,14,PCA,-83.8115786062505
194802,20180202,14,PM2.5,11.0
194808,20180202,15,PCA,-80.26001924433635
194808,20180202,15,PM2.5,10.0
194814,20180202,16,PCA,-76.77250109823406
194814,20180202,16,PM2.5,10.0
194820,20180202,17,PCA,-82.29935629312745
194820,20180202,17,PM2.5,9.0
194826,20180202,18,PCA,-85.98226869850302
194826,20180202,18,PM2.5,8.0
194832,20180202,19,PCA,-83.57752769375881
194832,20180202,19,PM2.5,11.0
194838,20180202,20,PCA,-87.54548575734071
194838,20180202,20,PM2.5,7.0
194844,20180202,21,PCA,-86.08195025587291
194844,20180202,21,PM2.5,12.0
194850,20180202,22,PCA,-83.05253767807848
194850,20180202,22,PM2.5,11.0
194856,20180202,23,PCA,-81.29232404498431
194856,20180202,23,PM2.5,12.0
194862,20180203,0,PCA,-72.07663420220602
194862,20180203,0,PM2.5,17.0
194868,20180203,1,PCA,-86.16364357806847
194868,20180203,1,PM2.5,7.0
194874,20180203,2,PCA,-93.1904643115267
194874,20180203,2,PM2.5,7.0
194880,20180203,3,PCA,-92.2912379221904
194880,20180203,3,PM2.5,10.0
194886,20180203,4,PCA,-90.5708057023193
194886,20180203,4,PM2.5,8.0
194892,20180203,5,PCA,-89.93284174581181
194892,20180203,5,PM2.5,8.0
194898,20180203,6,PCA,-82.53555995374644
194898,20180203,6,PM2.5,12.0
194904,20180203,7,PCA,-85.2101600705283
194904,20180203,7,PM2.5,6.0
194910,20180203,8,PCA,-76.1560105384212
194910,20180203,8,PM2.5,14.0
194916,20180203,9,PCA,-62.6384969753603
194916,20180203,9,PM2.5,18.0
194922,20180203,10,PCA,-74.69555235370244
194922,20180203,10,PM2.5,19.0
194928,20180203,11,PCA,-85.90164064663472
194928,20180203,11,PM2.5,15.0
194934,20180203,12,PCA,-89.34275633972582
194934,20180203,12,PM2.5,8.0
194940,20180203,13,PCA,-84.62729817710785
194940,20180203,13,PM2.5,9.0
194946,20180203,14,PCA,-98.0780062650246
194946,20180203,14,PM2.5,7.0
194952,20180203,15,PCA,-97.09637132450285
194952,20180203,15,PM2.5,7.0
194958,20180203,16,PCA,-93.9483636081989
194958,20180203,16,PM2.5,4.0
194964,20180203,17,PCA,-86.65866370771818
194964,20180203,17,PM2.5,10.0
194970,20180203,18,PCA,-92.89066149992956
194970,20180203,18,PM2.5,5.0
194976,20180203,19,PCA,-95.7535658155044
194976,20180203,19,PM2.5,6.0
194982,20180203,20,PCA,-95.81249479719521
194982,20180203,20,PM2.5,6.0
194988,20180203,21,PCA,-97.58297269393165
194988,20180203,21,PM2.5,9.0
194994,20180203,22,PCA,-100.95635991162324
194994,20180203,22,PM2.5,7.0
195000,20180203,23,PCA,-100.089677003634
195000,20180203,23,PM2.5,8.0
195006,20180204,0,PCA,-90.20264076961695
195006,20180204,0,PM2.5,8.0
195012,20180204,1,PCA,-86.5088355591277
195012,20180204,1,PM2.5,13.0
195018,20180204,2,PCA,-85.7090997977994
195018,20180204,2,PM2.5,14.0
195024,20180204,3,PCA,-83.99126724183874
195024,20180204,3,PM2.5,12.0
195030,20180204,4,PCA,-87.95156853885618
195030,20180204,4,PM2.5,10.0
195036,20180204,5,PCA,-90.62681929071616
195036,20180204,5,PM2.5,7.0
195042,20180204,6,PCA,-75.66915379318743
195042,20180204,6,PM2.5,18.0
195048,20180204,7,PCA,-79.12328689350271
195048,20180204,7,PM2.5,11.0
195054,20180204,8,PCA,-68.9484899997921
195054,20180204,8,PM2.5,21.0
195060,20180204,9,PCA,-59.2931947846616
195060,20180204,9,PM2.5,24.0
195066,20180204,10,PCA,-36.35589950195679
195066,20180204,10,PM2.5,39.0
195072,20180204,11,PCA,-44.945010167530235
195072,20180204,11,PM2.5,31.0
195078,20180204,12,PCA,-62.37309177666687
195078,20180204,12,PM2.5,30.0
195084,20180204,13,PCA,-69.68245352914842
195084,20180204,13,PM2.5,27.0
195090,20180204,14,PCA,-63.10322818699557
195090,20180204,14,PM2.5,30.0
195096,20180204,15,PCA,-75.00468321898663
195096,20180204,15,PM2.5,14.0
195102,20180204,16,PCA,-79.24461167315071
195102,20180204,16,PM2.5,9.0
195108,20180204,17,PCA,-70.59499165303014
195108,20180204,17,PM2.5,5.0
195114,20180204,18,PCA,-41.263240489298944
195114,20180204,18,PM2.5,29.0
195120,20180204,19,PCA,-47.358767130306106
195120,20180204,19,PM2.5,26.0
195126,20180204,20,PCA,-46.33480526635062
195126,20180204,20,PM2.5,31.0
195132,20180204,21,PCA,-47.0688073680111
195132,20180204,21,PM2.5,26.0
195138,20180204,22,PCA,-43.14878826934039
195138,20180204,22,PM2.5,33.0
195144,20180204,23,PCA,-77.16711680073043
195144,20180204,23,PM2.5,15.0
195150,20180205,0,PCA,-96.70748518799931
195150,20180205,0,PM2.5,4.0
195156,20180205,1,PCA,-97.73965516851959
195156,20180205,1,PM2.5,4.0
195162,20180205,2,PCA,-96.18727827650713
195162,20180205,2,PM2.5,7.0
195168,20180205,3,PCA,-91.48320913753606
195168,20180205,3,PM2.5,8.0
195174,20180205,4,PCA,-88.40339470658223
195174,20180205,4,PM2.5,8.0
195180,20180205,5,PCA,-99.29781773575903
195180,20180205,5,PM2.5,7.0
195186,20180205,6,PCA,-98.86413395440607
195186,20180205,6,PM2.5,7.0
195192,20180205,7,PCA,-98.13880295760961
195192,20180205,7,PM2.5,9.0
195198,20180205,8,PCA,-90.62665567306145
195198,20180205,8,PM2.5,11.0
195204,20180205,9,PCA,-93.12958107889195
195204,20180205,9,PM2.5,6.0
195210,20180205,10,PCA,-90.97348464025269
195210,20180205,10,PM2.5,11.0
195216,20180205,11,PCA,-101.48412267131359
195216,20180205,11,PM2.5,5.0
195222,20180205,12,PCA,-98.48481082067904
195222,20180205,12,PM2.5,10.0
195228,20180205,13,PCA,-100.83084257062136
