,date,hour,type,顺义
291738,20191220,20,PCA,-33.13246260359699
291738,20191220,20,PM2.5,37.0
291744,20191220,21,PCA,-38.17645379731015
291744,20191220,21,PM2.5,34.0
291750,20191220,22,PCA,-27.15039776573903
291750,20191220,22,PM2.5,41.0
291756,20191220,23,PCA,-27.521021659347742
291756,20191220,23,PM2.5,41.0
291762,20191221,0,PCA,-27.686735007251592
291762,20191221,0,PM2.5,41.0
291768,20191221,1,PCA,-38.069751693990796
291768,20191221,1,PM2.5,35.0
291774,20191221,2,PCA,-29.806231674513118
291774,20191221,2,PM2.5,40.0
291780,20191221,3,PCA,-40.28964825349643
291780,20191221,3,PM2.5,31.0
291786,20191221,4,PCA,-48.81036956051578
291786,20191221,4,PM2.5,29.0
291792,20191221,5,PCA,-51.51238406317344
291792,20191221,5,PM2.5,27.0
291798,20191221,6,PCA,-51.47472315677409
291798,20191221,6,PM2.5,28.0
291804,20191221,7,PCA,-46.690877781416546
291804,20191221,7,PM2.5,31.0
291810,20191221,8,PCA,-45.229275342337
291810,20191221,8,PM2.5,32.0
291816,20191221,9,PCA,-43.523691574294546
291816,20191221,9,PM2.5,34.0
291822,20191221,10,PCA,-50.796827543512066
291822,20191221,10,PM2.5,32.0
291828,20191221,11,PCA,-40.38927423282698
291828,20191221,11,PM2.5,39.0
291834,20191221,12,PCA,-40.4299753461656
291834,20191221,12,PM2.5,39.0
291840,20191221,13,PCA,-40.733089446093665
291840,20191221,13,PM2.5,39.0
291846,20191221,14,PCA,-42.85258122519291
291846,20191221,14,PM2.5,37.0
291852,20191221,15,PCA,-28.063642451999957
291852,20191221,15,PM2.5,43.0
291858,20191221,16,PCA,-20.620610832577793
291858,20191221,16,PM2.5,46.0
291864,20191221,17,PCA,-25.933119979199763
291864,20191221,17,PM2.5,41.0
291870,20191221,18,PCA,-14.033919734844357
291870,20191221,18,PM2.5,48.0
291876,20191221,19,PCA,-8.403635914439224
291876,20191221,19,PM2.5,52.0
291882,20191221,20,PCA,-0.14464270147764052
291882,20191221,20,PM2.5,57.0
291888,20191221,21,PCA,13.963857239709379
291888,20191221,21,PM2.5,66.0
291894,20191221,22,PCA,23.34224316265197
291894,20191221,22,PM2.5,72.0
291900,20191221,23,PCA,37.49242173711891
291900,20191221,23,PM2.5,81.0
291906,20191222,0,PCA,34.52722120916636
291906,20191222,0,PM2.5,80.0
291912,20191222,1,PCA,31.390290219692734
291912,20191222,1,PM2.5,78.0
291918,20191222,2,PCA,29.76696731367747
291918,20191222,2,PM2.5,77.0
291924,20191222,3,PCA,27.303215546280267
291924,20191222,3,PM2.5,76.0
291930,20191222,4,PCA,18.48000974100613
291930,20191222,4,PM2.5,70.0
291936,20191222,5,PCA,22.968820817050826
291936,20191222,5,PM2.5,73.0
291942,20191222,6,PCA,21.138105929851783
291942,20191222,6,PM2.5,72.0
291948,20191222,7,PCA,7.598559654738455
291948,20191222,7,PM2.5,64.0
291954,20191222,8,PCA,-1.8358172635995018
291954,20191222,8,PM2.5,58.0
291960,20191222,9,PCA,6.9685456655187386
291960,20191222,9,PM2.5,64.0
291966,20191222,10,PCA,1.9830269026798633
291966,20191222,10,PM2.5,61.0
291972,20191222,11,PCA,-16.674933219168537
291972,20191222,11,PM2.5,51.0
291978,20191222,12,PCA,-22.730446897631484
291978,20191222,12,PM2.5,48.0
291984,20191222,13,PCA,-0.7667392246766368
291984,20191222,13,PM2.5,61.0
291990,20191222,14,PCA,-7.831062261712582
291990,20191222,14,PM2.5,57.0
291996,20191222,15,PCA,-5.893106457483963
291996,20191222,15,PM2.5,58.0
292002,20191222,16,PCA,2.4892921618999115
292002,20191222,16,PM2.5,62.0
292008,20191222,17,PCA,3.6810621538656934
292008,20191222,17,PM2.5,62.0
292014,20191222,18,PCA,13.554036148299659
292014,20191222,18,PM2.5,66.0
292020,20191222,19,PCA,16.990310153929908
292020,20191222,19,PM2.5,68.0
292026,20191222,20,PCA,7.593081354831425
292026,20191222,20,PM2.5,62.0
292032,20191222,21,PCA,6.832234968713492
292032,20191222,21,PM2.5,62.0
292038,20191222,22,PCA,16.100898539147593
292038,20191222,22,PM2.5,68.0
292044,20191222,23,PCA,13.864893074579266
292044,20191222,23,PM2.5,67.0
292050,20191223,0,PCA,-14.672901730767057
292050,20191223,0,PM2.5,51.0
292056,20191223,1,PCA,-42.31709508907866
292056,20191223,1,PM2.5,36.0
292062,20191223,2,PCA,-68.13059840610366
292062,20191223,2,PM2.5,23.0
292068,20191223,3,PCA,-72.18237338002956
292068,20191223,3,PM2.5,22.0
292074,20191223,4,PCA,-82.04823267567573
292074,20191223,4,PM2.5,17.0
292080,20191223,5,PCA,-80.73780942518789
292080,20191223,5,PM2.5,18.0
292086,20191223,6,PCA,-80.92312137199227
292086,20191223,6,PM2.5,18.0
292092,20191223,7,PCA,-79.53958996268749
292092,20191223,7,PM2.5,19.0
292098,20191223,8,PCA,-79.80316989055089
292098,20191223,8,PM2.5,18.0
292104,20191223,9,PCA,-74.46682278428804
292104,20191223,9,PM2.5,20.0
292110,20191223,10,PCA,-69.28156273467904
292110,20191223,10,PM2.5,20.0
292116,20191223,11,PCA,-88.60572904024191
292116,20191223,11,PM2.5,14.0
292122,20191223,12,PCA,-88.53043043590924
292122,20191223,12,PM2.5,13.0
292128,20191223,13,PCA,-87.48738304296872
292128,20191223,13,PM2.5,14.0
292134,20191223,14,PCA,-75.16404934508815
292134,20191223,14,PM2.5,21.0
292140,20191223,15,PCA,35.75058192123879
292140,20191223,15,PM2.5,86.0
292146,20191223,16,PCA,91.08934277152234
292146,20191223,16,PM2.5,118.0
292152,20191223,17,PCA,93.13907990773305
292152,20191223,17,PM2.5,118.0
292158,20191223,18,PCA,85.58226369873086
292158,20191223,18,PM2.5,112.0
292164,20191223,19,PCA,100.88976367107533
292164,20191223,19,PM2.5,121.0
292170,20191223,20,PCA,110.79394555718653
292170,20191223,20,PM2.5,127.0
292176,20191223,21,PCA,106.70611516102944
292176,20191223,21,PM2.5,125.0
292182,20191223,22,PCA,96.88526569556566
292182,20191223,22,PM2.5,120.0
292188,20191223,23,PCA,96.88602141831025
292188,20191223,23,PM2.5,120.0
292194,20191224,0,PCA,99.10847024350781
292194,20191224,0,PM2.5,121.0
292200,20191224,1,PCA,100.0365414230188
292200,20191224,1,PM2.5,121.0
292206,20191224,2,PCA,105.48000185113033
292206,20191224,2,PM2.5,125.0
292212,20191224,3,PCA,34.781003163316505
292212,20191224,3,PM2.5,82.0
292218,20191224,4,PCA,-12.927714434556558
292218,20191224,4,PM2.5,55.0
292224,20191224,5,PCA,-10.68148470815778
292224,20191224,5,PM2.5,57.0
292230,20191224,6,PCA,-7.153994251911249
292230,20191224,6,PM2.5,58.0
292236,20191224,7,PCA,-12.63728118602544
292236,20191224,7,PM2.5,53.0
292242,20191224,8,PCA,-13.31466755631509
292242,20191224,8,PM2.5,52.0
292248,20191224,9,PCA,-4.831702831820436
292248,20191224,9,PM2.5,57.0
292254,20191224,10,PCA,2.2722361514974567
292254,20191224,10,PM2.5,62.0
292260,20191224,11,PCA,11.280753903575945
292260,20191224,11,PM2.5,68.0
292278,20191224,14,PCA,8.106674794862833
292278,20191224,14,PM2.5,66.0
292284,20191224,15,PCA,36.356833623032564
292284,20191224,15,PM2.5,84.0
292290,20191224,16,PCA,38.44920577407645
292290,20191224,16,PM2.5,85.0
292296,20191224,17,PCA,48.16408283241512
292296,20191224,17,PM2.5,91.0
292302,20191224,18,PCA,45.976325536890634
292302,20191224,18,PM2.5,89.0
292308,20191224,19,PCA,65.07131423090624
292308,20191224,19,PM2.5,101.0
292314,20191224,20,PCA,60.02732303719306
292314,20191224,20,PM2.5,98.0
292320,20191224,21,PCA,54.61195222712655
292320,20191224,21,PM2.5,95.0
292326,20191224,22,PCA,49.06575655011345
292326,20191224,22,PM2.5,92.0
292332,20191224,23,PCA,60.000933105331974
292332,20191224,23,PM2.5,99.0
292338,20191225,0,PCA,61.492675421655996
292338,20191225,0,PM2.5,100.0
292344,20191225,1,PCA,54.10974774382661
292344,20191225,1,PM2.5,95.0
292350,20191225,2,PCA,55.14149813567856
292350,20191225,2,PM2.5,96.0
292356,20191225,3,PCA,55.326810082482915
292356,20191225,3,PM2.5,96.0
292362,20191225,4,PCA,59.75887444038763
292362,20191225,4,PM2.5,99.0
292368,20191225,5,PCA,66.18564132066093
292368,20191225,5,PM2.5,103.0
292374,20191225,6,PCA,56.62269917365861
292374,20191225,6,PM2.5,97.0
292380,20191225,7,PCA,53.97287973671243
292380,20191225,7,PM2.5,96.0
292386,20191225,8,PCA,53.15604235519911
292386,20191225,8,PM2.5,96.0
292392,20191225,9,PCA,62.84119075482266
292392,20191225,9,PM2.5,103.0
292398,20191225,10,PCA,54.64527102351708
292398,20191225,10,PM2.5,100.0
292404,20191225,11,PCA,50.38407983575831
292404,20191225,11,PM2.5,98.0
292410,20191225,12,PCA,38.77161229290385
292410,20191225,12,PM2.5,91.0
292416,20191225,13,PCA,3.6911092920272983
292416,20191225,13,PM2.5,69.0
292422,20191225,14,PCA,-22.75376701861334
292422,20191225,14,PM2.5,53.0
292428,20191225,15,PCA,-50.86009187444999
292428,20191225,15,PM2.5,36.0
292434,20191225,16,PCA,-65.88234310308097
292434,20191225,16,PM2.5,27.0
292440,20191225,17,PCA,-60.40667258077538
292440,20191225,17,PM2.5,30.0
292446,20191225,18,PCA,-59.919002256787564
292446,20191225,18,PM2.5,30.0
292452,20191225,19,PCA,-68.25434078678964
292452,20191225,19,PM2.5,25.0
292458,20191225,20,PCA,-88.71705822089338
292458,20191225,20,PM2.5,13.0
292464,20191225,21,PCA,-92.34063603011303
292464,20191225,21,PM2.5,9.0
292470,20191225,22,PCA,-93.6481131123405
292470,20191225,22,PM2.5,7.0
292476,20191225,23,PCA,-93.6651794914468
292476,20191225,23,PM2.5,7.0
292482,20191226,0,PCA,-97.21607838994458
292482,20191226,0,PM2.5,9.0
292488,20191226,1,PCA,-92.78458987973539
292488,20191226,1,PM2.5,9.0
292494,20191226,2,PCA,-92.38244234024225
292494,20191226,2,PM2.5,10.0
292500,20191226,3,PCA,-93.03010750009994
292500,20191226,3,PM2.5,9.0
292506,20191226,4,PCA,-94.17566850808225
292506,20191226,4,PM2.5,7.0
292512,20191226,5,PCA,-80.50953659662794
292512,20191226,5,PM2.5,11.0
292518,20191226,6,PCA,-80.65699068574868
292518,20191226,6,PM2.5,13.0
292524,20191226,7,PCA,-80.72851656886348
292524,20191226,7,PM2.5,10.0
292530,20191226,8,PCA,-71.80549683703572
292530,20191226,8,PM2.5,15.0
292536,20191226,9,PCA,-63.91775889596242
292536,20191226,9,PM2.5,15.0
292542,20191226,10,PCA,-57.08310302499058
292542,20191226,10,PM2.5,16.0
292548,20191226,11,PCA,-60.69151854733438
292548,20191226,11,PM2.5,14.0
292554,20191226,12,PCA,-56.68767456260188
292554,20191226,12,PM2.5,17.0
292560,20191226,13,PCA,-60.29248032587859
292560,20191226,13,PM2.5,16.0
292566,20191226,14,PCA,-57.920120821993855
292566,20191226,14,PM2.5,16.0
292572,20191226,15,PCA,-65.00426425512698
292572,20191226,15,PM2.5,12.0
292578,20191226,16,PCA,-80.37084305155305
292578,20191226,16,PM2.5,10.0
292584,20191226,17,PCA,-76.47319343447923
292584,20191226,17,PM2.5,12.0
292590,20191226,18,PCA,-60.823191268963484
292590,20191226,18,PM2.5,16.0
292596,20191226,19,PCA,-49.812132655376374
292596,20191226,19,PM2.5,18.0
292602,20191226,20,PCA,-40.74913535339176
292602,20191226,20,PM2.5,24.0
292608,20191226,21,PCA,-33.942522683533
292608,20191226,21,PM2.5,30.0
292614,20191226,22,PCA,-34.16366825537186
292614,20191226,22,PM2.5,29.0
292620,20191226,23,PCA,-31.624326893678766
292620,20191226,23,PM2.5,30.0
292626,20191227,0,PCA,-35.005113091044
292626,20191227,0,PM2.5,31.0
292632,20191227,1,PCA,-37.11360167710217
292632,20191227,1,PM2.5,33.0
292638,20191227,2,PCA,-37.63085310687411
292638,20191227,2,PM2.5,32.0
292644,20191227,3,PCA,-44.76466418593928
292644,20191227,3,PM2.5,25.0
292650,20191227,4,PCA,-47.7896131846222
292650,20191227,4,PM2.5,23.0
292656,20191227,5,PCA,-53.99340721169183
292656,20191227,5,PM2.5,20.0
292662,20191227,6,PCA,-54.88907134572451
292662,20191227,6,PM2.5,20.0
292668,20191227,7,PCA,-52.94332673084386
292668,20191227,7,PM2.5,20.0
292674,20191227,8,PCA,-54.20934697698809
292674,20191227,8,PM2.5,18.0
292680,20191227,9,PCA,-55.47619377608987
292680,20191227,9,PM2.5,19.0
292686,20191227,10,PCA,-51.39924163254045
292686,20191227,10,PM2.5,22.0
292692,20191227,11,PCA,-47.26783478499731
292692,20191227,11,PM2.5,26.0
292698,20191227,12,PCA,-46.94426773005455
292698,20191227,12,PM2.5,30.0
292704,20191227,13,PCA,-42.0024978174452
292704,20191227,13,PM2.5,34.0
292710,20191227,14,PCA,-37.18851256484316
292710,20191227,14,PM2.5,37.0
292716,20191227,15,PCA,-32.556869882319134
292716,20191227,15,PM2.5,42.0
292722,20191227,16,PCA,-28.1565262032515
292722,20191227,16,PM2.5,42.0
292728,20191227,17,PCA,-23.77451261317989
292728,20191227,17,PM2.5,43.0
292734,20191227,18,PCA,-18.526510033538628
292734,20191227,18,PM2.5,43.0
292740,20191227,19,PCA,-8.552045928304702
292740,20191227,19,PM2.5,50.0
292746,20191227,20,PCA,-6.310779072863751
292746,20191227,20,PM2.5,52.0
292752,20191227,21,PCA,-4.21543754509353
292752,20191227,21,PM2.5,55.0
292758,20191227,22,PCA,16.315277623938304
292758,20191227,22,PM2.5,69.0
292764,20191227,23,PCA,4.0676350889841375
292764,20191227,23,PM2.5,62.0
292770,20191228,0,PCA,2.994313928050527
292770,20191228,0,PM2.5,62.0
292776,20191228,1,PCA,-10.248795647096868
292776,20191228,1,PM2.5,54.0
292782,20191228,2,PCA,-20.42001633482323
292782,20191228,2,PM2.5,48.0
292788,20191228,3,PCA,-30.40414584875882
292788,20191228,3,PM2.5,40.0
292794,20191228,4,PCA,-33.1320363154798
292794,20191228,4,PM2.5,39.0
292800,20191228,5,PCA,-31.89664388782748
292800,20191228,5,PM2.5,39.0
292806,20191228,6,PCA,-34.9956461894046
292806,20191228,6,PM2.5,36.0
292812,20191228,7,PCA,-38.61893300866108
292812,20191228,7,PM2.5,33.0
292818,20191228,8,PCA,-40.1870206420256
292818,20191228,8,PM2.5,32.0
292824,20191228,9,PCA,-35.475795484237565
292824,20191228,9,PM2.5,37.0
292830,20191228,10,PCA,-39.03717576311196
292830,20191228,10,PM2.5,35.0
292836,20191228,11,PCA,-29.101908855679042
292836,20191228,11,PM2.5,42.0
292842,20191228,12,PCA,-29.94917385368415
292842,20191228,12,PM2.5,44.0
292848,20191228,13,PCA,-17.254365156796545
292848,20191228,13,PM2.5,52.0
292854,20191228,14,PCA,41.56781157012723
292854,20191228,14,PM2.5,87.0
292860,20191228,15,PCA,47.54493085298817
292860,20191228,15,PM2.5,90.0
292866,20191228,16,PCA,51.46510409883478
292866,20191228,16,PM2.5,92.0
292872,20191228,17,PCA,51.554598544241145
292872,20191228,17,PM2.5,91.0
292878,20191228,18,PCA,44.88083497397807
292878,20191228,18,PM2.5,86.0
292884,20191228,19,PCA,46.22571434850575
292884,20191228,19,PM2.5,87.0
292890,20191228,20,PCA,56.073149516476974
292890,20191228,20,PM2.5,93.0
292896,20191228,21,PCA,46.24456475461325
292896,20191228,21,PM2.5,87.0
292902,20191228,22,PCA,76.9375833954628
292902,20191228,22,PM2.5,106.0
292908,20191228,23,PCA,84.37650206868754
292908,20191228,23,PM2.5,111.0
292914,20191229,0,PCA,85.29702619249338
292914,20191229,0,PM2.5,112.0
292920,20191229,1,PCA,90.11122835412979
292920,20191229,1,PM2.5,116.0
292926,20191229,2,PCA,83.33268045640366
292926,20191229,2,PM2.5,112.0
292932,20191229,3,PCA,87.17996363310566
292932,20191229,3,PM2.5,114.0
292938,20191229,4,PCA,80.58672768218386
292938,20191229,4,PM2.5,110.0
292944,20191229,5,PCA,54.76767064034826
292944,20191229,5,PM2.5,94.0
292950,20191229,6,PCA,57.85011454996416
292950,20191229,6,PM2.5,96.0
292956,20191229,7,PCA,62.33892562600885
292956,20191229,7,PM2.5,99.0
292962,20191229,8,PCA,67.80953170872607
292962,20191229,8,PM2.5,102.0
292968,20191229,9,PCA,73.79084082383943
292968,20191229,9,PM2.5,106.0
292974,20191229,10,PCA,76.27664777970364
292974,20191229,10,PM2.5,108.0
292980,20191229,11,PCA,97.34286285662306
292980,20191229,11,PM2.5,122.0
292986,20191229,12,PCA,124.40472425668368
292986,20191229,12,PM2.5,139.0
292992,20191229,13,PCA,131.74792081116414
292992,20191229,13,PM2.5,144.0
292998,20191229,14,PCA,138.09931989433824
292998,20191229,14,PM2.5,148.0
293004,20191229,15,PCA,142.06255680441106
293004,20191229,15,PM2.5,151.0
293010,20191229,16,PCA,132.81025467465392
293010,20191229,16,PM2.5,145.0
293016,20191229,17,PCA,104.16413362188447
293016,20191229,17,PM2.5,128.0
293022,20191229,18,PCA,11.969388812201256
293022,20191229,18,PM2.5,72.0
293028,20191229,19,PCA,-92.21229259864535
293028,20191229,19,PM2.5,9.0
293034,20191229,20,PCA,-97.00993961903642
293034,20191229,20,PM2.5,3.0
293040,20191229,21,PCA,-95.21887913246816
293040,20191229,21,PM2.5,5.0
293046,20191229,22,PCA,-95.32860148497666
293046,20191229,22,PM2.5,5.0
293052,20191229,23,PCA,-97.96033103857474
293052,20191229,23,PM2.5,2.0
293058,20191230,0,PCA,-100.78197181315262
293058,20191230,0,PM2.5,6.0
293064,20191230,1,PCA,-96.16180030716696
293064,20191230,1,PM2.5,5.0
293070,20191230,2,PCA,-95.2249471185482
293070,20191230,2,PM2.5,7.0
293076,20191230,3,PCA,-94.03016176555556
293076,20191230,3,PM2.5,7.0
293082,20191230,4,PCA,-94.96375458748479
293082,20191230,4,PM2.5,8.0
293088,20191230,5,PCA,-95.25878888679765
293088,20191230,5,PM2.5,8.0
293094,20191230,6,PCA,-95.66624713384816
293094,20191230,6,PM2.5,4.0
293100,20191230,7,PCA,-87.84940369761009
293100,20191230,7,PM2.5,6.0
293106,20191230,8,PCA,-78.27784618699816
293106,20191230,8,PM2.5,8.0
293112,20191230,9,PCA,-82.16553948707559
293112,20191230,9,PM2.5,7.0
293118,20191230,10,PCA,-89.8664540358553
293118,20191230,10,PM2.5,7.0
293124,20191230,11,PCA,-91.62391732720525
293124,20191230,11,PM2.5,9.0
293130,20191230,12,PCA,-95.7381116286731
293130,20191230,12,PM2.5,6.0
293136,20191230,13,PCA,-86.541194101104
293136,20191230,13,PM2.5,5.0
293142,20191230,14,PCA,-73.2336104202538
293142,20191230,14,PM2.5,6.0
293148,20191230,15,PCA,-78.62302351621676
293148,20191230,15,PM2.5,15.0
293154,20191230,16,PCA,-86.37450323325884
293154,20191230,16,PM2.5,5.0
293160,20191230,17,PCA,-87.34926190130813
293160,20191230,17,PM2.5,7.0
293166,20191230,18,PCA,-85.85647287227629
293166,20191230,18,PM2.5,9.0
293172,20191230,19,PCA,-86.53213352983163
293172,20191230,19,PM2.5,8.0
293178,20191230,20,PCA,-93.29539154550105
293178,20191230,20,PM2.5,4.0
293184,20191230,21,PCA,-96.81272873346694
293184,20191230,21,PM2.5,5.0
293190,20191230,22,PCA,-95.72802755315892
293190,20191230,22,PM2.5,7.0
293196,20191230,23,PCA,-94.19704205473339
293196,20191230,23,PM2.5,6.0
293202,20191231,0,PCA,-96.84342738217178
293202,20191231,0,PM2.5,6.0
293208,20191231,1,PCA,-94.93911639490838
293208,20191231,1,PM2.5,9.0
293214,20191231,2,PCA,-99.60841998383174
293214,20191231,2,PM2.5,3.0
293220,20191231,3,PCA,-94.90413387527218
293220,20191231,3,PM2.5,9.0
293226,20191231,4,PCA,-97.07032392357718
293226,20191231,4,PM2.5,6.0
293232,20191231,5,PCA,-97.6671578286131
293232,20191231,5,PM2.5,5.0
293238,20191231,6,PCA,-96.24728000711397
293238,20191231,6,PM2.5,8.0
293244,20191231,7,PCA,-91.28912722196792
293244,20191231,7,PM2.5,6.0
293250,20191231,8,PCA,-80.98333180357999
293250,20191231,8,PM2.5,12.0
293256,20191231,9,PCA,-69.13856348738378
293256,20191231,9,PM2.5,13.0
293262,20191231,10,PCA,-86.23203642837689
293262,20191231,10,PM2.5,12.0
293268,20191231,11,PCA,-94.29069559397453
293268,20191231,11,PM2.5,9.0
293274,20191231,12,PCA,-74.04755424648786
293274,20191231,12,PM2.5,18.0
293292,20191231,15,PCA,-68.78084665173922
293292,20191231,15,PM2.5,21.0
293298,20191231,16,PCA,-50.675592742032
293298,20191231,16,PM2.5,31.0
293304,20191231,17,PCA,-49.81997691119863
293304,20191231,17,PM2.5,30.0
293310,20191231,18,PCA,-44.44217296885255
293310,20191231,18,PM2.5,32.0
293316,20191231,19,PCA,-42.313039071186076
293316,20191231,19,PM2.5,31.0
293322,20191231,20,PCA,-35.325830682371695
293322,20191231,20,PM2.5,36.0
293328,20191231,21,PCA,-34.459596687139346
293328,20191231,21,PM2.5,38.0
293334,20191231,22,PCA,-32.41569450233597
293334,20191231,22,PM2.5,40.0
293340,20191231,23,PCA,-47.65890188147319
293340,20191231,23,PM2.5,31.0
293346,20200101,0,PCA,-56.62501012343958
293346,20200101,0,PM2.5,26.0
293352,20200101,1,PCA,-59.42277159075397
293352,20200101,1,PM2.5,25.0
293358,20200101,2,PCA,-67.80840736836136
293358,20200101,2,PM2.5,21.0
293364,20200101,3,PCA,-68.25537657901056
293364,20200101,3,PM2.5,21.0
293370,20200101,4,PCA,-68.40847843162084
293370,20200101,4,PM2.5,20.0
293376,20200101,5,PCA,-70.14035674887067
293376,20200101,5,PM2.5,20.0
293382,20200101,6,PCA,-78.0797790385735
293382,20200101,6,PM2.5,16.0
293388,20200101,7,PCA,-68.6233220858561
293388,20200101,7,PM2.5,22.0
293394,20200101,8,PCA,-72.8846086562686
293394,20200101,8,PM2.5,19.0
293400,20200101,9,PCA,-68.77450127444783
293400,20200101,9,PM2.5,22.0
293406,20200101,10,PCA,-68.24678264726067
293406,20200101,10,PM2.5,23.0
293412,20200101,11,PCA,-69.07094410664459
293412,20200101,11,PM2.5,23.0
293418,20200101,12,PCA,-72.13885385694836
293418,20200101,12,PM2.5,21.0
293424,20200101,13,PCA,-71.8029214930126
293424,20200101,13,PM2.5,22.0
293430,20200101,14,PCA,-74.7733834118378
293430,20200101,14,PM2.5,20.0
293436,20200101,15,PCA,-63.95868739650615
293436,20200101,15,PM2.5,26.0
293442,20200101,16,PCA,-65.43665127626267
293442,20200101,16,PM2.5,25.0
293448,20200101,17,PCA,-66.3035394256091
293448,20200101,17,PM2.5,23.0
293454,20200101,18,PCA,-54.80860641771806
293454,20200101,18,PM2.5,26.0
293460,20200101,19,PCA,-41.4828588607385
293460,20200101,19,PM2.5,28.0
293466,20200101,20,PCA,-36.643290271482776
293466,20200101,20,PM2.5,33.0
293472,20200101,21,PCA,-28.92995940208747
293472,20200101,21,PM2.5,40.0
293478,20200101,22,PCA,-14.05516226257725
293478,20200101,22,PM2.5,51.0
293484,20200101,23,PCA,-7.303004296712184
293484,20200101,23,PM2.5,56.0
293490,20200102,0,PCA,-23.273114725087346
293490,20200102,0,PM2.5,46.0
293496,20200102,1,PCA,-32.22812291724939
293496,20200102,1,PM2.5,40.0
293502,20200102,2,PCA,-34.09350448820898
293502,20200102,2,PM2.5,39.0
293508,20200102,3,PCA,-34.7031641557836
